Year,Month,State,Data Status,Residential,Commercial,Industrial,Transportation - MWh,Total
1991,11,ND,Final,"288,677","158,913","152,728",.,"645,284"
1991,10,ND,Final,"191,771","138,630","141,051",.,"515,086"
1991,9,ND,Final,"213,118","156,345","147,374",.,"563,880"
1991,8,ND,Final,"198,537","154,497","147,069",.,"549,453"
1991,7,ND,Final,"188,592","142,713","142,063",.,"518,409"
1991,6,ND,Final,"183,346","142,700","137,178",.,"505,410"
1991,5,ND,Final,"212,905","138,371","136,034",.,"527,993"
1991,4,ND,Final,"240,474","145,043","141,612",.,"564,768"
1991,3,ND,Final,"289,484","154,324","140,252",.,"622,233"
1991,2,ND,Final,"335,478","174,240","155,733",.,"707,803"
1991,1,ND,Final,"418,544","197,832","166,896",.,"829,396"
1990,12,ND,Final,"306,698","158,418","149,824",.,"656,276"
1990,11,ND,Final,"240,925","147,464","153,037",.,"585,139"
1990,10,ND,Final,"190,457","130,493","135,916",.,"500,143"
1990,9,ND,Final,"203,389","152,183","149,127",.,"546,742"
1990,8,ND,Final,"192,091","144,563","139,954",.,"523,473"
1990,7,ND,Final,"189,992","140,145","139,541",.,"516,335"
1990,6,ND,Final,"180,664","134,185","141,326",.,"497,331"
1990,5,ND,Final,"206,408","133,488","140,813",.,"520,576"
1990,4,ND,Final,"255,686","147,520","157,037",.,"598,784"
1990,3,ND,Final,"285,911","154,080","141,457",.,"618,203"
1990,2,ND,Final,"327,356","169,199","157,141",.,"697,147"
1990,1,ND,Final,"374,447","182,772","154,540",.,"753,700"
2022,8,NE,Preliminary,"1,096,103","914,667","1,377,711",0,"3,388,481"
2022,7,NE,Preliminary,"1,100,062","906,682","1,238,239",0,"3,244,983"
2022,6,NE,Preliminary,"889,550","815,740","1,166,742",0,"2,872,032"
2022,5,NE,Preliminary,"719,164","741,929","1,041,150",0,"2,502,243"
2022,4,NE,Preliminary,"689,045","696,789","1,007,151",0,"2,392,985"
2022,3,NE,Preliminary,"901,539","759,198","995,894",0,"2,656,631"
2022,2,NE,Preliminary,"960,777","774,309","935,198",0,"2,670,284"
2022,1,NE,Preliminary,"1,114,626","786,138","963,686",0,"2,864,449"
2021,12,NE,Preliminary,"923,954","780,709","1,021,071",0,"2,725,734"
2021,11,NE,Preliminary,"712,815","731,842","1,023,360",0,"2,468,017"
2021,10,NE,Preliminary,"669,764","745,624","1,002,260",0,"2,417,647"
2021,9,NE,Preliminary,"860,539","783,738","1,046,771",0,"2,691,047"
2021,8,NE,Preliminary,"1,017,985","904,816","1,311,299",0,"3,234,100"
2021,7,NE,Preliminary,"1,076,673","851,451","1,262,440",0,"3,190,565"
2021,6,NE,Preliminary,"896,225","843,935","1,120,120",0,"2,860,280"
2021,5,NE,Preliminary,"644,809","678,266","1,014,512",0,"2,337,586"
2021,4,NE,Preliminary,"635,037","681,276","910,570",0,"2,226,884"
2021,3,NE,Preliminary,"889,006","722,940","881,353",0,"2,493,299"
2021,2,NE,Preliminary,"1,047,072","769,208","868,893",0,"2,685,173"
2021,1,NE,Preliminary,"995,263","713,280","843,737",0,"2,552,281"
2020,12,NE,Final,"991,067","758,577","941,642",0,"2,691,285"
2020,11,NE,Final,"751,893","713,503","923,189",0,"2,388,585"
2020,10,NE,Final,"695,654","747,494","931,472",0,"2,374,620"
2020,9,NE,Final,"795,697","748,154","962,676",0,"2,506,527"
2020,8,NE,Final,"976,701","888,607","1,273,554",0,"3,138,861"
2020,7,NE,Final,"1,164,762","858,954","1,167,837",0,"3,191,553"
2020,6,NE,Final,"943,035","783,907","1,028,096",0,"2,755,037"
2020,5,NE,Final,"657,464","630,263","830,739",0,"2,118,466"
2020,4,NE,Final,"712,123","620,277","842,276",0,"2,174,677"
2020,3,NE,Final,"843,514","751,368","907,414",0,"2,502,296"
2020,2,NE,Final,"922,129","782,977","833,108",0,"2,538,214"
2020,1,NE,Final,"1,060,906","806,158","924,352",0,"2,791,416"
2019,12,NE,Final,"971,825","779,206","866,482",0,"2,617,513"
2019,11,NE,Final,"759,320","753,674","875,354",0,"2,388,348"
2019,10,NE,Final,"724,161","769,727","821,640",0,"2,315,528"
2019,9,NE,Final,"775,743","821,645","935,391",0,"2,532,779"
2019,8,NE,Final,"935,686","859,990","1,012,413",0,"2,808,089"
2019,7,NE,Final,"1,043,805","863,788","1,045,432",0,"2,953,024"
2019,6,NE,Final,"752,770","793,119","886,520",0,"2,432,408"
2019,5,NE,Final,"627,889","734,435","908,410",0,"2,270,734"
2019,4,NE,Final,"649,921","701,366","836,762",0,"2,188,049"
2019,3,NE,Final,"999,123","775,092","814,692",0,"2,588,907"
2019,2,NE,Final,"1,005,444","795,807","760,319",0,"2,561,569"
2019,1,NE,Final,"1,062,219","808,877","855,145",0,"2,726,241"
2018,12,NE,Final,"989,787","786,749","833,154",0,"2,609,690"
2018,11,NE,Final,"763,785","769,987","874,497",0,"2,408,269"
2018,10,NE,Final,"649,719","743,698","899,727",0,"2,293,144"
2018,9,NE,Final,"752,403","796,789","927,989",0,"2,477,181"
2018,8,NE,Final,"919,748","877,482","1,116,861",0,"2,914,092"
2018,7,NE,Final,"1,048,553","888,340","1,113,592",0,"3,050,484"
2018,6,NE,Final,"921,303","845,890","940,013",0,"2,707,205"
2018,5,NE,Final,"690,233","799,422","938,189",0,"2,427,844"
2018,4,NE,Final,"732,989","710,650","836,527",0,"2,280,166"
2018,3,NE,Final,"859,595","761,728","874,086",0,"2,495,408"
2018,2,NE,Final,"962,662","771,485","780,947",0,"2,515,095"
2018,1,NE,Final,"1,121,232","801,177","838,506",0,"2,760,915"
2017,12,NE,Final,"937,658","791,335","894,144",0,"2,623,137"
2017,11,NE,Final,"704,690","753,449","891,920",0,"2,350,059"
2017,10,NE,Final,"646,472","733,045","893,278",0,"2,272,795"
2017,9,NE,Final,"723,093","804,772","1,016,866",0,"2,544,731"
2017,8,NE,Final,"874,979","853,195","1,082,160",0,"2,810,334"
2017,7,NE,Final,"1,061,925","895,259","1,244,504",0,"3,201,689"
2017,6,NE,Final,"818,636","815,124","1,069,864",0,"2,703,624"
2017,5,NE,Final,"619,348","739,495","913,823",0,"2,272,667"
2017,4,NE,Final,"638,615","722,694","851,165",0,"2,212,474"
2017,3,NE,Final,"762,542","687,323","898,061",0,"2,347,925"
2017,2,NE,Final,"795,481","712,126","808,536",0,"2,316,143"
2017,1,NE,Final,"1,084,549","785,585","833,296",0,"2,703,430"
2016,12,NE,Final,"1,005,701","806,044","878,092",0,"2,689,837"
2016,11,NE,Final,"616,811","718,401","912,908",0,"2,248,120"
2016,10,NE,Final,"648,541","754,346","871,507",0,"2,274,394"
2016,9,NE,Final,"740,494","796,683","983,168",0,"2,520,346"
2016,8,NE,Final,"968,253","898,442","1,174,893",0,"3,041,588"
2016,7,NE,Final,"1,052,840","879,893","1,134,817",0,"3,067,550"
2016,6,NE,Final,"874,592","818,220","1,060,157",0,"2,752,970"
2016,5,NE,Final,"594,150","733,499","854,799",0,"2,182,448"
2016,4,NE,Final,"609,460","678,422","819,729",0,"2,107,611"
2016,3,NE,Final,"722,288","704,983","840,863",0,"2,268,134"
2016,2,NE,Final,"868,901","746,132","798,406",0,"2,413,439"
2016,1,NE,Final,"1,036,321","771,761","824,837",0,"2,632,920"
2015,12,NE,Final,"938,585","762,936","810,332",0,"2,511,854"
2015,11,NE,Final,"627,833","748,015","840,255",0,"2,216,103"
2015,10,NE,Final,"660,534","758,388","811,136",0,"2,230,059"
2015,9,NE,Final,"748,601","830,413","958,925",0,"2,537,939"
2015,8,NE,Final,"888,125","848,111","1,096,607",0,"2,832,843"
2015,7,NE,Final,"999,985","878,696","1,121,265",0,"2,999,946"
2015,6,NE,Final,"735,614","795,722","919,282",0,"2,450,619"
2015,5,NE,Final,"584,392","728,166","846,651",0,"2,159,209"
2015,4,NE,Final,"612,324","700,618","819,425",0,"2,132,367"
2015,3,NE,Final,"813,364","716,531","805,706",0,"2,335,601"
2015,2,NE,Final,"861,745","756,254","805,920",0,"2,423,920"
2015,1,NE,Final,"1,061,029","783,983","819,603",0,"2,664,615"
2014,12,NE,Final,"997,883","791,672","818,493",0,"2,608,048"
2014,11,NE,Final,"716,264","794,546","834,123",0,"2,344,933"
2014,10,NE,Final,"638,102","765,662","846,122",0,"2,249,885"
2014,9,NE,Final,"727,702","791,529","890,506",0,"2,409,736"
2014,8,NE,Final,"894,128","882,684","1,075,470",0,"2,852,282"
2014,7,NE,Final,"901,547","851,441","1,128,896",0,"2,881,884"
2014,6,NE,Final,"769,005","789,241","914,050",0,"2,472,296"
2014,5,NE,Final,"649,660","761,505","915,333",0,"2,326,498"
2014,4,NE,Final,"690,592","728,441","806,041",0,"2,225,074"
2014,3,NE,Final,"925,268","763,266","810,252",0,"2,498,786"
2014,2,NE,Final,"973,652","784,957","786,996",0,"2,545,605"
2014,1,NE,Final,"1,144,437","820,579","842,125",0,"2,807,141"
2013,12,NE,Final,"1,038,729","810,902","888,381",0,"2,738,011"
2013,11,NE,Final,"703,074","743,071","947,538",0,"2,393,683"
2013,10,NE,Final,"665,720","805,336","860,877",0,"2,331,933"
2013,9,NE,Final,"824,295","813,898","974,479",0,"2,612,671"
2013,8,NE,Final,"916,637","888,220","1,164,049",0,"2,968,907"
2013,7,NE,Final,"968,732","863,903","1,229,292",0,"3,061,926"
2013,6,NE,Final,"685,901","759,812","1,024,720",0,"2,470,432"
2013,5,NE,Final,"680,953","729,576","935,959",0,"2,346,487"
2013,4,NE,Final,"741,091","714,514","826,806",0,"2,282,411"
2013,3,NE,Final,"875,161","745,255","815,425",0,"2,435,842"
2013,2,NE,Final,"900,642","740,029","757,194",0,"2,397,864"
2013,1,NE,Final,"1,061,224","772,560","826,654",0,"2,660,438"
2012,12,NE,Final,"862,381","745,139","941,595",0,"2,549,115"
2012,11,NE,Final,"679,228","697,634","916,844",0,"2,293,706"
2012,10,NE,Final,"570,036","767,635","906,211",0,"2,243,882"
2012,9,NE,Final,"704,674","772,147","963,718",0,"2,440,540"
2012,8,NE,Final,"1,014,228","858,858","1,235,800",0,"3,108,886"
2012,7,NE,Final,"1,165,407","925,614","1,346,415",0,"3,437,436"
2012,6,NE,Final,"860,124","804,407","1,148,740",0,"2,813,271"
2012,5,NE,Final,"631,768","756,322","1,024,326",0,"2,412,416"
2012,4,NE,Final,"580,980","702,939","876,243",0,"2,160,163"
2012,3,NE,Final,"790,819","705,559","845,944",0,"2,342,321"
2012,2,NE,Final,"879,990","753,018","823,585",0,"2,456,593"
2012,1,NE,Final,"940,507","743,618","885,485",0,"2,569,610"
2011,12,NE,Final,"956,780","748,432","832,355",0,"2,537,567"
2011,11,NE,Final,"666,175","710,383","917,269",0,"2,293,827"
2011,10,NE,Final,"588,395","769,112","843,750",0,"2,201,257"
2011,9,NE,Final,"702,067","757,204","910,826",0,"2,370,096"
2011,8,NE,Final,"1,025,808","856,529","1,027,683",0,"2,910,020"
2011,7,NE,Final,"1,019,323","871,934","1,107,570",0,"2,998,827"
2011,6,NE,Final,"755,959","766,272","876,737",0,"2,398,967"
2011,5,NE,Final,"681,858","718,529","783,763",0,"2,184,150"
2011,4,NE,Final,"632,320","659,858","853,027",0,"2,145,205"
2011,3,NE,Final,"891,044","749,094","825,480",0,"2,465,617"
2011,2,NE,Final,"941,527","765,169","797,270",0,"2,503,966"
2011,1,NE,Final,"1,085,719","766,895","813,971",0,"2,666,585"
2010,12,NE,Final,"1,008,500","801,868","817,442",0,"2,627,809"
2010,11,NE,Final,"649,889","749,318","848,505",0,"2,247,712"
2010,10,NE,Final,"569,420","776,318","812,237",0,"2,157,974"
2010,9,NE,Final,"756,302","805,730","823,829",0,"2,385,861"
2010,8,NE,Final,"1,083,987","922,212","1,033,606",0,"3,039,805"
2010,7,NE,Final,"999,329","857,899","1,037,799",0,"2,895,027"
2010,6,NE,Final,"806,768","817,198","817,369",0,"2,441,335"
2010,5,NE,Final,"617,520","763,115","785,944",0,"2,166,578"
2010,4,NE,Final,"640,339","706,974","925,751",0,"2,273,064"
2010,3,NE,Final,"910,531","753,297","756,661",0,"2,420,489"
2010,2,NE,Final,"896,394","777,309","772,818",0,"2,446,521"
2010,1,NE,Final,"1,167,694","801,200","778,389",0,"2,747,283"
2009,12,NE,Final,"999,371","824,236","907,664",0,"2,731,270"
2009,11,NE,Final,"722,688","743,747","768,891",0,"2,235,327"
2009,10,NE,Final,"634,160","750,696","788,258",0,"2,173,114"
2009,9,NE,Final,"667,461","774,405","855,994",0,"2,297,861"
2009,8,NE,Final,"820,203","853,488","967,916",0,"2,641,607"
2009,7,NE,Final,"908,548","800,972","939,136",0,"2,648,657"
2009,6,NE,Final,"708,802","799,702","800,422",0,"2,308,926"
2009,5,NE,Final,"622,708","745,032","728,145",0,"2,095,886"
2009,4,NE,Final,"685,933","686,988","673,848",0,"2,046,769"
2009,3,NE,Final,"848,723","745,289","690,247",0,"2,284,260"
2009,2,NE,Final,"886,506","769,093","701,404",0,"2,357,003"
2009,1,NE,Final,"1,121,835","820,639","689,041",0,"2,631,515"
2008,12,NE,Final,"1,037,229","848,423","758,513",0,"2,644,164"
2008,11,NE,Final,"678,500","769,837","752,882",0,"2,201,219"
2008,10,NE,Final,"617,533","748,124","808,966",0,"2,174,624"
2008,9,NE,Final,"669,272","787,922","857,656",0,"2,314,850"
2008,8,NE,Final,"945,916","870,643","992,480",0,"2,809,039"
2008,7,NE,Final,"948,485","862,239","1,004,007",0,"2,814,731"
2008,6,NE,Final,"700,963","789,988","824,651",0,"2,315,602"
2008,5,NE,Final,"613,228","742,604","758,601",0,"2,114,433"
2008,4,NE,Final,"695,382","703,952","731,388",0,"2,130,721"
2008,3,NE,Final,"836,234","747,219","737,681",0,"2,321,134"
2008,2,NE,Final,"956,101","787,071","694,246",0,"2,437,418"
2008,1,NE,Final,"1,056,784","783,456","702,846",0,"2,543,086"
2007,12,NE,Final,"970,906","790,787","728,275",0,"2,489,968"
2007,11,NE,Final,"663,072","747,850","779,119",0,"2,190,041"
2007,10,NE,Final,"622,556","792,194","701,943",0,"2,116,693"
2007,9,NE,Final,"762,996","781,239","774,554",0,"2,318,789"
2007,8,NE,Final,"1,025,954","916,061","874,409",0,"2,816,424"
2007,7,NE,Final,"982,028","858,918","944,406",0,"2,785,352"
2007,6,NE,Final,"725,385","810,143","804,346",0,"2,339,874"
2007,5,NE,Final,"646,751","750,406","751,564",0,"2,148,722"
2007,4,NE,Final,"613,436","701,492","702,067",0,"2,016,995"
2007,3,NE,Final,"837,948","708,144","697,221",0,"2,243,313"
2007,2,NE,Final,"917,563","764,550","659,211",0,"2,341,324"
2007,1,NE,Final,"978,953","774,670","687,283",0,"2,440,906"
2006,12,NE,Final,"873,453","749,921","659,220",0,"2,282,594"
2006,11,NE,Final,"671,868","688,647","726,612",0,"2,087,126"
2006,10,NE,Final,"589,234","748,774","747,427",0,"2,085,436"
2006,9,NE,Final,"676,817","739,918","719,624",0,"2,136,359"
2006,8,NE,Final,"979,007","831,245","843,875",0,"2,654,127"
2006,7,NE,Final,"984,051","890,808","984,358",0,"2,859,217"
2006,6,NE,Final,"821,278","805,192","794,794",0,"2,421,263"
2006,5,NE,Final,"587,705","741,109","770,879",0,"2,099,692"
2006,4,NE,Final,"653,644","670,226","669,404",0,"1,993,274"
2006,3,NE,Final,"799,464","713,707","672,283",0,"2,185,454"
2006,2,NE,Final,"761,688","697,015","694,446",0,"2,153,149"
2006,1,NE,Final,"895,299","728,943","694,358",0,"2,318,600"
2005,12,NE,Final,"877,579","739,909","721,340",0,"2,338,829"
2005,11,NE,Final,"591,398","695,767","691,590",0,"1,978,754"
2005,10,NE,Final,"608,415","721,342","708,555",0,"2,038,312"
2005,9,NE,Final,"842,007","784,338","761,861",0,"2,388,206"
2005,8,NE,Final,"971,721","856,083","849,502",0,"2,677,306"
2005,7,NE,Final,"1,065,242","844,834","959,406",0,"2,869,482"
2005,6,NE,Final,"753,784","797,082","787,330",0,"2,338,196"
2005,5,NE,Final,"576,826","715,616","744,130",0,"2,036,571"
2005,4,NE,Final,"600,785","635,125","617,121",0,"1,853,032"
2005,3,NE,Final,"699,302","682,359","681,398",0,"2,063,059"
2005,2,NE,Final,"764,513","649,850","643,245",0,"2,057,607"
2005,1,NE,Final,"957,637","725,927","653,026",0,"2,336,590"
2004,12,NE,Final,"846,372","704,513","675,040",0,"2,225,925"
2004,11,NE,Final,"598,072","685,034","682,455",0,"1,965,561"
2004,10,NE,Final,"598,261","679,299","686,375",0,"1,963,935"
2004,9,NE,Final,"753,625","761,365","781,331",0,"2,296,321"
2004,8,NE,Final,"828,708","752,125","882,257",0,"2,463,090"
2004,7,NE,Final,"835,393","822,391","829,772",0,"2,487,555"
2004,6,NE,Final,"681,822","720,118","764,229",0,"2,166,169"
2004,5,NE,Final,"583,764","691,122","699,489",0,"1,974,375"
2004,4,NE,Final,"563,331","643,072","699,071",0,"1,905,474"
2004,3,NE,Final,"725,133","652,288","632,347",0,"2,009,768"
2004,2,NE,Final,"822,571","672,469","662,394",0,"2,157,434"
2004,1,NE,Final,"919,683","717,374","623,266",0,"2,260,323"
2003,12,NE,Final,"815,611","711,045","707,793",0,"2,234,449"
2003,11,NE,Final,"637,551","662,815","678,435",0,"1,978,802"
2003,10,NE,Final,"534,364","708,137","699,480",0,"1,941,981"
2003,9,NE,Final,"736,044","700,352","716,024",0,"2,152,420"
2003,8,NE,Final,"1,041,002","789,860","913,496",0,"2,744,358"
2003,7,NE,Final,"987,788","933,129","872,685",0,"2,793,602"
2003,6,NE,Final,"607,557","746,712","737,988",0,"2,092,256"
2003,5,NE,Final,"573,404","639,321","654,787",0,"1,867,512"
2003,4,NE,Final,"581,308","617,875","631,394",0,"1,830,577"
2003,3,NE,Final,"733,036","679,692","601,034",0,"2,013,763"
2003,2,NE,Final,"780,363","652,663","601,369",0,"2,034,395"
2003,1,NE,Final,"824,191","741,334","606,926",0,"2,172,451"
2002,12,NE,Final,"755,093","574,942","564,788",.,"2,042,800"
2002,11,NE,Final,"648,821","566,972","586,830",.,"1,943,741"
2002,10,NE,Final,"605,085","603,313","624,136",.,"1,986,921"
2002,9,NE,Final,"766,182","637,000","837,132",.,"2,392,212"
2002,8,NE,Final,"980,648","717,587","750,247",.,"2,609,950"
2002,7,NE,Final,"1,035,328","762,035","774,772",.,"2,737,190"
2002,6,NE,Final,"765,708","685,916","653,671",.,"2,255,994"
2002,5,NE,Final,"571,204","574,334","605,339",.,"1,879,416"
2002,4,NE,Final,"604,085","555,929","548,330",.,"1,857,645"
2002,3,NE,Final,"739,824","569,056","535,580",.,"1,981,937"
2002,2,NE,Final,"709,544","551,296","544,316",.,"1,936,493"
2002,1,NE,Final,"774,514","585,355","538,315",.,"2,036,762"
2001,12,NE,Final,"711,478","584,995","621,953",.,"2,017,171"
2001,11,NE,Final,"553,861","565,625","619,818",.,"1,847,216"
2001,10,NE,Final,"559,502","591,658","630,143",.,"1,900,955"
2001,9,NE,Final,"733,104","592,198","586,222",.,"2,147,912"
2001,8,NE,Final,"1,007,380","694,858","649,655",.,"2,516,543"
2001,7,NE,Final,"952,933","739,195","678,741",.,"2,523,713"
2001,6,NE,Final,"650,338","645,108","652,354",.,"2,069,577"
2001,5,NE,Final,"558,840","576,748","612,489",.,"1,854,179"
2001,4,NE,Final,"589,692","541,837","569,393",.,"1,806,568"
2001,3,NE,Final,"696,928","537,871","572,594",.,"1,902,618"
2001,2,NE,Final,"771,159","557,758","570,911",.,"2,002,344"
2001,1,NE,Final,"852,994","604,297","563,310",.,"2,133,843"
2000,12,NE,Final,"840,436","617,159","619,027",.,"2,184,957"
2000,11,NE,Final,"581,670","548,971","608,030",.,"1,844,631"
2000,10,NE,Final,"604,743","552,598","552,908",.,"1,830,594"
2000,9,NE,Final,"779,564","581,264","646,978",.,"2,309,430"
2000,8,NE,Final,"889,643","704,110","682,953",.,"2,515,436"
2000,7,NE,Final,"835,929","687,377","636,164",.,"2,361,340"
2000,6,NE,Final,"647,195","612,362","644,152",.,"2,041,105"
2000,5,NE,Final,"539,998","579,967","618,766",.,"1,843,443"
2000,4,NE,Final,"548,324","509,425","558,466",.,"1,706,454"
2000,3,NE,Final,"619,689","538,903","602,151",.,"1,849,680"
2000,2,NE,Final,"681,817","538,658","551,589",.,"1,862,888"
2000,1,NE,Final,"777,027","569,906","554,902",.,"1,999,231"
1999,12,NE,Final,"668,147","551,762","579,621",.,"1,892,316"
1999,11,NE,Final,"503,540","518,293","539,729",.,"1,645,820"
1999,10,NE,Final,"548,261","553,206","574,605",.,"1,769,702"
1999,9,NE,Final,"680,332","540,833","561,403",.,"2,003,861"
1999,8,NE,Final,"918,071","643,792","621,037",.,"2,331,738"
1999,7,NE,Final,"930,116","709,728","647,936",.,"2,456,990"
1999,6,NE,Final,"604,538","579,978","632,047",.,"1,903,891"
1999,5,NE,Final,"500,641","514,891","570,637",.,"1,673,503"
1999,4,NE,Final,"552,503","491,889","537,171",.,"1,662,917"
1999,3,NE,Final,"610,206","514,672","564,536",.,"1,774,411"
1999,2,NE,Final,"626,144","493,380","534,054",.,"1,732,252"
1999,1,NE,Final,"786,951","548,697","520,646",.,"1,962,611"
1998,12,NE,Final,"669,847","536,021","562,199",.,"1,869,417"
1998,11,NE,Final,"527,154","514,475","553,331",.,"1,688,386"
1998,10,NE,Final,"597,628","525,380","561,907",.,"1,785,460"
1998,9,NE,Final,"820,685","600,310","592,916",.,"2,267,293"
1998,8,NE,Final,"878,022","637,102","654,728",.,"2,341,870"
1998,7,NE,Final,"926,123","661,037","609,317",.,"2,362,547"
1998,6,NE,Final,"619,273","583,620","638,421",.,"1,951,899"
1998,5,NE,Final,"544,838","536,260","587,670",.,"1,745,074"
1998,4,NE,Final,"555,661","475,531","547,666",.,"1,692,821"
1998,3,NE,Final,"646,391","509,749","541,392",.,"1,791,416"
1998,2,NE,Final,"625,623","471,349","526,339",.,"1,715,071"
1998,1,NE,Final,"748,948","543,449","539,778",.,"1,933,640"
1997,12,NE,Final,"713,034","536,474","569,203",.,"1,915,480"
1997,11,NE,Final,"573,483","514,923","565,119",.,"1,743,503"
1997,10,NE,Final,"560,415","539,717","585,030",.,"1,796,041"
1997,9,NE,Final,"673,494","535,820","570,522",.,"2,079,038"
1997,8,NE,Final,"849,487","622,651","568,242",.,"2,204,965"
1997,7,NE,Final,"861,021","648,946","581,019",.,"2,291,204"
1997,6,NE,Final,"585,005","578,520","605,459",.,"1,873,606"
1997,5,NE,Final,"489,525","483,899","518,068",.,"1,575,328"
1997,4,NE,Final,"558,019","486,850","505,435",.,"1,641,238"
1997,3,NE,Final,"602,561","484,637","509,606",.,"1,682,991"
1997,2,NE,Final,"691,638","509,835","486,514",.,"1,776,158"
1997,1,NE,Final,"830,962","557,925","515,354",.,"2,002,788"
1996,12,NE,Final,"742,405","541,767","524,076",.,"1,903,776"
1996,11,NE,Final,"577,598","511,866","541,928",.,"1,721,355"
1996,10,NE,Final,"501,144","503,821","540,796",.,"1,635,362"
1996,9,NE,Final,"604,534","502,460","505,716",.,"1,823,389"
1996,8,NE,Final,"753,002","594,223","564,811",.,"2,044,582"
1996,7,NE,Final,"802,712","584,018","540,914",.,"2,080,579"
1996,6,NE,Final,"616,170","565,028","560,944",.,"1,832,696"
1996,5,NE,Final,"499,083","476,975","510,331",.,"1,571,640"
1996,4,NE,Final,"543,619","467,088","479,181",.,"1,573,212"
1996,3,NE,Final,"630,846","492,366","476,065",.,"1,684,390"
1996,2,NE,Final,"702,674","498,279","464,257",.,"1,752,878"
1996,1,NE,Final,"767,117","534,012","484,256",.,"1,873,603"
1995,12,NE,Final,"674,892","495,141","471,771",.,"1,736,986"
1995,11,NE,Final,"550,950","477,234","498,449",.,"1,616,505"
1995,10,NE,Final,"495,728","486,001","499,797",.,"1,578,238"
1995,9,NE,Final,"711,716","457,250","473,530",.,"1,976,584"
1995,8,NE,Final,"929,836","665,892","558,254",.,"2,347,803"
1995,7,NE,Final,"793,296","598,723","524,025",.,"2,087,493"
1995,6,NE,Final,"551,566","527,124","538,542",.,"1,704,673"
1995,5,NE,Final,"475,740","433,718","481,960",.,"1,475,447"
1995,4,NE,Final,"501,576","435,029","436,002",.,"1,457,244"
1995,3,NE,Final,"594,239","465,625","449,672",.,"1,595,697"
1995,2,NE,Final,"600,407","445,228","427,199",.,"1,561,728"
1995,1,NE,Final,"716,772","499,255","442,309",.,"1,754,078"
1994,12,NE,Final,"650,045","483,869","427,081",.,"1,660,213"
1994,11,NE,Final,"497,821","448,892","451,079",.,"1,484,465"
1994,10,NE,Final,"505,801","467,186","462,834",.,"1,536,043"
1994,9,NE,Final,"627,905","498,995","473,325",.,"1,836,980"
1994,8,NE,Final,"711,058","550,290","504,577",.,"1,915,094"
1994,7,NE,Final,"751,798","537,064","451,337",.,"1,863,939"
1994,6,NE,Final,"651,445","544,384","484,397",.,"1,784,875"
1994,5,NE,Final,"493,003","474,101","452,784",.,"1,508,530"
1994,4,NE,Final,"497,096","417,916","407,094",.,"1,402,907"
1994,3,NE,Final,"580,437","435,039","413,085",.,"1,522,541"
1994,2,NE,Final,"667,076","452,475","402,906",.,"1,606,848"
1994,1,NE,Final,"745,932","498,612","414,341",.,"1,750,713"
1993,12,NE,Final,"690,642","475,564","403,750",.,"1,657,755"
1993,11,NE,Final,"538,040","435,278","425,001",.,"1,475,654"
1993,10,NE,Final,"463,065","429,668","430,760",.,"1,419,937"
1993,9,NE,Final,"560,387","419,449","417,684",.,"1,570,164"
1993,8,NE,Final,"765,881","536,873","474,423",.,"1,884,340"
1993,7,NE,Final,"709,815","524,470","427,520",.,"1,745,638"
1993,6,NE,Final,"514,008","472,512","442,972",.,"1,505,709"
1993,5,NE,Final,"456,125","419,685","401,929",.,"1,343,908"
1993,4,NE,Final,"538,541","405,827","383,142",.,"1,411,216"
1993,3,NE,Final,"638,189","442,008","392,428",.,"1,550,983"
1993,2,NE,Final,"638,578","438,906","380,671",.,"1,534,914"
1993,1,NE,Final,"712,757","471,100","382,259",.,"1,648,823"
1992,12,NE,Final,"695,190","499,601","402,614",.,"1,705,994"
1992,11,NE,Final,"543,296","451,582","411,031",.,"1,493,557"
1992,10,NE,Final,"453,456","420,213","411,093",.,"1,373,340"
1992,9,NE,Final,"527,504","456,520","415,072",.,"1,572,635"
1992,8,NE,Final,"590,474","485,143","428,452",.,"1,618,950"
1992,7,NE,Final,"603,228","482,215","401,757",.,"1,599,544"
1992,6,NE,Final,"463,743","448,488","421,493",.,"1,422,400"
1992,5,NE,Final,"443,894","414,686","390,998",.,"1,339,030"
1992,4,NE,Final,"495,113","390,500","370,424",.,"1,338,277"
1992,3,NE,Final,"510,725","389,799","365,533",.,"1,349,226"
1992,2,NE,Final,"572,684","404,434","362,269",.,"1,424,300"
1992,1,NE,Final,"662,166","422,858","371,742",.,"1,547,077"
1991,12,NE,Final,"598,387","421,475","354,856",.,"1,494,992"
1991,11,NE,Final,"542,361","440,002","384,182",.,"1,456,427"
1991,10,NE,Final,"479,011","413,827","413,029",.,"1,404,207"
1991,9,NE,Final,"652,621","463,789","409,196",.,"1,675,208"
1991,8,NE,Final,"721,021","525,764","438,093",.,"1,895,167"
1991,7,NE,Final,"786,327","510,902","416,082",.,"1,932,781"
1991,6,NE,Final,"612,666","479,328","420,019",.,"1,660,505"
1991,5,NE,Final,"473,371","422,634","413,916",.,"1,404,383"
1991,4,NE,Final,"457,477","374,562","376,809",.,"1,293,544"
1991,3,NE,Final,"533,530","397,708","339,840",.,"1,357,167"
1991,2,NE,Final,"551,185","386,602","351,484",.,"1,376,733"
1991,1,NE,Final,"730,341","454,755","372,275",.,"1,654,079"
1990,12,NE,Final,"595,372","431,112","368,354",.,"1,512,895"
1990,11,NE,Final,"482,463","400,166","382,131",.,"1,352,971"
