Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1054615,-,b'Nevada',b'United States',36.16,-115.15,-8,620,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Clearsky DNI,Clearsky DHI,Clearsky GHI,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,3,30,0,0,0,100.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,3,40,0,0,0,98.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,3,50,0,0,0,96.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,4,0,0,0,0,95.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,4,10,0,0,0,93.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,4,20,0,0,0,91.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,4,30,0,0,0,89.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,4,40,145,14,19,87.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,4,50,237,21,37,86.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,5,0,319,28,59,84.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,5,10,390,35,85,82.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,5,20,451,41,113,80.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,5,30,504,46,142,78.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,5,40,551,50,174,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,5,50,591,55,206,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,6,0,627,59,239,73.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,6,10,657,62,272,71.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,6,20,682,66,306,69.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,6,30,707,69,340,67.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,6,40,733,71,375,65.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,6,50,753,73,409,63.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,7,0,771,76,443,61.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,7,10,787,78,477,59.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,7,20,802,80,511,57.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,7,30,815,82,544,55.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,7,40,831,83,577,53.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,7,50,842,85,609,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,8,0,852,87,641,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,8,10,862,88,671,47.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,8,20,868,90,699,45.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,8,30,876,91,727,43.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,8,40,886,91,756,41.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,8,50,893,92,782,39.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,9,0,899,94,807,37.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,9,10,904,95,832,35.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,9,20,909,96,855,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,9,30,914,97,876,31.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,9,40,910,103,894,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,9,50,914,104,913,27.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,10,0,917,105,931,25.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,10,10,920,105,947,23.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,10,20,923,106,961,22.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,10,30,926,106,974,20.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,10,40,928,107,985,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,10,50,930,107,995,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,11,0,929,107,1001,15.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,11,10,930,108,1007,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,11,20,931,108,1012,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,11,30,932,108,1015,13.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,11,40,931,109,1017,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,11,50,931,109,1016,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,12,0,931,108,1014,13.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,12,10,930,108,1011,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,12,20,929,108,1006,15.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,12,30,928,108,999,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,12,40,923,110,989,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,12,50,921,109,979,19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,13,0,919,109,967,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,13,10,916,108,954,22.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,13,20,913,108,939,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,13,30,910,107,923,26.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,13,40,907,106,905,28.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,13,50,903,105,886,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,14,0,898,104,865,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,14,10,893,103,843,34.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,14,20,888,102,820,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,14,30,882,100,795,37.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,14,40,874,100,769,39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,14,50,867,98,743,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,15,0,859,97,715,44.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,15,10,851,95,686,46.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,15,20,842,93,656,48.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,15,30,832,92,626,50.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,15,40,821,90,594,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,15,50,809,88,562,54.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,16,0,796,86,530,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,16,10,782,84,497,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,16,20,766,81,463,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,16,30,749,79,429,62.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,16,40,731,76,395,64.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,16,50,711,73,361,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,17,0,688,70,327,68.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,17,10,662,67,293,69.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,17,20,633,63,260,71.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,17,30,601,59,226,73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,17,40,565,55,194,75.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,17,50,524,50,163,77.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,18,0,476,45,132,79.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,18,10,421,40,103,81.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,18,20,357,34,76,83.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,18,30,284,27,51,85.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,18,40,199,19,30,86.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,18,50,108,11,14,88.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,19,0,0,0,0,90.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,19,10,0,0,0,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,19,20,0,0,0,93.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,19,30,0,0,0,95.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,19,40,0,0,0,97.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,19,50,0,0,0,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,20,0,0,0,0,100.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,20,10,0,0,0,102.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,20,20,0,0,0,103.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,20,30,0,0,0,104.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,20,40,0,0,0,106.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,20,50,0,0,0,107.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,21,0,0,0,0,109.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,21,10,0,0,0,110.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,21,20,0,0,0,111.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,21,30,0,0,0,112.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,21,40,0,0,0,113.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,21,50,0,0,0,114.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,22,0,0,0,0,115.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,22,10,0,0,0,116.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,22,20,0,0,0,117.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,22,30,0,0,0,118.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,22,40,0,0,0,118.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,22,50,0,0,0,119.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,23,0,0,0,0,119.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,23,10,0,0,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,23,20,0,0,0,120.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,23,30,0,0,0,120.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,23,40,0,0,0,120.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,26,23,50,0,0,0,120.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,0,0,0,0,0,120.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,0,10,0,0,0,120.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,0,20,0,0,0,119.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,0,30,0,0,0,119.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,0,40,0,0,0,119.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,0,50,0,0,0,118.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,1,0,0,0,0,117.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,1,10,0,0,0,117.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,1,20,0,0,0,116.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,1,30,0,0,0,115.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,1,40,0,0,0,114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,1,50,0,0,0,113.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,2,0,0,0,0,112.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,2,10,0,0,0,111.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,2,20,0,0,0,110.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,2,30,0,0,0,108.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,2,40,0,0,0,107.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,2,50,0,0,0,106.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,3,0,0,0,0,104.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,3,10,0,0,0,103.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,3,20,0,0,0,101.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,3,30,0,0,0,100.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,3,40,0,0,0,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,3,50,0,0,0,96.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,4,0,0,0,0,95.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,4,10,0,0,0,93.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,4,20,0,0,0,91.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,4,30,0,0,0,89.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,4,40,137,14,18,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,4,50,229,21,36,86.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,5,0,312,28,58,84.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,5,10,383,35,83,82.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,5,20,444,40,111,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,5,30,497,45,140,79.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,5,40,547,50,171,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,5,50,587,54,203,75.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,6,0,622,57,236,73.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,6,10,653,61,269,71.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,6,20,680,64,303,69.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,6,30,707,67,338,67.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,6,40,733,69,372,65.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,6,50,753,71,406,63.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,7,0,771,74,440,61.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,7,10,787,76,474,59.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,7,20,801,78,507,57.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,7,30,815,80,540,55.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,7,40,831,80,574,53.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,7,50,842,82,605,51.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,8,0,854,84,638,49.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,8,10,864,85,668,47.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,8,20,872,87,698,45.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,8,30,880,88,726,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,8,40,890,88,755,41.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,8,50,897,89,781,39.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,9,0,903,90,806,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,9,10,908,91,830,35.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,9,20,915,92,855,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,9,30,920,93,877,31.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,9,40,923,94,897,29.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,9,50,927,95,916,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,10,0,930,96,933,25.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,10,10,933,97,949,23.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,10,20,936,97,964,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,10,30,938,98,977,20.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,10,40,944,98,991,18.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,10,50,945,98,1000,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,11,0,947,98,1009,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,11,10,948,99,1015,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,11,20,949,99,1020,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,11,30,949,99,1023,13.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,11,40,950,98,1025,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,11,50,953,98,1027,12.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,12,0,952,98,1025,13.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,12,10,952,98,1022,14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,12,20,951,98,1016,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,12,30,950,98,1009,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,12,40,955,93,1002,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,12,50,953,93,992,19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,13,0,951,92,981,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,13,10,948,92,967,22.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,13,20,946,91,952,24.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,13,30,945,91,938,26.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,13,40,942,90,920,28.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,13,50,938,89,901,30.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,14,0,934,88,880,32.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,14,10,930,87,858,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,14,20,925,87,835,35.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,14,30,919,86,810,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,14,40,913,84,784,39.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,14,50,907,83,757,41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,15,0,900,82,729,43.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,15,10,892,81,700,46.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,15,20,883,80,670,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,15,30,874,78,640,50.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,15,40,864,77,608,52.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,15,50,854,75,576,54.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,16,0,845,73,545,56.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,16,10,832,71,511,58.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,16,20,817,70,477,60.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,16,30,802,67,443,62.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,16,40,786,65,409,64.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,16,50,766,63,374,66.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,17,0,745,60,339,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,17,10,721,58,305,69.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,17,20,694,55,270,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,27,17,30,661,52,236,73.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
