,Date,Hour Starting,period,respondent,fueltype,type-name,value,value-units
970,2024-09-10,10,2024-09-10T11-05,ERCO,COL,Coal,4677,megawatthours
971,2024-09-10,11,2024-09-10T12-05,ERCO,COL,Coal,4858,megawatthours
972,2024-09-10,12,2024-09-10T13-05,ERCO,COL,Coal,5344,megawatthours
973,2024-09-10,13,2024-09-10T14-05,ERCO,COL,Coal,5599,megawatthours
974,2024-09-10,14,2024-09-10T15-05,ERCO,COL,Coal,6380,megawatthours
975,2024-09-10,15,2024-09-10T16-05,ERCO,COL,Coal,7563,megawatthours
976,2024-09-10,16,2024-09-10T17-05,ERCO,COL,Coal,9037,megawatthours
977,2024-09-10,17,2024-09-10T18-05,ERCO,COL,Coal,8770,megawatthours
978,2024-09-10,18,2024-09-10T19-05,ERCO,COL,Coal,9548,megawatthours
979,2024-09-10,19,2024-09-10T20-05,ERCO,COL,Coal,10282,megawatthours
980,2024-09-10,20,2024-09-10T21-05,ERCO,COL,Coal,10167,megawatthours
981,2024-09-10,21,2024-09-10T22-05,ERCO,COL,Coal,9512,megawatthours
982,2024-09-10,22,2024-09-10T23-05,ERCO,COL,Coal,8301,megawatthours
983,2024-09-10,23,2024-09-11T00-05,ERCO,COL,Coal,7574,megawatthours
984,2024-09-11,0,2024-09-11T01-05,ERCO,COL,Coal,6439,megawatthours
985,2024-09-11,1,2024-09-11T02-05,ERCO,COL,Coal,5397,megawatthours
986,2024-09-11,2,2024-09-11T03-05,ERCO,COL,Coal,5220,megawatthours
987,2024-09-11,3,2024-09-11T04-05,ERCO,COL,Coal,5590,megawatthours
988,2024-09-11,4,2024-09-11T05-05,ERCO,COL,Coal,6182,megawatthours
989,2024-09-11,5,2024-09-11T06-05,ERCO,COL,Coal,6664,megawatthours
990,2024-09-11,6,2024-09-11T07-05,ERCO,COL,Coal,7274,megawatthours
991,2024-09-11,7,2024-09-11T08-05,ERCO,COL,Coal,7997,megawatthours
992,2024-09-11,8,2024-09-11T09-05,ERCO,COL,Coal,7112,megawatthours
993,2024-09-11,9,2024-09-11T10-05,ERCO,COL,Coal,6643,megawatthours
994,2024-09-11,10,2024-09-11T11-05,ERCO,COL,Coal,6775,megawatthours
995,2024-09-11,11,2024-09-11T12-05,ERCO,COL,Coal,6843,megawatthours
996,2024-09-11,12,2024-09-11T13-05,ERCO,COL,Coal,7401,megawatthours
997,2024-09-11,13,2024-09-11T14-05,ERCO,COL,Coal,7733,megawatthours
998,2024-09-11,14,2024-09-11T15-05,ERCO,COL,Coal,7678,megawatthours
999,2024-09-11,15,2024-09-11T16-05,ERCO,COL,Coal,7778,megawatthours
1000,2024-09-11,16,2024-09-11T17-05,ERCO,COL,Coal,7767,megawatthours
1001,2024-09-11,17,2024-09-11T18-05,ERCO,COL,Coal,8667,megawatthours
1002,2024-09-11,18,2024-09-11T19-05,ERCO,COL,Coal,9115,megawatthours
1003,2024-09-11,19,2024-09-11T20-05,ERCO,COL,Coal,10620,megawatthours
1004,2024-09-11,20,2024-09-11T21-05,ERCO,COL,Coal,10238,megawatthours
1005,2024-09-11,21,2024-09-11T22-05,ERCO,COL,Coal,8736,megawatthours
1006,2024-09-11,22,2024-09-11T23-05,ERCO,COL,Coal,7657,megawatthours
1007,2024-09-11,23,2024-09-12T00-05,ERCO,COL,Coal,6763,megawatthours
1008,2024-09-12,0,2024-09-12T01-05,ERCO,COL,Coal,5788,megawatthours
1009,2024-09-12,1,2024-09-12T02-05,ERCO,COL,Coal,5169,megawatthours
1010,2024-09-12,2,2024-09-12T03-05,ERCO,COL,Coal,4889,megawatthours
1011,2024-09-12,3,2024-09-12T04-05,ERCO,COL,Coal,4833,megawatthours
1012,2024-09-12,4,2024-09-12T05-05,ERCO,COL,Coal,4870,megawatthours
1013,2024-09-12,5,2024-09-12T06-05,ERCO,COL,Coal,5230,megawatthours
1014,2024-09-12,6,2024-09-12T07-05,ERCO,COL,Coal,6433,megawatthours
1015,2024-09-12,7,2024-09-12T08-05,ERCO,COL,Coal,7243,megawatthours
1016,2024-09-12,8,2024-09-12T09-05,ERCO,COL,Coal,6394,megawatthours
1017,2024-09-12,9,2024-09-12T10-05,ERCO,COL,Coal,5392,megawatthours
1018,2024-09-12,10,2024-09-12T11-05,ERCO,COL,Coal,5291,megawatthours
1019,2024-09-12,11,2024-09-12T12-05,ERCO,COL,Coal,5302,megawatthours
1020,2024-09-12,12,2024-09-12T13-05,ERCO,COL,Coal,5319,megawatthours
1021,2024-09-12,13,2024-09-12T14-05,ERCO,COL,Coal,5671,megawatthours
1022,2024-09-12,14,2024-09-12T15-05,ERCO,COL,Coal,6252,megawatthours
1023,2024-09-12,15,2024-09-12T16-05,ERCO,COL,Coal,6416,megawatthours
1024,2024-09-12,16,2024-09-12T17-05,ERCO,COL,Coal,6832,megawatthours
1025,2024-09-12,17,2024-09-12T18-05,ERCO,COL,Coal,7029,megawatthours
1026,2024-09-12,18,2024-09-12T19-05,ERCO,COL,Coal,8707,megawatthours
1027,2024-09-12,19,2024-09-12T20-05,ERCO,COL,Coal,10727,megawatthours
1028,2024-09-12,20,2024-09-12T21-05,ERCO,COL,Coal,9984,megawatthours
1029,2024-09-12,21,2024-09-12T22-05,ERCO,COL,Coal,8044,megawatthours
1030,2024-09-12,22,2024-09-12T23-05,ERCO,COL,Coal,7175,megawatthours
1031,2024-09-12,23,2024-09-13T00-05,ERCO,COL,Coal,5953,megawatthours
1032,2024-09-13,0,2024-09-13T01-05,ERCO,COL,Coal,5452,megawatthours
1033,2024-09-13,1,2024-09-13T02-05,ERCO,COL,Coal,5322,megawatthours
1034,2024-09-13,2,2024-09-13T03-05,ERCO,COL,Coal,5363,megawatthours
1035,2024-09-13,3,2024-09-13T04-05,ERCO,COL,Coal,4922,megawatthours
1036,2024-09-13,4,2024-09-13T05-05,ERCO,COL,Coal,4801,megawatthours
1037,2024-09-13,5,2024-09-13T06-05,ERCO,COL,Coal,4936,megawatthours
1038,2024-09-13,6,2024-09-13T07-05,ERCO,COL,Coal,5386,megawatthours
1039,2024-09-13,7,2024-09-13T08-05,ERCO,COL,Coal,5502,megawatthours
1040,2024-09-13,8,2024-09-13T09-05,ERCO,COL,Coal,5225,megawatthours
1041,2024-09-13,9,2024-09-13T10-05,ERCO,COL,Coal,4799,megawatthours
1042,2024-09-13,10,2024-09-13T11-05,ERCO,COL,Coal,4781,megawatthours
1043,2024-09-13,11,2024-09-13T12-05,ERCO,COL,Coal,5005,megawatthours
1044,2024-09-13,12,2024-09-13T13-05,ERCO,COL,Coal,5436,megawatthours
1045,2024-09-13,13,2024-09-13T14-05,ERCO,COL,Coal,6322,megawatthours
1046,2024-09-13,14,2024-09-13T15-05,ERCO,COL,Coal,7326,megawatthours
1047,2024-09-13,15,2024-09-13T16-05,ERCO,COL,Coal,7539,megawatthours
1048,2024-09-13,16,2024-09-13T17-05,ERCO,COL,Coal,8116,megawatthours
1049,2024-09-13,17,2024-09-13T18-05,ERCO,COL,Coal,9331,megawatthours
1050,2024-09-13,18,2024-09-13T19-05,ERCO,COL,Coal,10824,megawatthours
1051,2024-09-13,19,2024-09-13T20-05,ERCO,COL,Coal,11342,megawatthours
1052,2024-09-13,20,2024-09-13T21-05,ERCO,COL,Coal,10200,megawatthours
1053,2024-09-13,21,2024-09-13T22-05,ERCO,COL,Coal,8022,megawatthours
1054,2024-09-13,22,2024-09-13T23-05,ERCO,COL,Coal,6866,megawatthours
1055,2024-09-13,23,2024-09-14T00-05,ERCO,COL,Coal,6159,megawatthours
1056,2024-09-14,0,2024-09-14T01-05,ERCO,COL,Coal,5799,megawatthours
1057,2024-09-14,1,2024-09-14T02-05,ERCO,COL,Coal,5728,megawatthours
1058,2024-09-14,2,2024-09-14T03-05,ERCO,COL,Coal,5726,megawatthours
1059,2024-09-14,3,2024-09-14T04-05,ERCO,COL,Coal,5729,megawatthours
1060,2024-09-14,4,2024-09-14T05-05,ERCO,COL,Coal,5713,megawatthours
1061,2024-09-14,5,2024-09-14T06-05,ERCO,COL,Coal,5710,megawatthours
1062,2024-09-14,6,2024-09-14T07-05,ERCO,COL,Coal,5606,megawatthours
1063,2024-09-14,7,2024-09-14T08-05,ERCO,COL,Coal,5563,megawatthours
1064,2024-09-14,8,2024-09-14T09-05,ERCO,COL,Coal,5665,megawatthours
1065,2024-09-14,9,2024-09-14T10-05,ERCO,COL,Coal,5604,megawatthours
1066,2024-09-14,10,2024-09-14T11-05,ERCO,COL,Coal,5660,megawatthours
1067,2024-09-14,11,2024-09-14T12-05,ERCO,COL,Coal,5876,megawatthours
1068,2024-09-14,12,2024-09-14T13-05,ERCO,COL,Coal,6876,megawatthours
1069,2024-09-14,13,2024-09-14T14-05,ERCO,COL,Coal,8399,megawatthours
1070,2024-09-14,14,2024-09-14T15-05,ERCO,COL,Coal,9530,megawatthours
1071,2024-09-14,15,2024-09-14T16-05,ERCO,COL,Coal,9788,megawatthours
1072,2024-09-14,16,2024-09-14T17-05,ERCO,COL,Coal,10130,megawatthours
1073,2024-09-14,17,2024-09-14T18-05,ERCO,COL,Coal,10955,megawatthours
1074,2024-09-14,18,2024-09-14T19-05,ERCO,COL,Coal,11498,megawatthours
1075,2024-09-14,19,2024-09-14T20-05,ERCO,COL,Coal,11768,megawatthours
1076,2024-09-14,20,2024-09-14T21-05,ERCO,COL,Coal,11651,megawatthours
1077,2024-09-14,21,2024-09-14T22-05,ERCO,COL,Coal,11237,megawatthours
1078,2024-09-14,22,2024-09-14T23-05,ERCO,COL,Coal,11082,megawatthours
1079,2024-09-14,23,2024-09-15T00-05,ERCO,COL,Coal,10949,megawatthours
1080,2024-09-15,0,2024-09-15T01-05,ERCO,COL,Coal,10338,megawatthours
1081,2024-09-15,1,2024-09-15T02-05,ERCO,COL,Coal,9086,megawatthours
1082,2024-09-15,2,2024-09-15T03-05,ERCO,COL,Coal,7828,megawatthours
1083,2024-09-15,3,2024-09-15T04-05,ERCO,COL,Coal,7385,megawatthours
1084,2024-09-15,4,2024-09-15T05-05,ERCO,COL,Coal,7236,megawatthours
1085,2024-09-15,5,2024-09-15T06-05,ERCO,COL,Coal,7542,megawatthours
1086,2024-09-15,6,2024-09-15T07-05,ERCO,COL,Coal,8007,megawatthours
1087,2024-09-15,7,2024-09-15T08-05,ERCO,COL,Coal,8714,megawatthours
1088,2024-09-15,8,2024-09-15T09-05,ERCO,COL,Coal,7952,megawatthours
1089,2024-09-15,9,2024-09-15T10-05,ERCO,COL,Coal,7093,megawatthours
1090,2024-09-15,10,2024-09-15T11-05,ERCO,COL,Coal,7377,megawatthours
1091,2024-09-15,11,2024-09-15T12-05,ERCO,COL,Coal,7923,megawatthours
1092,2024-09-15,12,2024-09-15T13-05,ERCO,COL,Coal,8369,megawatthours
1093,2024-09-15,13,2024-09-15T14-05,ERCO,COL,Coal,9443,megawatthours
1094,2024-09-15,14,2024-09-15T15-05,ERCO,COL,Coal,9640,megawatthours
1095,2024-09-15,15,2024-09-15T16-05,ERCO,COL,Coal,9991,megawatthours
1096,2024-09-15,16,2024-09-15T17-05,ERCO,COL,Coal,10772,megawatthours
1097,2024-09-15,17,2024-09-15T18-05,ERCO,COL,Coal,11280,megawatthours
1098,2024-09-15,18,2024-09-15T19-05,ERCO,COL,Coal,11504,megawatthours
1099,2024-09-15,19,2024-09-15T20-05,ERCO,COL,Coal,11652,megawatthours
1100,2024-09-15,20,2024-09-15T21-05,ERCO,COL,Coal,11511,megawatthours
1101,2024-09-15,21,2024-09-15T22-05,ERCO,COL,Coal,10835,megawatthours
1102,2024-09-15,22,2024-09-15T23-05,ERCO,COL,Coal,9763,megawatthours
1103,2024-09-15,23,2024-09-16T00-05,ERCO,COL,Coal,8588,megawatthours
1104,2024-09-16,0,2024-09-16T01-05,ERCO,COL,Coal,8173,megawatthours
1105,2024-09-16,1,2024-09-16T02-05,ERCO,COL,Coal,7562,megawatthours
1106,2024-09-16,2,2024-09-16T03-05,ERCO,COL,Coal,7338,megawatthours
1107,2024-09-16,3,2024-09-16T04-05,ERCO,COL,Coal,7438,megawatthours
1108,2024-09-16,4,2024-09-16T05-05,ERCO,COL,Coal,7611,megawatthours
1109,2024-09-16,5,2024-09-16T06-05,ERCO,COL,Coal,8318,megawatthours
1110,2024-09-16,6,2024-09-16T07-05,ERCO,COL,Coal,9285,megawatthours
1111,2024-09-16,7,2024-09-16T08-05,ERCO,COL,Coal,10184,megawatthours
1112,2024-09-16,8,2024-09-16T09-05,ERCO,COL,Coal,8980,megawatthours
1113,2024-09-16,9,2024-09-16T10-05,ERCO,COL,Coal,7427,megawatthours
1114,2024-09-16,10,2024-09-16T11-05,ERCO,COL,Coal,7477,megawatthours
1115,2024-09-16,11,2024-09-16T12-05,ERCO,COL,Coal,8738,megawatthours
1116,2024-09-16,12,2024-09-16T13-05,ERCO,COL,Coal,10146,megawatthours
1117,2024-09-16,13,2024-09-16T14-05,ERCO,COL,Coal,10850,megawatthours
1118,2024-09-16,14,2024-09-16T15-05,ERCO,COL,Coal,10734,megawatthours
1119,2024-09-16,15,2024-09-16T16-05,ERCO,COL,Coal,10644,megawatthours
1120,2024-09-16,16,2024-09-16T17-05,ERCO,COL,Coal,10605,megawatthours
1121,2024-09-16,17,2024-09-16T18-05,ERCO,COL,Coal,10376,megawatthours
1122,2024-09-16,18,2024-09-16T19-05,ERCO,COL,Coal,11298,megawatthours
1123,2024-09-16,19,2024-09-16T20-05,ERCO,COL,Coal,12013,megawatthours
1124,2024-09-16,20,2024-09-16T21-05,ERCO,COL,Coal,11837,megawatthours
1125,2024-09-16,21,2024-09-16T22-05,ERCO,COL,Coal,10636,megawatthours
1126,2024-09-16,22,2024-09-16T23-05,ERCO,COL,Coal,9303,megawatthours
1127,2024-09-16,23,2024-09-17T00-05,ERCO,COL,Coal,8331,megawatthours
1128,2024-09-17,0,2024-09-17T01-05,ERCO,COL,Coal,7629,megawatthours
1129,2024-09-17,1,2024-09-17T02-05,ERCO,COL,Coal,6873,megawatthours
1130,2024-09-17,2,2024-09-17T03-05,ERCO,COL,Coal,6748,megawatthours
1131,2024-09-17,3,2024-09-17T04-05,ERCO,COL,Coal,6662,megawatthours
1132,2024-09-17,4,2024-09-17T05-05,ERCO,COL,Coal,7155,megawatthours
1133,2024-09-17,5,2024-09-17T06-05,ERCO,COL,Coal,7831,megawatthours
1134,2024-09-17,6,2024-09-17T07-05,ERCO,COL,Coal,9141,megawatthours
1135,2024-09-17,7,2024-09-17T08-05,ERCO,COL,Coal,9532,megawatthours
1136,2024-09-17,8,2024-09-17T09-05,ERCO,COL,Coal,8103,megawatthours
1137,2024-09-17,9,2024-09-17T10-05,ERCO,COL,Coal,6585,megawatthours
1138,2024-09-17,10,2024-09-17T11-05,ERCO,COL,Coal,6410,megawatthours
1139,2024-09-17,11,2024-09-17T12-05,ERCO,COL,Coal,6594,megawatthours
1140,2024-09-17,12,2024-09-17T13-05,ERCO,COL,Coal,6856,megawatthours
1141,2024-09-17,13,2024-09-17T14-05,ERCO,COL,Coal,8275,megawatthours
1142,2024-09-17,14,2024-09-17T15-05,ERCO,COL,Coal,9072,megawatthours
1143,2024-09-17,15,2024-09-17T16-05,ERCO,COL,Coal,9367,megawatthours
1144,2024-09-17,16,2024-09-17T17-05,ERCO,COL,Coal,9294,megawatthours
1145,2024-09-17,17,2024-09-17T18-05,ERCO,COL,Coal,9183,megawatthours
1146,2024-09-17,18,2024-09-17T19-05,ERCO,COL,Coal,10199,megawatthours
1147,2024-09-17,19,2024-09-17T20-05,ERCO,COL,Coal,11230,megawatthours
1148,2024-09-17,20,2024-09-17T21-05,ERCO,COL,Coal,10195,megawatthours
1149,2024-09-17,21,2024-09-17T22-05,ERCO,COL,Coal,8635,megawatthours
1150,2024-09-17,22,2024-09-17T23-05,ERCO,COL,Coal,7537,megawatthours
1151,2024-09-17,23,2024-09-18T00-05,ERCO,COL,Coal,6793,megawatthours
1152,2024-09-18,0,2024-09-18T01-05,ERCO,COL,Coal,6481,megawatthours
1153,2024-09-18,1,2024-09-18T02-05,ERCO,COL,Coal,6137,megawatthours
1154,2024-09-18,2,2024-09-18T03-05,ERCO,COL,Coal,5992,megawatthours
1155,2024-09-18,3,2024-09-18T04-05,ERCO,COL,Coal,5774,megawatthours
1156,2024-09-18,4,2024-09-18T05-05,ERCO,COL,Coal,5600,megawatthours
1157,2024-09-18,5,2024-09-18T06-05,ERCO,COL,Coal,5889,megawatthours
1158,2024-09-18,6,2024-09-18T07-05,ERCO,COL,Coal,7049,megawatthours
1159,2024-09-18,7,2024-09-18T08-05,ERCO,COL,Coal,7388,megawatthours
1160,2024-09-18,8,2024-09-18T09-05,ERCO,COL,Coal,6885,megawatthours
1161,2024-09-18,9,2024-09-18T10-05,ERCO,COL,Coal,6325,megawatthours
1162,2024-09-18,10,2024-09-18T11-05,ERCO,COL,Coal,5993,megawatthours
1163,2024-09-18,11,2024-09-18T12-05,ERCO,COL,Coal,7064,megawatthours
1164,2024-09-18,12,2024-09-18T13-05,ERCO,COL,Coal,8531,megawatthours
1165,2024-09-18,13,2024-09-18T14-05,ERCO,COL,Coal,9732,megawatthours
1166,2024-09-18,14,2024-09-18T15-05,ERCO,COL,Coal,9974,megawatthours
1167,2024-09-18,15,2024-09-18T16-05,ERCO,COL,Coal,9762,megawatthours
1168,2024-09-18,16,2024-09-18T17-05,ERCO,COL,Coal,9619,megawatthours
1169,2024-09-18,17,2024-09-18T18-05,ERCO,COL,Coal,9488,megawatthours
1170,2024-09-18,18,2024-09-18T19-05,ERCO,COL,Coal,10793,megawatthours
1171,2024-09-18,19,2024-09-18T20-05,ERCO,COL,Coal,11839,megawatthours
1172,2024-09-18,20,2024-09-18T21-05,ERCO,COL,Coal,11738,megawatthours
1173,2024-09-18,21,2024-09-18T22-05,ERCO,COL,Coal,10944,megawatthours
1174,2024-09-18,22,2024-09-18T23-05,ERCO,COL,Coal,9443,megawatthours
1175,2024-09-18,23,2024-09-19T00-05,ERCO,COL,Coal,8109,megawatthours
1176,2024-09-19,0,2024-09-19T01-05,ERCO,COL,Coal,7573,megawatthours
1177,2024-09-19,1,2024-09-19T02-05,ERCO,COL,Coal,6928,megawatthours
1178,2024-09-19,2,2024-09-19T03-05,ERCO,COL,Coal,6403,megawatthours
1179,2024-09-19,3,2024-09-19T04-05,ERCO,COL,Coal,6170,megawatthours
1180,2024-09-19,4,2024-09-19T05-05,ERCO,COL,Coal,6194,megawatthours
1181,2024-09-19,5,2024-09-19T06-05,ERCO,COL,Coal,6974,megawatthours
1182,2024-09-19,6,2024-09-19T07-05,ERCO,COL,Coal,8454,megawatthours
1183,2024-09-19,7,2024-09-19T08-05,ERCO,COL,Coal,9371,megawatthours
1184,2024-09-19,8,2024-09-19T09-05,ERCO,COL,Coal,8132,megawatthours
1185,2024-09-19,9,2024-09-19T10-05,ERCO,COL,Coal,7444,megawatthours
1186,2024-09-19,10,2024-09-19T11-05,ERCO,COL,Coal,7646,megawatthours
1187,2024-09-19,11,2024-09-19T12-05,ERCO,COL,Coal,8370,megawatthours
1188,2024-09-19,12,2024-09-19T13-05,ERCO,COL,Coal,9808,megawatthours
1189,2024-09-19,13,2024-09-19T14-05,ERCO,COL,Coal,11247,megawatthours
1190,2024-09-19,14,2024-09-19T15-05,ERCO,COL,Coal,10563,megawatthours
1191,2024-09-19,15,2024-09-19T16-05,ERCO,COL,Coal,10403,megawatthours
1192,2024-09-19,16,2024-09-19T17-05,ERCO,COL,Coal,9941,megawatthours
1193,2024-09-19,17,2024-09-19T18-05,ERCO,COL,Coal,9647,megawatthours
1194,2024-09-19,18,2024-09-19T19-05,ERCO,COL,Coal,10826,megawatthours
1195,2024-09-19,19,2024-09-19T20-05,ERCO,COL,Coal,11923,megawatthours
1196,2024-09-19,20,2024-09-19T21-05,ERCO,COL,Coal,11619,megawatthours
1197,2024-09-19,21,2024-09-19T22-05,ERCO,COL,Coal,10983,megawatthours
1198,2024-09-19,22,2024-09-19T23-05,ERCO,COL,Coal,9659,megawatthours
1199,2024-09-19,23,2024-09-20T00-05,ERCO,COL,Coal,8329,megawatthours
1200,2024-09-20,0,2024-09-20T01-05,ERCO,COL,Coal,7626,megawatthours
1201,2024-09-20,1,2024-09-20T02-05,ERCO,COL,Coal,6645,megawatthours
1202,2024-09-20,2,2024-09-20T03-05,ERCO,COL,Coal,6243,megawatthours
1203,2024-09-20,3,2024-09-20T04-05,ERCO,COL,Coal,6164,megawatthours
1204,2024-09-20,4,2024-09-20T05-05,ERCO,COL,Coal,6341,megawatthours
1205,2024-09-20,5,2024-09-20T06-05,ERCO,COL,Coal,7153,megawatthours
1206,2024-09-20,6,2024-09-20T07-05,ERCO,COL,Coal,8547,megawatthours
1207,2024-09-20,7,2024-09-20T08-05,ERCO,COL,Coal,9996,megawatthours
1208,2024-09-20,8,2024-09-20T09-05,ERCO,COL,Coal,8355,megawatthours
1209,2024-09-20,9,2024-09-20T10-05,ERCO,COL,Coal,6963,megawatthours
1210,2024-09-20,10,2024-09-20T11-05,ERCO,COL,Coal,6700,megawatthours
1211,2024-09-20,11,2024-09-20T12-05,ERCO,COL,Coal,7523,megawatthours
1212,2024-09-20,12,2024-09-20T13-05,ERCO,COL,Coal,9297,megawatthours
1213,2024-09-20,13,2024-09-20T14-05,ERCO,COL,Coal,9921,megawatthours
1214,2024-09-20,14,2024-09-20T15-05,ERCO,COL,Coal,10258,megawatthours
1215,2024-09-20,15,2024-09-20T16-05,ERCO,COL,Coal,10579,megawatthours
1216,2024-09-20,16,2024-09-20T17-05,ERCO,COL,Coal,10237,megawatthours
1217,2024-09-20,17,2024-09-20T18-05,ERCO,COL,Coal,10033,megawatthours
1218,2024-09-20,18,2024-09-20T19-05,ERCO,COL,Coal,11777,megawatthours
1219,2024-09-20,19,2024-09-20T20-05,ERCO,COL,Coal,12526,megawatthours
1220,2024-09-20,20,2024-09-20T21-05,ERCO,COL,Coal,12415,megawatthours
1221,2024-09-20,21,2024-09-20T22-05,ERCO,COL,Coal,11705,megawatthours
1222,2024-09-20,22,2024-09-20T23-05,ERCO,COL,Coal,10111,megawatthours
1223,2024-09-20,23,2024-09-21T00-05,ERCO,COL,Coal,8779,megawatthours
1224,2024-09-21,0,2024-09-21T01-05,ERCO,COL,Coal,8224,megawatthours
1225,2024-09-21,1,2024-09-21T02-05,ERCO,COL,Coal,8199,megawatthours
1226,2024-09-21,2,2024-09-21T03-05,ERCO,COL,Coal,7947,megawatthours
1227,2024-09-21,3,2024-09-21T04-05,ERCO,COL,Coal,7915,megawatthours
1228,2024-09-21,4,2024-09-21T05-05,ERCO,COL,Coal,7627,megawatthours
1229,2024-09-21,5,2024-09-21T06-05,ERCO,COL,Coal,7782,megawatthours
1230,2024-09-21,6,2024-09-21T07-05,ERCO,COL,Coal,7990,megawatthours
1231,2024-09-21,7,2024-09-21T08-05,ERCO,COL,Coal,7780,megawatthours
1232,2024-09-21,8,2024-09-21T09-05,ERCO,COL,Coal,6800,megawatthours
1233,2024-09-21,9,2024-09-21T10-05,ERCO,COL,Coal,5592,megawatthours
1234,2024-09-21,10,2024-09-21T11-05,ERCO,COL,Coal,5314,megawatthours
1235,2024-09-21,11,2024-09-21T12-05,ERCO,COL,Coal,5776,megawatthours
1236,2024-09-21,12,2024-09-21T13-05,ERCO,COL,Coal,6488,megawatthours
1237,2024-09-21,13,2024-09-21T14-05,ERCO,COL,Coal,7370,megawatthours
1238,2024-09-21,14,2024-09-21T15-05,ERCO,COL,Coal,8641,megawatthours
1239,2024-09-21,15,2024-09-21T16-05,ERCO,COL,Coal,8824,megawatthours
1240,2024-09-21,16,2024-09-21T17-05,ERCO,COL,Coal,8970,megawatthours
1241,2024-09-21,17,2024-09-21T18-05,ERCO,COL,Coal,8784,megawatthours
1242,2024-09-21,18,2024-09-21T19-05,ERCO,COL,Coal,10192,megawatthours
1243,2024-09-21,19,2024-09-21T20-05,ERCO,COL,Coal,11584,megawatthours
1244,2024-09-21,20,2024-09-21T21-05,ERCO,COL,Coal,11595,megawatthours
1245,2024-09-21,21,2024-09-21T22-05,ERCO,COL,Coal,10551,megawatthours
1246,2024-09-21,22,2024-09-21T23-05,ERCO,COL,Coal,9305,megawatthours
1247,2024-09-21,23,2024-09-22T00-05,ERCO,COL,Coal,8121,megawatthours
1248,2024-09-22,0,2024-09-22T01-05,ERCO,COL,Coal,8907,megawatthours
1249,2024-09-22,1,2024-09-22T02-05,ERCO,COL,Coal,8603,megawatthours
1250,2024-09-22,2,2024-09-22T03-05,ERCO,COL,Coal,7275,megawatthours
1251,2024-09-22,3,2024-09-22T04-05,ERCO,COL,Coal,6446,megawatthours
1252,2024-09-22,4,2024-09-22T05-05,ERCO,COL,Coal,6372,megawatthours
1253,2024-09-22,5,2024-09-22T06-05,ERCO,COL,Coal,6209,megawatthours
1254,2024-09-22,6,2024-09-22T07-05,ERCO,COL,Coal,6618,megawatthours
1255,2024-09-22,7,2024-09-22T08-05,ERCO,COL,Coal,7687,megawatthours
1256,2024-09-22,8,2024-09-22T09-05,ERCO,COL,Coal,7011,megawatthours
1257,2024-09-22,9,2024-09-22T10-05,ERCO,COL,Coal,6603,megawatthours
1258,2024-09-22,10,2024-09-22T11-05,ERCO,COL,Coal,7738,megawatthours
1259,2024-09-22,11,2024-09-22T12-05,ERCO,COL,Coal,9192,megawatthours
1260,2024-09-22,12,2024-09-22T13-05,ERCO,COL,Coal,10365,megawatthours
1261,2024-09-22,13,2024-09-22T14-05,ERCO,COL,Coal,10525,megawatthours
1262,2024-09-22,14,2024-09-22T15-05,ERCO,COL,Coal,11034,megawatthours
1263,2024-09-22,15,2024-09-22T16-05,ERCO,COL,Coal,10633,megawatthours
1264,2024-09-22,16,2024-09-22T17-05,ERCO,COL,Coal,9968,megawatthours
1265,2024-09-22,17,2024-09-22T18-05,ERCO,COL,Coal,9536,megawatthours
1266,2024-09-22,18,2024-09-22T19-05,ERCO,COL,Coal,10928,megawatthours
1267,2024-09-22,19,2024-09-22T20-05,ERCO,COL,Coal,11658,megawatthours
1268,2024-09-22,20,2024-09-22T21-05,ERCO,COL,Coal,11353,megawatthours
1269,2024-09-22,21,2024-09-22T22-05,ERCO,COL,Coal,11200,megawatthours
1270,2024-09-22,22,2024-09-22T23-05,ERCO,COL,Coal,11013,megawatthours
1271,2024-09-22,23,2024-09-23T00-05,ERCO,COL,Coal,10435,megawatthours
1272,2024-09-23,0,2024-09-23T01-05,ERCO,COL,Coal,9265,megawatthours
1273,2024-09-23,1,2024-09-23T02-05,ERCO,COL,Coal,8281,megawatthours
1274,2024-09-23,2,2024-09-23T03-05,ERCO,COL,Coal,8518,megawatthours
1275,2024-09-23,3,2024-09-23T04-05,ERCO,COL,Coal,8624,megawatthours
1276,2024-09-23,4,2024-09-23T05-05,ERCO,COL,Coal,9422,megawatthours
1277,2024-09-23,5,2024-09-23T06-05,ERCO,COL,Coal,10838,megawatthours
1278,2024-09-23,6,2024-09-23T07-05,ERCO,COL,Coal,11545,megawatthours
1279,2024-09-23,7,2024-09-23T08-05,ERCO,COL,Coal,11975,megawatthours
1280,2024-09-23,8,2024-09-23T09-05,ERCO,COL,Coal,11845,megawatthours
1281,2024-09-23,9,2024-09-23T10-05,ERCO,COL,Coal,11740,megawatthours
1282,2024-09-23,10,2024-09-23T11-05,ERCO,COL,Coal,11918,megawatthours
1283,2024-09-23,11,2024-09-23T12-05,ERCO,COL,Coal,11678,megawatthours
1284,2024-09-23,12,2024-09-23T13-05,ERCO,COL,Coal,11569,megawatthours
1285,2024-09-23,13,2024-09-23T14-05,ERCO,COL,Coal,11305,megawatthours
1286,2024-09-23,14,2024-09-23T15-05,ERCO,COL,Coal,11408,megawatthours
1287,2024-09-23,15,2024-09-23T16-05,ERCO,COL,Coal,11499,megawatthours
