,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
6943,2023-12-20T14-06,ERCO,SUN,Solar,6288,megawatthours,2023-12-20,13
6942,2023-12-20T15-06,ERCO,SUN,Solar,5675,megawatthours,2023-12-20,14
6941,2023-12-20T16-06,ERCO,SUN,Solar,4813,megawatthours,2023-12-20,15
6940,2023-12-20T17-06,ERCO,SUN,Solar,2146,megawatthours,2023-12-20,16
6939,2023-12-20T18-06,ERCO,SUN,Solar,172,megawatthours,2023-12-20,17
6938,2023-12-20T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-20,18
6937,2023-12-20T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-20,19
6936,2023-12-20T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-20,20
6935,2023-12-20T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-20,21
6934,2023-12-20T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-20,22
6933,2023-12-21T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-20,23
6932,2023-12-21T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,0
6931,2023-12-21T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,1
6930,2023-12-21T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,2
6929,2023-12-21T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,3
6928,2023-12-21T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,4
6927,2023-12-21T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,5
6926,2023-12-21T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,6
6925,2023-12-21T08-06,ERCO,SUN,Solar,41,megawatthours,2023-12-21,7
6924,2023-12-21T09-06,ERCO,SUN,Solar,759,megawatthours,2023-12-21,8
6923,2023-12-21T10-06,ERCO,SUN,Solar,2449,megawatthours,2023-12-21,9
6922,2023-12-21T11-06,ERCO,SUN,Solar,3689,megawatthours,2023-12-21,10
6921,2023-12-21T12-06,ERCO,SUN,Solar,5191,megawatthours,2023-12-21,11
6920,2023-12-21T13-06,ERCO,SUN,Solar,5677,megawatthours,2023-12-21,12
6919,2023-12-21T14-06,ERCO,SUN,Solar,5284,megawatthours,2023-12-21,13
6918,2023-12-21T15-06,ERCO,SUN,Solar,4959,megawatthours,2023-12-21,14
6917,2023-12-21T16-06,ERCO,SUN,Solar,4647,megawatthours,2023-12-21,15
6916,2023-12-21T17-06,ERCO,SUN,Solar,3345,megawatthours,2023-12-21,16
6915,2023-12-21T18-06,ERCO,SUN,Solar,478,megawatthours,2023-12-21,17
6914,2023-12-21T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,18
6913,2023-12-21T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,19
6912,2023-12-21T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,20
6911,2023-12-21T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,21
6910,2023-12-21T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,22
6909,2023-12-22T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-21,23
6908,2023-12-22T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,0
6907,2023-12-22T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,1
6906,2023-12-22T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,2
6905,2023-12-22T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,3
6904,2023-12-22T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,4
6903,2023-12-22T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,5
6902,2023-12-22T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,6
6901,2023-12-22T08-06,ERCO,SUN,Solar,33,megawatthours,2023-12-22,7
6900,2023-12-22T09-06,ERCO,SUN,Solar,1400,megawatthours,2023-12-22,8
6899,2023-12-22T10-06,ERCO,SUN,Solar,3826,megawatthours,2023-12-22,9
6898,2023-12-22T11-06,ERCO,SUN,Solar,5340,megawatthours,2023-12-22,10
6897,2023-12-22T12-06,ERCO,SUN,Solar,6794,megawatthours,2023-12-22,11
6896,2023-12-22T13-06,ERCO,SUN,Solar,7801,megawatthours,2023-12-22,12
6895,2023-12-22T14-06,ERCO,SUN,Solar,7794,megawatthours,2023-12-22,13
6894,2023-12-22T15-06,ERCO,SUN,Solar,7884,megawatthours,2023-12-22,14
6893,2023-12-22T16-06,ERCO,SUN,Solar,7865,megawatthours,2023-12-22,15
6892,2023-12-22T17-06,ERCO,SUN,Solar,5118,megawatthours,2023-12-22,16
6891,2023-12-22T18-06,ERCO,SUN,Solar,604,megawatthours,2023-12-22,17
6890,2023-12-22T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,18
6889,2023-12-22T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,19
6888,2023-12-22T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,20
6887,2023-12-22T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,21
6886,2023-12-22T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,22
6885,2023-12-23T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-22,23
6884,2023-12-23T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,0
6883,2023-12-23T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,1
6882,2023-12-23T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,2
6881,2023-12-23T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,3
6880,2023-12-23T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,4
6879,2023-12-23T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,5
6878,2023-12-23T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,6
6877,2023-12-23T08-06,ERCO,SUN,Solar,60,megawatthours,2023-12-23,7
6876,2023-12-23T09-06,ERCO,SUN,Solar,858,megawatthours,2023-12-23,8
6875,2023-12-23T10-06,ERCO,SUN,Solar,2117,megawatthours,2023-12-23,9
6874,2023-12-23T11-06,ERCO,SUN,Solar,2640,megawatthours,2023-12-23,10
6873,2023-12-23T12-06,ERCO,SUN,Solar,2865,megawatthours,2023-12-23,11
6872,2023-12-23T13-06,ERCO,SUN,Solar,2922,megawatthours,2023-12-23,12
6871,2023-12-23T14-06,ERCO,SUN,Solar,2729,megawatthours,2023-12-23,13
6870,2023-12-23T15-06,ERCO,SUN,Solar,2007,megawatthours,2023-12-23,14
6869,2023-12-23T16-06,ERCO,SUN,Solar,1451,megawatthours,2023-12-23,15
6868,2023-12-23T17-06,ERCO,SUN,Solar,886,megawatthours,2023-12-23,16
6867,2023-12-23T18-06,ERCO,SUN,Solar,126,megawatthours,2023-12-23,17
6866,2023-12-23T19-06,ERCO,SUN,Solar,5,megawatthours,2023-12-23,18
6865,2023-12-23T20-06,ERCO,SUN,Solar,5,megawatthours,2023-12-23,19
6864,2023-12-23T21-06,ERCO,SUN,Solar,2,megawatthours,2023-12-23,20
6863,2023-12-23T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,21
6862,2023-12-23T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,22
6861,2023-12-24T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-23,23
6860,2023-12-24T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,0
6859,2023-12-24T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,1
6858,2023-12-24T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,2
6857,2023-12-24T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,3
6856,2023-12-24T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,4
6855,2023-12-24T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,5
6854,2023-12-24T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,6
6853,2023-12-24T08-06,ERCO,SUN,Solar,31,megawatthours,2023-12-24,7
6852,2023-12-24T09-06,ERCO,SUN,Solar,2028,megawatthours,2023-12-24,8
6851,2023-12-24T10-06,ERCO,SUN,Solar,5854,megawatthours,2023-12-24,9
6850,2023-12-24T11-06,ERCO,SUN,Solar,6554,megawatthours,2023-12-24,10
6849,2023-12-24T12-06,ERCO,SUN,Solar,6670,megawatthours,2023-12-24,11
6848,2023-12-24T13-06,ERCO,SUN,Solar,7004,megawatthours,2023-12-24,12
6847,2023-12-24T14-06,ERCO,SUN,Solar,6022,megawatthours,2023-12-24,13
6846,2023-12-24T15-06,ERCO,SUN,Solar,4350,megawatthours,2023-12-24,14
6845,2023-12-24T16-06,ERCO,SUN,Solar,3707,megawatthours,2023-12-24,15
6844,2023-12-24T17-06,ERCO,SUN,Solar,2816,megawatthours,2023-12-24,16
6843,2023-12-24T18-06,ERCO,SUN,Solar,498,megawatthours,2023-12-24,17
6842,2023-12-24T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,18
6841,2023-12-24T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,19
6840,2023-12-24T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,20
6839,2023-12-24T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,21
6838,2023-12-24T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,22
6837,2023-12-25T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-24,23
6836,2023-12-25T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,0
6835,2023-12-25T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,1
6834,2023-12-25T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,2
6833,2023-12-25T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,3
6832,2023-12-25T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,4
6831,2023-12-25T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,5
6830,2023-12-25T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,6
6829,2023-12-25T08-06,ERCO,SUN,Solar,276,megawatthours,2023-12-25,7
6828,2023-12-25T09-06,ERCO,SUN,Solar,4658,megawatthours,2023-12-25,8
6827,2023-12-25T10-06,ERCO,SUN,Solar,9628,megawatthours,2023-12-25,9
6826,2023-12-25T11-06,ERCO,SUN,Solar,10521,megawatthours,2023-12-25,10
6825,2023-12-25T12-06,ERCO,SUN,Solar,10537,megawatthours,2023-12-25,11
6824,2023-12-25T13-06,ERCO,SUN,Solar,10727,megawatthours,2023-12-25,12
6823,2023-12-25T14-06,ERCO,SUN,Solar,11552,megawatthours,2023-12-25,13
6822,2023-12-25T15-06,ERCO,SUN,Solar,11806,megawatthours,2023-12-25,14
6821,2023-12-25T16-06,ERCO,SUN,Solar,10746,megawatthours,2023-12-25,15
6820,2023-12-25T17-06,ERCO,SUN,Solar,6425,megawatthours,2023-12-25,16
6819,2023-12-25T18-06,ERCO,SUN,Solar,761,megawatthours,2023-12-25,17
6818,2023-12-25T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,18
6817,2023-12-25T20-06,ERCO,SUN,Solar,1,megawatthours,2023-12-25,19
6816,2023-12-25T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,20
6815,2023-12-25T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,21
6814,2023-12-25T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,22
6813,2023-12-26T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-25,23
6812,2023-12-26T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,0
6811,2023-12-26T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,1
6810,2023-12-26T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,2
6809,2023-12-26T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,3
6808,2023-12-26T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,4
6807,2023-12-26T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,5
6806,2023-12-26T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,6
6805,2023-12-26T08-06,ERCO,SUN,Solar,175,megawatthours,2023-12-26,7
6804,2023-12-26T09-06,ERCO,SUN,Solar,4472,megawatthours,2023-12-26,8
6803,2023-12-26T10-06,ERCO,SUN,Solar,10067,megawatthours,2023-12-26,9
6802,2023-12-26T11-06,ERCO,SUN,Solar,10970,megawatthours,2023-12-26,10
6801,2023-12-26T12-06,ERCO,SUN,Solar,10998,megawatthours,2023-12-26,11
6800,2023-12-26T13-06,ERCO,SUN,Solar,10351,megawatthours,2023-12-26,12
6799,2023-12-26T14-06,ERCO,SUN,Solar,10519,megawatthours,2023-12-26,13
6798,2023-12-26T15-06,ERCO,SUN,Solar,10893,megawatthours,2023-12-26,14
6797,2023-12-26T16-06,ERCO,SUN,Solar,10584,megawatthours,2023-12-26,15
6796,2023-12-26T17-06,ERCO,SUN,Solar,6678,megawatthours,2023-12-26,16
6795,2023-12-26T18-06,ERCO,SUN,Solar,854,megawatthours,2023-12-26,17
6794,2023-12-26T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,18
6793,2023-12-26T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,19
6792,2023-12-26T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,20
6791,2023-12-26T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,21
6790,2023-12-26T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,22
6789,2023-12-27T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-26,23
6788,2023-12-27T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,0
6787,2023-12-27T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,1
6786,2023-12-27T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,2
6785,2023-12-27T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,3
6784,2023-12-27T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,4
6783,2023-12-27T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,5
6782,2023-12-27T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,6
6781,2023-12-27T08-06,ERCO,SUN,Solar,213,megawatthours,2023-12-27,7
6780,2023-12-27T09-06,ERCO,SUN,Solar,5748,megawatthours,2023-12-27,8
6779,2023-12-27T10-06,ERCO,SUN,Solar,12634,megawatthours,2023-12-27,9
6778,2023-12-27T11-06,ERCO,SUN,Solar,13025,megawatthours,2023-12-27,10
6777,2023-12-27T12-06,ERCO,SUN,Solar,12304,megawatthours,2023-12-27,11
6776,2023-12-27T13-06,ERCO,SUN,Solar,12341,megawatthours,2023-12-27,12
6775,2023-12-27T14-06,ERCO,SUN,Solar,12514,megawatthours,2023-12-27,13
6774,2023-12-27T15-06,ERCO,SUN,Solar,12744,megawatthours,2023-12-27,14
6773,2023-12-27T16-06,ERCO,SUN,Solar,12393,megawatthours,2023-12-27,15
6772,2023-12-27T17-06,ERCO,SUN,Solar,7802,megawatthours,2023-12-27,16
6771,2023-12-27T18-06,ERCO,SUN,Solar,920,megawatthours,2023-12-27,17
6770,2023-12-27T19-06,ERCO,SUN,Solar,2,megawatthours,2023-12-27,18
6769,2023-12-27T20-06,ERCO,SUN,Solar,1,megawatthours,2023-12-27,19
6768,2023-12-27T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,20
6767,2023-12-27T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,21
6766,2023-12-27T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,22
6765,2023-12-28T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-27,23
6764,2023-12-28T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,0
6763,2023-12-28T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,1
6762,2023-12-28T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,2
6761,2023-12-28T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,3
6760,2023-12-28T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,4
6759,2023-12-28T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,5
6758,2023-12-28T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,6
6757,2023-12-28T08-06,ERCO,SUN,Solar,244,megawatthours,2023-12-28,7
6756,2023-12-28T09-06,ERCO,SUN,Solar,5273,megawatthours,2023-12-28,8
6755,2023-12-28T10-06,ERCO,SUN,Solar,12248,megawatthours,2023-12-28,9
6754,2023-12-28T11-06,ERCO,SUN,Solar,13350,megawatthours,2023-12-28,10
6753,2023-12-28T12-06,ERCO,SUN,Solar,13028,megawatthours,2023-12-28,11
6752,2023-12-28T13-06,ERCO,SUN,Solar,12622,megawatthours,2023-12-28,12
6751,2023-12-28T14-06,ERCO,SUN,Solar,12362,megawatthours,2023-12-28,13
6750,2023-12-28T15-06,ERCO,SUN,Solar,12426,megawatthours,2023-12-28,14
6749,2023-12-28T16-06,ERCO,SUN,Solar,11668,megawatthours,2023-12-28,15
6748,2023-12-28T17-06,ERCO,SUN,Solar,7185,megawatthours,2023-12-28,16
6747,2023-12-28T18-06,ERCO,SUN,Solar,720,megawatthours,2023-12-28,17
6746,2023-12-28T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,18
6745,2023-12-28T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,19
6744,2023-12-28T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,20
6743,2023-12-28T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,21
6742,2023-12-28T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,22
6741,2023-12-29T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-28,23
6740,2023-12-29T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,0
6739,2023-12-29T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,1
6738,2023-12-29T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,2
6737,2023-12-29T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,3
6736,2023-12-29T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,4
6735,2023-12-29T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,5
6734,2023-12-29T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,6
6733,2023-12-29T08-06,ERCO,SUN,Solar,317,megawatthours,2023-12-29,7
6732,2023-12-29T09-06,ERCO,SUN,Solar,6120,megawatthours,2023-12-29,8
6731,2023-12-29T10-06,ERCO,SUN,Solar,13200,megawatthours,2023-12-29,9
6730,2023-12-29T11-06,ERCO,SUN,Solar,13616,megawatthours,2023-12-29,10
6729,2023-12-29T12-06,ERCO,SUN,Solar,13314,megawatthours,2023-12-29,11
6728,2023-12-29T13-06,ERCO,SUN,Solar,12947,megawatthours,2023-12-29,12
6727,2023-12-29T14-06,ERCO,SUN,Solar,13196,megawatthours,2023-12-29,13
6726,2023-12-29T15-06,ERCO,SUN,Solar,13259,megawatthours,2023-12-29,14
6725,2023-12-29T16-06,ERCO,SUN,Solar,13213,megawatthours,2023-12-29,15
6724,2023-12-29T17-06,ERCO,SUN,Solar,8549,megawatthours,2023-12-29,16
6723,2023-12-29T18-06,ERCO,SUN,Solar,1094,megawatthours,2023-12-29,17
6722,2023-12-29T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,18
6721,2023-12-29T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,19
6720,2023-12-29T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,20
6719,2023-12-29T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,21
6718,2023-12-29T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,22
6717,2023-12-30T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-29,23
6716,2023-12-30T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,0
6715,2023-12-30T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,1
6714,2023-12-30T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,2
6713,2023-12-30T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,3
6712,2023-12-30T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,4
6711,2023-12-30T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,5
6710,2023-12-30T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,6
6709,2023-12-30T08-06,ERCO,SUN,Solar,349,megawatthours,2023-12-30,7
6708,2023-12-30T09-06,ERCO,SUN,Solar,6266,megawatthours,2023-12-30,8
6707,2023-12-30T10-06,ERCO,SUN,Solar,13319,megawatthours,2023-12-30,9
6706,2023-12-30T11-06,ERCO,SUN,Solar,13639,megawatthours,2023-12-30,10
6705,2023-12-30T12-06,ERCO,SUN,Solar,13045,megawatthours,2023-12-30,11
6704,2023-12-30T13-06,ERCO,SUN,Solar,12681,megawatthours,2023-12-30,12
6703,2023-12-30T14-06,ERCO,SUN,Solar,12720,megawatthours,2023-12-30,13
6702,2023-12-30T15-06,ERCO,SUN,Solar,12940,megawatthours,2023-12-30,14
6701,2023-12-30T16-06,ERCO,SUN,Solar,12255,megawatthours,2023-12-30,15
6700,2023-12-30T17-06,ERCO,SUN,Solar,6873,megawatthours,2023-12-30,16
6699,2023-12-30T18-06,ERCO,SUN,Solar,599,megawatthours,2023-12-30,17
6698,2023-12-30T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,18
6697,2023-12-30T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,19
6696,2023-12-30T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,20
6695,2023-12-30T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,21
6694,2023-12-30T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,22
6693,2023-12-31T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-30,23
6692,2023-12-31T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,0
6691,2023-12-31T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,1
6690,2023-12-31T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,2
6689,2023-12-31T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,3
6688,2023-12-31T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,4
6687,2023-12-31T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,5
6686,2023-12-31T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,6
6685,2023-12-31T08-06,ERCO,SUN,Solar,219,megawatthours,2023-12-31,7
6684,2023-12-31T09-06,ERCO,SUN,Solar,4351,megawatthours,2023-12-31,8
6683,2023-12-31T10-06,ERCO,SUN,Solar,10368,megawatthours,2023-12-31,9
6682,2023-12-31T11-06,ERCO,SUN,Solar,12071,megawatthours,2023-12-31,10
6681,2023-12-31T12-06,ERCO,SUN,Solar,12040,megawatthours,2023-12-31,11
6680,2023-12-31T13-06,ERCO,SUN,Solar,11850,megawatthours,2023-12-31,12
6679,2023-12-31T14-06,ERCO,SUN,Solar,12075,megawatthours,2023-12-31,13
6678,2023-12-31T15-06,ERCO,SUN,Solar,12262,megawatthours,2023-12-31,14
6677,2023-12-31T16-06,ERCO,SUN,Solar,11789,megawatthours,2023-12-31,15
6676,2023-12-31T17-06,ERCO,SUN,Solar,7704,megawatthours,2023-12-31,16
6675,2023-12-31T18-06,ERCO,SUN,Solar,1056,megawatthours,2023-12-31,17
6674,2023-12-31T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,18
6673,2023-12-31T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,19
6672,2023-12-31T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,20
6671,2023-12-31T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,21
6670,2023-12-31T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,22
6669,2024-01-01T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-31,23
6668,2024-01-01T01-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,0
6667,2024-01-01T02-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,1
6666,2024-01-01T03-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,2
6665,2024-01-01T04-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,3
6664,2024-01-01T05-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,4
6663,2024-01-01T06-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,5
6662,2024-01-01T07-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,6
6661,2024-01-01T08-06,ERCO,SUN,Solar,86,megawatthours,2024-01-01,7
6660,2024-01-01T09-06,ERCO,SUN,Solar,3034,megawatthours,2024-01-01,8
6659,2024-01-01T10-06,ERCO,SUN,Solar,7922,megawatthours,2024-01-01,9
6658,2024-01-01T11-06,ERCO,SUN,Solar,9500,megawatthours,2024-01-01,10
6657,2024-01-01T12-06,ERCO,SUN,Solar,10138,megawatthours,2024-01-01,11
6656,2024-01-01T13-06,ERCO,SUN,Solar,10430,megawatthours,2024-01-01,12
6655,2024-01-01T14-06,ERCO,SUN,Solar,10832,megawatthours,2024-01-01,13
6654,2024-01-01T15-06,ERCO,SUN,Solar,11223,megawatthours,2024-01-01,14
6653,2024-01-01T16-06,ERCO,SUN,Solar,11239,megawatthours,2024-01-01,15
6652,2024-01-01T17-06,ERCO,SUN,Solar,7278,megawatthours,2024-01-01,16
6651,2024-01-01T18-06,ERCO,SUN,Solar,921,megawatthours,2024-01-01,17
6650,2024-01-01T19-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,18
6649,2024-01-01T20-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,19
6648,2024-01-01T21-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,20
6647,2024-01-01T22-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,21
6646,2024-01-01T23-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,22
6645,2024-01-02T00-06,ERCO,SUN,Solar,0,megawatthours,2024-01-01,23
6644,2024-01-02T01-06,ERCO,SUN,Solar,0,megawatthours,2024-01-02,0
6643,2024-01-02T02-06,ERCO,SUN,Solar,0,megawatthours,2024-01-02,1
6642,2024-01-02T03-06,ERCO,SUN,Solar,0,megawatthours,2024-01-02,2
6641,2024-01-02T04-06,ERCO,SUN,Solar,0,megawatthours,2024-01-02,3
6640,2024-01-02T05-06,ERCO,SUN,Solar,0,megawatthours,2024-01-02,4
6639,2024-01-02T06-06,ERCO,SUN,Solar,0,megawatthours,2024-01-02,5
6638,2024-01-02T07-06,ERCO,SUN,Solar,0,megawatthours,2024-01-02,6
6637,2024-01-02T08-06,ERCO,SUN,Solar,145,megawatthours,2024-01-02,7
6636,2024-01-02T09-06,ERCO,SUN,Solar,2144,megawatthours,2024-01-02,8
6635,2024-01-02T10-06,ERCO,SUN,Solar,4240,megawatthours,2024-01-02,9
6634,2024-01-02T11-06,ERCO,SUN,Solar,5032,megawatthours,2024-01-02,10
6633,2024-01-02T12-06,ERCO,SUN,Solar,5947,megawatthours,2024-01-02,11
6632,2024-01-02T13-06,ERCO,SUN,Solar,6170,megawatthours,2024-01-02,12
6631,2024-01-02T14-06,ERCO,SUN,Solar,5683,megawatthours,2024-01-02,13
6630,2024-01-02T15-06,ERCO,SUN,Solar,4707,megawatthours,2024-01-02,14
