BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
NEVP,2/12/2022 7 p.m. PST,18,68,2,368,0,2692,80,0
NEVP,2/12/2022 8 p.m. PST,24,68,2,381,0,2587,80,0
NEVP,2/12/2022 9 p.m. PST,19,68,2,394,0,2461,80,0
NEVP,2/12/2022 10 p.m. PST,0,44,2,401,0,2444,79,0
NEVP,2/12/2022 11 p.m. PST,1,44,2,403,0,2352,80,0
NEVP,2/13/2022 12 a.m. PST,6,44,2,404,0,2240,79,0
NEVP,2/13/2022 1 a.m. PST,8,45,2,409,0,2184,80,0
NEVP,2/13/2022 2 a.m. PST,15,46,2,415,0,2115,81,0
NEVP,2/13/2022 3 a.m. PST,8,46,2,417,0,2064,81,0
NEVP,2/13/2022 4 a.m. PST,12,46,2,416,0,2060,80,0
NEVP,2/13/2022 5 a.m. PST,10,46,2,421,0,2070,80,0
NEVP,2/13/2022 6 a.m. PST,1,46,2,422,0,2108,82,0
NEVP,2/13/2022 7 a.m. PST,4,68,2,426,0,2225,105,0
NEVP,2/13/2022 8 a.m. PST,1,674,2,427,0,1927,106,0
NEVP,2/13/2022 9 a.m. PST,0,1501,2,428,0,1147,82,0
NEVP,2/13/2022 10 a.m. PST,0,1630,2,423,0,799,80,0
NEVP,2/13/2022 11 a.m. PST,0,1570,2,410,0,792,81,0
NEVP,2/13/2022 12 p.m. PST,1,1545,2,391,0,798,81,0
NEVP,2/13/2022 1 p.m. PST,2,1548,2,380,0,807,81,0
NEVP,2/13/2022 2 p.m. PST,9,1581,2,365,0,850,81,0
NEVP,2/13/2022 3 p.m. PST,15,1639,2,353,0,956,81,0
NEVP,2/13/2022 4 p.m. PST,18,1434,2,347,0,1284,85,0
NEVP,2/13/2022 5 p.m. PST,13,535,2,341,0,1861,104,0
NEVP,2/13/2022 6 p.m. PST,1,72,2,346,0,2361,105,0
