"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"10/15/2022 5 a.m. EDT",0,19,2787,0,12945,1444,3851
FLA,"10/15/2022 6 a.m. EDT",0,18,2793,0,12986,1449,3851
FLA,"10/15/2022 7 a.m. EDT",0,21,2877,0,13558,1446,3850
FLA,"10/15/2022 8 a.m. EDT",25,20,3052,0,14080,1446,3852
FLA,"10/15/2022 9 a.m. EDT",954,21,3111,0,15117,1558,3856
FLA,"10/15/2022 10 a.m. EDT",2580,20,3110,0,16096,1684,3856
FLA,"10/15/2022 11 a.m. EDT",3471,24,3135,0,17205,1850,3857
FLA,"10/15/2022 12 p.m. EDT",3861,24,3273,0,18609,2001,3856
FLA,"10/15/2022 1 p.m. EDT",4110,23,3276,0,20202,2137,3850
FLA,"10/15/2022 2 p.m. EDT",4278,22,3269,0,21374,2169,3853
FLA,"10/15/2022 3 p.m. EDT",4271,23,3268,0,22419,2198,3853
FLA,"10/15/2022 4 p.m. EDT",4006,23,3257,0,23119,2332,3851
FLA,"10/15/2022 5 p.m. EDT",3248,22,3291,0,23567,2410,3853
FLA,"10/15/2022 6 p.m. EDT",1868,38,3431,0,23950,2345,3848
FLA,"10/15/2022 7 p.m. EDT",396,22,3519,0,23708,2324,3845
FLA,"10/15/2022 8 p.m. EDT",51,22,3373,0,23079,2097,3848
FLA,"10/15/2022 9 p.m. EDT",0,22,3278,0,22094,1920,3848
FLA,"10/15/2022 10 p.m. EDT",-1,23,3281,0,20594,1744,3849
FLA,"10/15/2022 11 p.m. EDT",0,22,3279,0,18892,1662,3853
FLA,"10/16/2022 12 a.m. EDT",0,23,3285,0,17308,1639,3851
FLA,"10/16/2022 1 a.m. EDT",0,22,3278,0,15431,1589,3857
FLA,"10/16/2022 2 a.m. EDT",0,23,3170,0,13955,1535,3855
FLA,"10/16/2022 3 a.m. EDT",0,22,3152,0,12927,1472,3854
FLA,"10/16/2022 4 a.m. EDT",0,23,3145,0,12181,1457,3857
FLA,"10/16/2022 5 a.m. EDT",0,23,3120,0,11826,1455,3855
FLA,"10/16/2022 6 a.m. EDT",0,22,3110,0,11787,1457,3856
FLA,"10/16/2022 7 a.m. EDT",0,23,3154,0,12030,1456,3856
FLA,"10/16/2022 8 a.m. EDT",44,23,3177,0,12521,1455,3855
FLA,"10/16/2022 9 a.m. EDT",1202,22,3175,0,13615,1455,3856
FLA,"10/16/2022 10 a.m. EDT",3040,23,3212,0,14888,1460,3853
FLA,"10/16/2022 11 a.m. EDT",3950,22,3119,0,16427,1678,3851
FLA,"10/16/2022 12 p.m. EDT",4459,22,3117,0,18447,1656,3851
FLA,"10/16/2022 1 p.m. EDT",4703,22,3274,0,20294,1720,3852
FLA,"10/16/2022 2 p.m. EDT",4715,22,3307,0,22018,1778,3851
FLA,"10/16/2022 3 p.m. EDT",4717,22,3377,0,23401,1890,3846
FLA,"10/16/2022 4 p.m. EDT",4379,22,3617,0,24382,2014,3844
FLA,"10/16/2022 5 p.m. EDT",3602,22,3766,0,25345,2309,3843
FLA,"10/16/2022 6 p.m. EDT",2209,38,3947,0,25872,2514,3843
FLA,"10/16/2022 7 p.m. EDT",514,21,4162,0,25889,2451,3844
FLA,"10/16/2022 8 p.m. EDT",120,21,3997,0,25368,2366,3846
FLA,"10/16/2022 9 p.m. EDT",75,22,3953,0,24086,2143,3842
FLA,"10/16/2022 10 p.m. EDT",75,22,3798,0,22176,2076,3846
FLA,"10/16/2022 11 p.m. EDT",74,21,3679,0,20063,1969,3849
FLA,"10/17/2022 12 a.m. EDT",75,22,3626,0,17659,1850,3854
FLA,"10/17/2022 1 a.m. EDT",75,22,3547,0,15814,1619,3851
FLA,"10/17/2022 2 a.m. EDT",75,22,3381,0,14396,1446,3855
FLA,"10/17/2022 3 a.m. EDT",75,22,3326,6,13467,1303,3854
FLA,"10/17/2022 4 a.m. EDT",75,22,3292,0,12935,1317,3853
FLA,"10/17/2022 5 a.m. EDT",75,22,3344,0,12958,1343,3857
FLA,"10/17/2022 6 a.m. EDT",75,22,3387,0,13776,1449,3855
FLA,"10/17/2022 7 a.m. EDT",75,22,3466,0,15308,1735,3860
FLA,"10/17/2022 8 a.m. EDT",107,22,3469,0,16383,1798,3861
FLA,"10/17/2022 9 a.m. EDT",824,22,3450,0,17041,1646,3861
FLA,"10/17/2022 10 a.m. EDT",2269,22,3389,0,17738,1780,3862
FLA,"10/17/2022 11 a.m. EDT",3234,22,3275,0,19450,1873,3870
FLA,"10/17/2022 12 p.m. EDT",3529,22,3440,38,21301,2089,3865
FLA,"10/17/2022 1 p.m. EDT",3346,22,3543,0,23407,2623,3865
FLA,"10/17/2022 2 p.m. EDT",3159,23,3566,0,24711,2769,3862
FLA,"10/17/2022 3 p.m. EDT",3133,22,3665,0,25215,2823,3865
FLA,"10/17/2022 4 p.m. EDT",3103,23,3804,71,25255,2850,3864
FLA,"10/17/2022 5 p.m. EDT",2319,22,3962,42,25483,2867,3863
FLA,"10/17/2022 6 p.m. EDT",1430,36,3972,0,25541,2885,3861
FLA,"10/17/2022 7 p.m. EDT",375,22,3966,0,25638,2782,3859
FLA,"10/17/2022 8 p.m. EDT",124,23,3978,0,25387,2815,3861
FLA,"10/17/2022 9 p.m. EDT",75,22,3883,0,24002,2778,3863
FLA,"10/17/2022 10 p.m. EDT",75,22,3748,0,22207,2629,3863
FLA,"10/17/2022 11 p.m. EDT",74,23,3591,0,20242,2214,3865
FLA,"10/18/2022 12 a.m. EDT",75,22,3404,0,17927,2018,3866
FLA,"10/18/2022 1 a.m. EDT",75,23,3344,0,15786,1846,3865
FLA,"10/18/2022 2 a.m. EDT",75,23,3270,0,14424,1687,3866
FLA,"10/18/2022 3 a.m. EDT",75,22,2965,0,13704,1608,3869
FLA,"10/18/2022 4 a.m. EDT",75,23,2926,0,13238,1591,3867
FLA,"10/18/2022 5 a.m. EDT",75,23,2929,0,13237,1593,3869
FLA,"10/18/2022 6 a.m. EDT",75,25,3002,0,14079,1633,3870
FLA,"10/18/2022 7 a.m. EDT",75,29,3014,0,15955,1792,3869
FLA,"10/18/2022 8 a.m. EDT",100,28,3000,0,16853,1980,3871
FLA,"10/18/2022 9 a.m. EDT",881,26,2994,0,17145,2086,3868
FLA,"10/18/2022 10 a.m. EDT",2598,24,2982,0,17414,1990,3871
FLA,"10/18/2022 11 a.m. EDT",3189,23,2944,4,18311,2061,3870
FLA,"10/18/2022 12 p.m. EDT",3466,23,2949,0,19307,2257,3864
FLA,"10/18/2022 1 p.m. EDT",3599,22,2968,0,20487,2282,3867
FLA,"10/18/2022 2 p.m. EDT",3345,22,3288,0,21233,2355,3864
FLA,"10/18/2022 3 p.m. EDT",2826,23,3452,0,21689,2469,3863
FLA,"10/18/2022 4 p.m. EDT",2439,24,3446,0,22110,2557,3860
FLA,"10/18/2022 5 p.m. EDT",1923,24,3439,3,22122,2708,3866
FLA,"10/18/2022 6 p.m. EDT",1121,36,3445,0,22202,2780,3861
FLA,"10/18/2022 7 p.m. EDT",242,23,3459,0,22620,2684,3865
FLA,"10/18/2022 8 p.m. EDT",48,23,3396,0,22902,2651,3859
FLA,"10/18/2022 9 p.m. EDT",0,24,3277,0,21974,2320,3860
FLA,"10/18/2022 10 p.m. EDT",0,23,3281,0,20277,1981,3862
FLA,"10/18/2022 11 p.m. EDT",-1,23,3273,0,17814,1862,3863
FLA,"10/19/2022 12 a.m. EDT",0,24,3288,0,15411,1650,3859
FLA,"10/19/2022 1 a.m. EDT",0,23,3186,0,13687,1494,3867
FLA,"10/19/2022 2 a.m. EDT",0,24,3090,0,12703,1230,3863
FLA,"10/19/2022 3 a.m. EDT",0,23,3093,0,11784,1128,3868
FLA,"10/19/2022 4 a.m. EDT",0,23,3017,0,11307,1136,3865
FLA,"10/19/2022 5 a.m. EDT",0,23,2801,0,11352,1155,3867
FLA,"10/19/2022 6 a.m. EDT",0,23,2771,0,11673,1208,3571
FLA,"10/19/2022 7 a.m. EDT",0,23,3203,0,13474,1608,3861
FLA,"10/19/2022 8 a.m. EDT",3,23,3308,0,14495,1880,3870
FLA,"10/19/2022 9 a.m. EDT",520,23,3302,0,14403,1947,3865
FLA,"10/19/2022 10 a.m. EDT",1508,23,3263,22,14054,1927,3869
FLA,"10/19/2022 11 a.m. EDT",2097,23,3266,0,13888,1883,3868
FLA,"10/19/2022 12 p.m. EDT",2577,24,3213,9,13016,1846,3871
FLA,"10/19/2022 1 p.m. EDT",2960,23,3154,1,12458,1706,3871
FLA,"10/19/2022 2 p.m. EDT",3111,24,3056,0,12102,1666,3874
FLA,"10/19/2022 3 p.m. EDT",3145,24,3028,0,11991,1653,3871
FLA,"10/19/2022 4 p.m. EDT",3074,23,3055,0,12065,1662,3871
FLA,"10/19/2022 5 p.m. EDT",2779,23,3226,0,12556,1697,3874
FLA,"10/19/2022 6 p.m. EDT",1827,36,3324,0,13765,1740,3873
FLA,"10/19/2022 7 p.m. EDT",433,25,3404,0,15503,1795,3877
FLA,"10/19/2022 8 p.m. EDT",44,23,3581,0,16602,1881,3876
FLA,"10/19/2022 9 p.m. EDT",0,24,3631,0,16019,1878,3875
FLA,"10/19/2022 10 p.m. EDT",0,23,3402,0,15093,1802,3880
FLA,"10/19/2022 11 p.m. EDT",0,24,3340,0,13390,1645,3881
FLA,"10/20/2022 12 a.m. EDT",-2,23,3271,0,11850,1410,3880
FLA,"10/20/2022 1 a.m. EDT",0,24,2968,0,10788,1250,3881
FLA,"10/20/2022 2 a.m. EDT",0,24,2847,0,10165,1170,3878
FLA,"10/20/2022 3 a.m. EDT",0,23,2624,0,9986,1147,3883
FLA,"10/20/2022 4 a.m. EDT",0,24,2541,0,10050,1127,3885
FLA,"10/20/2022 5 a.m. EDT",0,24,2611,0,10390,1133,3884
FLA,"10/20/2022 6 a.m. EDT",0,23,3155,0,11228,1262,3885
FLA,"10/20/2022 7 a.m. EDT",0,23,3437,0,13235,1597,3881
FLA,"10/20/2022 8 a.m. EDT",27,22,3528,0,14465,1711,3888
FLA,"10/20/2022 9 a.m. EDT",1114,22,3365,0,14164,1751,3884
FLA,"10/20/2022 10 a.m. EDT",2881,23,3098,0,12843,1753,3889
FLA,"10/20/2022 11 a.m. EDT",3669,23,3119,0,12357,1625,3889
FLA,"10/20/2022 12 p.m. EDT",3917,24,3108,4,12073,1591,3891
FLA,"10/20/2022 1 p.m. EDT",3788,22,3066,0,12634,1520,3884
FLA,"10/20/2022 2 p.m. EDT",3652,19,2973,3,13081,1422,3887
FLA,"10/20/2022 3 p.m. EDT",3432,20,3107,11,13405,1464,3884
FLA,"10/20/2022 4 p.m. EDT",3069,22,3235,0,14126,1497,3882
FLA,"10/20/2022 5 p.m. EDT",2493,22,3274,0,15090,1613,3886
FLA,"10/20/2022 6 p.m. EDT",1466,36,3325,0,16184,1739,3883
FLA,"10/20/2022 7 p.m. EDT",314,22,3449,0,17248,1805,3885
FLA,"10/20/2022 8 p.m. EDT",88,22,3676,0,17928,1885,3882
FLA,"10/20/2022 9 p.m. EDT",42,21,3697,0,17324,1908,3884
FLA,"10/20/2022 10 p.m. EDT",42,22,3555,0,16011,1767,3887
FLA,"10/20/2022 11 p.m. EDT",42,22,3298,0,14465,1425,3888
FLA,"10/21/2022 12 a.m. EDT",42,22,3202,0,12718,1301,3889
FLA,"10/21/2022 1 a.m. EDT",42,22,2888,0,11495,1158,3887
FLA,"10/21/2022 2 a.m. EDT",41,22,2562,0,10830,1065,3892
FLA,"10/21/2022 3 a.m. EDT",42,22,2402,0,10520,950,3895
FLA,"10/21/2022 4 a.m. EDT",42,22,2299,0,10396,961,3893
FLA,"10/21/2022 5 a.m. EDT",0,22,2313,0,10647,1044,3894
FLA,"10/21/2022 6 a.m. EDT",0,23,2634,0,11645,1213,3897
FLA,"10/21/2022 7 a.m. EDT",0,22,3112,0,13230,1423,3894
FLA,"10/21/2022 8 a.m. EDT",33,22,3161,0,14251,1688,3899
FLA,"10/21/2022 9 a.m. EDT",1115,22,3043,0,14160,1669,3898
FLA,"10/21/2022 10 a.m. EDT",3073,21,2921,0,13019,1573,3894
FLA,"10/21/2022 11 a.m. EDT",4010,22,2836,0,12654,1452,3898
FLA,"10/21/2022 12 p.m. EDT",4393,22,2770,19,12685,1406,3896
FLA,"10/21/2022 1 p.m. EDT",4392,22,2839,0,13054,1381,3896
FLA,"10/21/2022 2 p.m. EDT",4547,22,2545,1,13587,1462,3894
FLA,"10/21/2022 3 p.m. EDT",4614,22,2524,0,13945,1425,3892
FLA,"10/21/2022 4 p.m. EDT",4521,22,2551,0,14587,1476,3892
FLA,"10/21/2022 5 p.m. EDT",3967,22,2774,0,15326,1551,3888
FLA,"10/21/2022 6 p.m. EDT",2354,37,2950,0,16781,1627,3892
FLA,"10/21/2022 7 p.m. EDT",404,22,2944,0,18115,1715,3893
FLA,"10/21/2022 8 p.m. EDT",42,21,2891,0,18489,1815,3892
FLA,"10/21/2022 9 p.m. EDT",0,22,2865,0,17627,1616,3896
FLA,"10/21/2022 10 p.m. EDT",0,22,2837,0,16611,1314,3897
FLA,"10/21/2022 11 p.m. EDT",0,23,2821,0,15242,1064,3901
FLA,"10/22/2022 12 a.m. EDT",0,22,2848,0,13806,938,3897
FLA,"10/22/2022 1 a.m. EDT",0,22,2627,8,12093,853,3900
FLA,"10/22/2022 2 a.m. EDT",0,22,2284,6,11207,793,3898
FLA,"10/22/2022 3 a.m. EDT",-1,22,2133,0,10771,701,3899
FLA,"10/22/2022 4 a.m. EDT",0,22,1994,0,10488,717,3901
FLA,"10/22/2022 5 a.m. EDT",0,22,1924,0,10560,717,3900
FLA,"10/22/2022 6 a.m. EDT",0,22,2078,0,10808,719,3896
FLA,"10/22/2022 7 a.m. EDT",0,22,2417,0,11500,749,3902
FLA,"10/22/2022 8 a.m. EDT",33,22,2838,0,12171,910,3901
FLA,"10/22/2022 9 a.m. EDT",1225,22,2869,0,12551,1121,3898
FLA,"10/22/2022 10 a.m. EDT",3185,22,2841,0,12269,1175,3900
FLA,"10/22/2022 11 a.m. EDT",4214,22,2900,0,12264,1186,3898
FLA,"10/22/2022 12 p.m. EDT",4684,22,2962,0,12673,1202,3897
FLA,"10/22/2022 1 p.m. EDT",4692,23,3014,114,13541,1050,3897
FLA,"10/22/2022 2 p.m. EDT",4730,20,3017,11,14439,1087,3898
FLA,"10/22/2022 3 p.m. EDT",4660,20,3048,0,15262,1145,3893
FLA,"10/22/2022 4 p.m. EDT",4487,20,3136,0,16255,1148,3891
FLA,"10/22/2022 5 p.m. EDT",3838,20,3170,0,17298,1221,3888
FLA,"10/22/2022 6 p.m. EDT",2358,22,3195,0,18707,1254,3892
FLA,"10/22/2022 7 p.m. EDT",402,31,3191,0,19430,1353,3897
FLA,"10/22/2022 8 p.m. EDT",39,17,3204,0,19017,1466,3897
FLA,"10/22/2022 9 p.m. EDT",0,18,3179,0,17801,1451,3896
FLA,"10/22/2022 10 p.m. EDT",0,18,3108,0,16579,1304,3899
FLA,"10/22/2022 11 p.m. EDT",0,18,3082,0,15407,1130,3899
FLA,"10/23/2022 12 a.m. EDT",0,18,3017,0,13876,982,3899
FLA,"10/23/2022 1 a.m. EDT",0,18,2952,0,12412,811,3902
FLA,"10/23/2022 2 a.m. EDT",-1,18,2886,0,11154,802,3897
FLA,"10/23/2022 3 a.m. EDT",0,19,2737,0,10467,752,3900
FLA,"10/23/2022 4 a.m. EDT",-1,19,2400,0,10298,671,3900
FLA,"10/23/2022 5 a.m. EDT",0,18,2286,0,10236,645,3901
FLA,"10/23/2022 6 a.m. EDT",0,19,2313,0,10387,625,3905
FLA,"10/23/2022 7 a.m. EDT",0,19,2483,0,10818,691,3898
FLA,"10/23/2022 8 a.m. EDT",25,20,2581,0,11563,822,3901
FLA,"10/23/2022 9 a.m. EDT",1159,19,2634,0,12287,852,3900
FLA,"10/23/2022 10 a.m. EDT",3110,20,2889,0,12382,905,3898
FLA,"10/23/2022 11 a.m. EDT",4182,19,3026,1,12955,1052,3903
FLA,"10/23/2022 12 p.m. EDT",4672,20,3039,0,14042,1087,3896
FLA,"10/23/2022 1 p.m. EDT",4679,20,3059,0,15534,1161,3897
FLA,"10/23/2022 2 p.m. EDT",4678,21,3054,0,16817,1338,3895
FLA,"10/23/2022 3 p.m. EDT",4703,22,3074,0,17911,1455,3893
FLA,"10/23/2022 4 p.m. EDT",4402,21,3075,0,19285,1577,3888
FLA,"10/23/2022 5 p.m. EDT",3658,22,3185,0,20362,1672,3892
FLA,"10/23/2022 6 p.m. EDT",2216,37,3208,0,21654,1783,3887
FLA,"10/23/2022 7 p.m. EDT",396,21,3215,0,22283,1773,3892
FLA,"10/23/2022 8 p.m. EDT",46,20,3217,0,22351,1768,3891
FLA,"10/23/2022 9 p.m. EDT",0,20,3169,0,21149,1648,3889
FLA,"10/23/2022 10 p.m. EDT",0,21,3059,0,19331,1449,3892
FLA,"10/23/2022 11 p.m. EDT",0,21,3059,0,17445,1165,3894
FLA,"10/24/2022 12 a.m. EDT",0,21,2920,0,15001,1048,3895
FLA,"10/24/2022 1 a.m. EDT",0,21,2918,0,13022,897,3891
FLA,"10/24/2022 2 a.m. EDT",0,21,2834,0,11691,844,3890
FLA,"10/24/2022 3 a.m. EDT",0,20,2755,0,11030,844,3882
FLA,"10/24/2022 4 a.m. EDT",0,20,2547,0,10762,838,3883
FLA,"10/24/2022 5 a.m. EDT",-1,20,2502,0,10903,841,3883
FLA,"10/24/2022 6 a.m. EDT",0,21,2830,0,11646,842,3889
FLA,"10/24/2022 7 a.m. EDT",0,20,3033,0,13533,992,3891
FLA,"10/24/2022 8 a.m. EDT",25,20,3049,0,14594,1040,3888
FLA,"10/24/2022 9 a.m. EDT",1027,20,3037,0,14748,1057,3895
FLA,"10/24/2022 10 a.m. EDT",2700,20,3038,0,14760,1087,3895
FLA,"10/24/2022 11 a.m. EDT",3573,20,3039,0,15691,1071,3894
FLA,"10/24/2022 12 p.m. EDT",3838,18,3059,0,16760,1159,3897
FLA,"10/24/2022 1 p.m. EDT",3891,18,3125,0,17886,1502,3897
FLA,"10/24/2022 2 p.m. EDT",3883,17,3137,0,19386,1531,3895
FLA,"10/24/2022 3 p.m. EDT",3906,17,3403,0,20169,1745,3892
FLA,"10/24/2022 4 p.m. EDT",3593,16,3547,0,21345,1955,3888
FLA,"10/24/2022 5 p.m. EDT",3208,18,3527,0,22369,2103,3890
FLA,"10/24/2022 6 p.m. EDT",1934,36,3646,0,23229,2268,3885
FLA,"10/24/2022 7 p.m. EDT",369,15,3887,2,23477,2265,3887
FLA,"10/24/2022 8 p.m. EDT",217,16,3728,0,23393,2250,3885
FLA,"10/24/2022 9 p.m. EDT",174,16,3716,0,22106,2196,3887
FLA,"10/24/2022 10 p.m. EDT",175,16,3753,0,19893,1904,3888
FLA,"10/24/2022 11 p.m. EDT",176,17,3724,0,17673,1746,3890
FLA,"10/25/2022 12 a.m. EDT",177,17,3415,0,15533,1510,3887
FLA,"10/25/2022 1 a.m. EDT",75,16,2999,0,13615,1153,3889
FLA,"10/25/2022 2 a.m. EDT",75,17,2894,0,12244,1032,3890
FLA,"10/25/2022 3 a.m. EDT",75,17,2730,0,11503,1025,3889
FLA,"10/25/2022 4 a.m. EDT",28,17,2469,0,11283,1050,3891
FLA,"10/25/2022 5 a.m. EDT",0,18,2399,0,11296,1027,3893
FLA,"10/25/2022 6 a.m. EDT",-1,19,2426,0,12282,1022,3887
FLA,"10/25/2022 7 a.m. EDT",0,19,2862,0,13882,1180,3891
FLA,"10/25/2022 8 a.m. EDT",22,19,3003,8,14805,1302,3894
FLA,"10/25/2022 9 a.m. EDT",939,19,2978,0,14797,1379,3894
FLA,"10/25/2022 10 a.m. EDT",2756,19,2960,6,14598,1451,3893
FLA,"10/25/2022 11 a.m. EDT",3748,19,2948,0,15261,1530,3892
FLA,"10/25/2022 12 p.m. EDT",4171,18,2905,0,16476,1624,3892
FLA,"10/25/2022 1 p.m. EDT",4121,19,2830,0,18110,1890,3885
FLA,"10/25/2022 2 p.m. EDT",4008,19,2712,0,19843,2062,3887
FLA,"10/25/2022 3 p.m. EDT",3946,19,2874,0,21086,2196,3884
FLA,"10/25/2022 4 p.m. EDT",3844,18,3065,1,22145,2223,3886
FLA,"10/25/2022 5 p.m. EDT",3129,20,2822,0,23536,2354,3884
FLA,"10/25/2022 6 p.m. EDT",1753,37,2829,0,24572,2414,3886
FLA,"10/25/2022 7 p.m. EDT",283,19,2764,9,24867,2433,3883
FLA,"10/25/2022 8 p.m. EDT",44,19,2544,0,24790,2351,3881
FLA,"10/25/2022 9 p.m. EDT",0,20,2499,0,23143,2282,3885
FLA,"10/25/2022 10 p.m. EDT",0,19,2303,0,21107,2127,3880
FLA,"10/25/2022 11 p.m. EDT",0,19,2186,0,18673,2004,3881
FLA,"10/26/2022 12 a.m. EDT",0,20,2011,0,16290,1638,3885
FLA,"10/26/2022 1 a.m. EDT",0,19,1752,0,14419,1279,3889
FLA,"10/26/2022 2 a.m. EDT",0,19,1690,0,13121,1050,3884
FLA,"10/26/2022 3 a.m. EDT",0,18,1728,0,12335,1019,3883
FLA,"10/26/2022 4 a.m. EDT",0,17,1625,0,11920,991,3885
FLA,"10/26/2022 5 a.m. EDT",-1,18,1556,0,12056,900,3886
FLA,"10/26/2022 6 a.m. EDT",0,17,1549,0,13014,922,3884
FLA,"10/26/2022 7 a.m. EDT",-1,18,1549,0,14822,1185,3887
FLA,"10/26/2022 8 a.m. EDT",23,18,1686,0,15621,1438,3888
FLA,"10/26/2022 9 a.m. EDT",962,17,1655,0,15674,1476,3884
FLA,"10/26/2022 10 a.m. EDT",2655,19,1661,0,15574,1533,3887
FLA,"10/26/2022 11 a.m. EDT",3537,19,1676,0,16458,1602,3888
FLA,"10/26/2022 12 p.m. EDT",3839,17,1689,0,17844,1682,3883
FLA,"10/26/2022 1 p.m. EDT",4057,17,1654,4,19420,1844,3888
FLA,"10/26/2022 2 p.m. EDT",4157,17,1672,0,20963,2084,3883
FLA,"10/26/2022 3 p.m. EDT",4158,17,1750,0,22416,2266,3880
FLA,"10/26/2022 4 p.m. EDT",3891,17,1876,0,23874,2446,3885
FLA,"10/26/2022 5 p.m. EDT",3236,17,1952,0,25059,2682,3877
FLA,"10/26/2022 6 p.m. EDT",1849,37,2295,0,25805,2821,3872
FLA,"10/26/2022 7 p.m. EDT",291,17,2316,0,26190,2761,3878
FLA,"10/26/2022 8 p.m. EDT",43,16,2177,0,26051,2641,3879
FLA,"10/26/2022 9 p.m. EDT",0,17,1968,0,24656,2504,3879
FLA,"10/26/2022 10 p.m. EDT",0,16,1839,0,22814,2259,3883
FLA,"10/26/2022 11 p.m. EDT",0,16,1843,0,20608,1834,3875
FLA,"10/27/2022 12 a.m. EDT",0,17,1741,0,17927,1765,3875
FLA,"10/27/2022 1 a.m. EDT",0,16,1807,0,15826,1564,3879
FLA,"10/27/2022 2 a.m. EDT",0,16,1788,0,14272,1386,3878
FLA,"10/27/2022 3 a.m. EDT",0,16,1789,0,13332,1288,3881
FLA,"10/27/2022 4 a.m. EDT",0,16,1736,0,12877,1287,3880
FLA,"10/27/2022 5 a.m. EDT",0,17,1795,0,12789,1268,3884
FLA,"10/27/2022 6 a.m. EDT",0,16,1911,0,13709,1354,3881
FLA,"10/27/2022 7 a.m. EDT",-1,16,2040,0,15360,1540,3884
FLA,"10/27/2022 8 a.m. EDT",17,16,2164,0,16393,1670,3885
FLA,"10/27/2022 9 a.m. EDT",809,16,2257,0,16483,1836,3885
FLA,"10/27/2022 10 a.m. EDT",2573,16,2151,0,16350,2018,3885
FLA,"10/27/2022 11 a.m. EDT",3654,16,2040,0,17398,2067,3885
FLA,"10/27/2022 12 p.m. EDT",4115,16,2136,0,18730,2127,3885
FLA,"10/27/2022 1 p.m. EDT",4162,15,2145,0,20376,2403,3880
FLA,"10/27/2022 2 p.m. EDT",4016,16,2176,0,22026,2539,3875
FLA,"10/27/2022 3 p.m. EDT",3585,15,2185,0,23509,2994,3881
FLA,"10/27/2022 4 p.m. EDT",3221,15,2285,0,24824,3089,3872
FLA,"10/27/2022 5 p.m. EDT",2864,16,2524,0,25510,3145,3874
FLA,"10/27/2022 6 p.m. EDT",1544,36,2648,0,25921,3076,3872
FLA,"10/27/2022 7 p.m. EDT",242,16,2624,0,25877,2977,3867
FLA,"10/27/2022 8 p.m. EDT",51,17,2587,0,25705,2862,3868
FLA,"10/27/2022 9 p.m. EDT",0,16,2604,0,24416,2775,3866
FLA,"10/27/2022 10 p.m. EDT",0,16,2249,0,23049,2505,3870
FLA,"10/27/2022 11 p.m. EDT",0,16,2142,0,21111,2191,3867
FLA,"10/28/2022 12 a.m. EDT",0,16,1891,0,18338,2148,3866
FLA,"10/28/2022 1 a.m. EDT",0,15,2108,0,16223,1862,3870
FLA,"10/28/2022 2 a.m. EDT",0,15,2460,0,14679,1507,3875
FLA,"10/28/2022 3 a.m. EDT",0,15,2923,0,13219,1370,3877
FLA,"10/28/2022 4 a.m. EDT",0,15,2924,0,12597,1305,3874
FLA,"10/28/2022 5 a.m. EDT",0,15,2890,0,12518,1331,3875
FLA,"10/28/2022 6 a.m. EDT",0,16,3067,0,13347,1384,3878
FLA,"10/28/2022 7 a.m. EDT",0,15,3200,0,14855,1675,3876
FLA,"10/28/2022 8 a.m. EDT",15,16,3227,0,15730,1809,3879
FLA,"10/28/2022 9 a.m. EDT",720,15,3220,0,16182,1819,3875
FLA,"10/28/2022 10 a.m. EDT",1941,16,3203,0,17004,1990,3870
FLA,"10/28/2022 11 a.m. EDT",2781,15,3239,0,18142,2128,3874
FLA,"10/28/2022 12 p.m. EDT",3292,15,3222,0,19477,2221,3865
FLA,"10/28/2022 1 p.m. EDT",3451,16,3237,0,21263,2172,3870
FLA,"10/28/2022 2 p.m. EDT",3404,16,3247,0,22531,2029,3860
FLA,"10/28/2022 3 p.m. EDT",3290,15,3244,0,23582,2034,3865
FLA,"10/28/2022 4 p.m. EDT",3249,16,3285,0,24186,2106,3860
FLA,"10/28/2022 5 p.m. EDT",2660,16,3322,0,24762,2120,3857
FLA,"10/28/2022 6 p.m. EDT",1494,38,3465,0,25019,2041,3858
FLA,"10/28/2022 7 p.m. EDT",262,17,3388,0,24680,2055,3858
FLA,"10/28/2022 8 p.m. EDT",93,15,3317,0,23969,1999,3859
FLA,"10/28/2022 9 p.m. EDT",55,15,3321,0,22416,1880,3858
FLA,"10/28/2022 10 p.m. EDT",55,16,3209,0,21171,1789,3854
FLA,"10/28/2022 11 p.m. EDT",55,15,3195,0,19563,1774,3858
FLA,"10/29/2022 12 a.m. EDT",50,15,3221,0,17432,1829,3864
FLA,"10/29/2022 1 a.m. EDT",50,15,3177,0,15692,1562,3867
FLA,"10/29/2022 2 a.m. EDT",50,15,3157,0,14112,1512,3869
FLA,"10/29/2022 3 a.m. EDT",50,15,3064,0,12971,1508,3865
FLA,"10/29/2022 4 a.m. EDT",50,15,2836,0,12511,1521,3869
FLA,"10/29/2022 5 a.m. EDT",50,15,2872,0,12288,1514,3866
FLA,"10/29/2022 6 a.m. EDT",55,15,2872,0,12467,1526,3870
FLA,"10/29/2022 7 a.m. EDT",55,15,3020,0,12926,1526,3870
FLA,"10/29/2022 8 a.m. EDT",59,15,3042,0,13578,1536,3873
FLA,"10/29/2022 9 a.m. EDT",353,15,3140,0,14826,1628,3869
FLA,"10/29/2022 10 a.m. EDT",1096,16,3163,0,16603,1712,3868
FLA,"10/29/2022 11 a.m. EDT",2093,15,3184,0,17814,1722,3870
FLA,"10/29/2022 12 p.m. EDT",2603,14,3180,0,19361,1746,3868
