"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"3/17/2022 3 p.m. PDT",218,750,3,0,360,276
LDWP,"3/17/2022 4 p.m. PDT",179,755,6,0,367,277
LDWP,"3/17/2022 5 p.m. PDT",150,656,195,0,433,277
LDWP,"3/17/2022 6 p.m. PDT",106,350,392,0,833,275
LDWP,"3/17/2022 7 p.m. PDT",128,76,378,0,1295,274
LDWP,"3/17/2022 8 p.m. PDT",65,0,376,0,1462,275
LDWP,"3/17/2022 9 p.m. PDT",22,0,376,0,1424,275
LDWP,"3/17/2022 10 p.m. PDT",15,0,515,0,1273,276
LDWP,"3/17/2022 11 p.m. PDT",20,0,377,0,1273,275
LDWP,"3/18/2022 12 a.m. PDT",30,0,192,0,1273,274
LDWP,"3/18/2022 1 a.m. PDT",55,0,6,0,1273,274
LDWP,"3/18/2022 2 a.m. PDT",43,0,3,0,1274,274
LDWP,"3/18/2022 3 a.m. PDT",38,0,3,0,1256,276
LDWP,"3/18/2022 4 a.m. PDT",34,0,3,0,1014,276
LDWP,"3/18/2022 5 a.m. PDT",36,0,3,0,1018,276
LDWP,"3/18/2022 6 a.m. PDT",24,0,4,0,1108,277
LDWP,"3/18/2022 7 a.m. PDT",26,0,187,0,1277,277
LDWP,"3/18/2022 8 a.m. PDT",27,149,184,0,1197,276
LDWP,"3/18/2022 9 a.m. PDT",19,635,1,0,841,276
LDWP,"3/18/2022 10 a.m. PDT",4,960,0,0,482,276
LDWP,"3/18/2022 11 a.m. PDT",2,1075,0,0,429,276
LDWP,"3/18/2022 12 p.m. PDT",23,1086,0,0,432,274
LDWP,"3/18/2022 1 p.m. PDT",37,1074,0,0,507,274
LDWP,"3/18/2022 2 p.m. PDT",56,1075,0,0,584,275
LDWP,"3/18/2022 3 p.m. PDT",88,1079,1,0,595,277
LDWP,"3/18/2022 4 p.m. PDT",164,1010,1,0,596,278
LDWP,"3/18/2022 5 p.m. PDT",189,861,1,0,647,277
LDWP,"3/18/2022 6 p.m. PDT",115,503,68,0,862,276
LDWP,"3/18/2022 7 p.m. PDT",26,78,211,0,1366,276
LDWP,"3/18/2022 8 p.m. PDT",80,0,187,0,1671,275
LDWP,"3/18/2022 9 p.m. PDT",176,0,187,0,1549,274
LDWP,"3/18/2022 10 p.m. PDT",274,0,186,0,1342,275
LDWP,"3/18/2022 11 p.m. PDT",204,0,1,0,1272,275
LDWP,"3/19/2022 12 a.m. PDT",136,0,0,0,1274,132
LDWP,"3/19/2022 1 a.m. PDT",134,0,0,0,1304,-20
LDWP,"3/19/2022 2 a.m. PDT",166,0,1,0,1313,-30
LDWP,"3/19/2022 3 a.m. PDT",224,0,0,0,1316,-34
LDWP,"3/19/2022 4 a.m. PDT",190,0,1,0,1314,-32
LDWP,"3/19/2022 5 a.m. PDT",183,0,1,0,1312,-31
LDWP,"3/19/2022 6 a.m. PDT",154,0,1,0,1311,-31
LDWP,"3/19/2022 7 a.m. PDT",142,0,1,0,1297,-31
LDWP,"3/19/2022 8 a.m. PDT",58,61,1,0,1250,-29
LDWP,"3/19/2022 9 a.m. PDT",25,202,1,0,918,-27
LDWP,"3/19/2022 10 a.m. PDT",20,338,1,0,788,-23
LDWP,"3/19/2022 11 a.m. PDT",22,790,1,0,509,-21
LDWP,"3/19/2022 12 p.m. PDT",22,939,1,0,454,-18
LDWP,"3/19/2022 1 p.m. PDT",46,838,1,0,461,-17
LDWP,"3/19/2022 2 p.m. PDT",62,815,1,0,452,-16
LDWP,"3/19/2022 3 p.m. PDT",94,991,1,0,451,-16
LDWP,"3/19/2022 4 p.m. PDT",153,800,1,0,453,-16
LDWP,"3/19/2022 5 p.m. PDT",154,737,1,0,464,-16
LDWP,"3/19/2022 6 p.m. PDT",123,222,7,0,727,-17
LDWP,"3/19/2022 7 p.m. PDT",144,47,227,0,1067,-17
LDWP,"3/19/2022 8 p.m. PDT",141,0,229,0,1421,-16
LDWP,"3/19/2022 9 p.m. PDT",175,0,204,0,1493,-15
LDWP,"3/19/2022 10 p.m. PDT",147,0,235,0,1481,-15
LDWP,"3/19/2022 11 p.m. PDT",93,0,239,0,1292,-15
LDWP,"3/20/2022 12 a.m. PDT",91,0,240,0,1240,-15
LDWP,"3/20/2022 1 a.m. PDT",138,0,232,0,802,-15
LDWP,"3/20/2022 2 a.m. PDT",149,0,187,0,791,-15
LDWP,"3/20/2022 3 a.m. PDT",147,0,186,0,724,-15
LDWP,"3/20/2022 4 a.m. PDT",137,0,187,0,703,-15
LDWP,"3/20/2022 5 a.m. PDT",119,0,187,0,787,-15
LDWP,"3/20/2022 6 a.m. PDT",91,0,187,0,792,-15
LDWP,"3/20/2022 7 a.m. PDT",105,0,188,0,780,-15
LDWP,"3/20/2022 8 a.m. PDT",108,157,186,0,646,-15
LDWP,"3/20/2022 9 a.m. PDT",57,624,4,0,453,-15
LDWP,"3/20/2022 10 a.m. PDT",65,845,1,0,453,-15
LDWP,"3/20/2022 11 a.m. PDT",121,839,1,0,448,-15
LDWP,"3/20/2022 12 p.m. PDT",159,936,1,0,451,-16
LDWP,"3/20/2022 1 p.m. PDT",219,994,1,0,452,-16
LDWP,"3/20/2022 2 p.m. PDT",200,1033,0,0,454,-16
LDWP,"3/20/2022 3 p.m. PDT",199,1107,0,0,493,-15
LDWP,"3/20/2022 4 p.m. PDT",167,1072,0,0,452,-15
LDWP,"3/20/2022 5 p.m. PDT",304,887,0,0,453,-16
LDWP,"3/20/2022 6 p.m. PDT",375,508,3,0,469,-18
LDWP,"3/20/2022 7 p.m. PDT",308,81,205,0,679,-19
LDWP,"3/20/2022 8 p.m. PDT",172,0,372,0,722,-18
LDWP,"3/20/2022 9 p.m. PDT",291,0,371,0,724,-16
LDWP,"3/20/2022 10 p.m. PDT",280,0,375,0,881,-16
LDWP,"3/20/2022 11 p.m. PDT",185,0,373,0,1113,-16
LDWP,"3/21/2022 12 a.m. PDT",105,0,373,0,1075,-16
LDWP,"3/21/2022 1 a.m. PDT",124,0,197,0,714,-16
LDWP,"3/21/2022 2 a.m. PDT",238,0,2,0,649,-16
LDWP,"3/21/2022 3 a.m. PDT",318,0,1,0,630,-16
LDWP,"3/21/2022 4 a.m. PDT",104,0,1,0,652,-16
LDWP,"3/21/2022 5 a.m. PDT",49,0,1,0,830,-16
LDWP,"3/21/2022 6 a.m. PDT",34,0,1,0,955,-16
LDWP,"3/21/2022 7 a.m. PDT",143,1,1,7,1126,-16
LDWP,"3/21/2022 8 a.m. PDT",207,163,0,16,992,-16
LDWP,"3/21/2022 9 a.m. PDT",99,668,0,16,549,-16
LDWP,"3/21/2022 10 a.m. PDT",74,966,0,34,455,-16
LDWP,"3/21/2022 11 a.m. PDT",73,1061,0,48,454,-15
LDWP,"3/21/2022 12 p.m. PDT",75,1068,0,150,454,-15
LDWP,"3/21/2022 1 p.m. PDT",93,1051,0,40,471,-15
LDWP,"3/21/2022 2 p.m. PDT",178,1044,0,0,450,-15
LDWP,"3/21/2022 3 p.m. PDT",157,1056,0,0,453,-15
LDWP,"3/21/2022 4 p.m. PDT",190,981,0,0,453,-15
LDWP,"3/21/2022 5 p.m. PDT",134,827,0,0,460,-15
LDWP,"3/21/2022 6 p.m. PDT",121,485,47,0,591,-15
LDWP,"3/21/2022 7 p.m. PDT",216,96,190,0,948,-15
LDWP,"3/21/2022 8 p.m. PDT",172,0,374,0,1259,-15
LDWP,"3/21/2022 9 p.m. PDT",55,0,373,0,1320,-16
LDWP,"3/21/2022 10 p.m. PDT",43,0,371,0,1296,-15
LDWP,"3/21/2022 11 p.m. PDT",101,0,370,0,1296,-15
LDWP,"3/22/2022 12 a.m. PDT",87,0,370,0,1284,-15
LDWP,"3/22/2022 1 a.m. PDT",54,0,99,0,1296,-15
LDWP,"3/22/2022 2 a.m. PDT",17,0,0,0,1343,-15
LDWP,"3/22/2022 3 a.m. PDT",4,0,0,0,1328,-15
LDWP,"3/22/2022 4 a.m. PDT",2,0,0,0,1270,-16
LDWP,"3/22/2022 5 a.m. PDT",6,0,0,0,1277,-15
LDWP,"3/22/2022 6 a.m. PDT",12,0,0,0,1289,-16
LDWP,"3/22/2022 7 a.m. PDT",15,1,0,9,1439,-16
LDWP,"3/22/2022 8 a.m. PDT",9,194,0,21,1213,-16
LDWP,"3/22/2022 9 a.m. PDT",0,675,0,45,666,-15
LDWP,"3/22/2022 10 a.m. PDT",0,920,0,65,592,-15
LDWP,"3/22/2022 11 a.m. PDT",1,1068,0,113,592,-15
LDWP,"3/22/2022 12 p.m. PDT",4,1077,0,202,591,-14
LDWP,"3/22/2022 1 p.m. PDT",7,1080,0,112,592,-15
LDWP,"3/22/2022 2 p.m. PDT",31,1079,0,102,611,-14
LDWP,"3/22/2022 3 p.m. PDT",26,1082,0,102,620,-16
LDWP,"3/22/2022 4 p.m. PDT",17,1020,0,108,633,-16
LDWP,"3/22/2022 5 p.m. PDT",46,876,7,142,618,-16
LDWP,"3/22/2022 6 p.m. PDT",23,539,213,156,784,-17
LDWP,"3/22/2022 7 p.m. PDT",1,94,217,228,1436,-16
LDWP,"3/22/2022 8 p.m. PDT",2,0,373,239,1700,-15
LDWP,"3/22/2022 9 p.m. PDT",51,0,372,239,1669,-15
LDWP,"3/22/2022 10 p.m. PDT",152,0,387,229,1584,-15
LDWP,"3/22/2022 11 p.m. PDT",46,0,279,223,1456,-15
LDWP,"3/23/2022 12 a.m. PDT",32,0,8,221,1188,-15
LDWP,"3/23/2022 1 a.m. PDT",189,0,0,220,1048,-15
LDWP,"3/23/2022 2 a.m. PDT",201,0,0,220,1114,-15
LDWP,"3/23/2022 3 a.m. PDT",91,0,0,172,1131,-16
LDWP,"3/23/2022 4 a.m. PDT",76,0,0,161,1117,-16
LDWP,"3/23/2022 5 a.m. PDT",35,0,0,215,1148,-16
LDWP,"3/23/2022 6 a.m. PDT",44,0,0,228,1151,-16
LDWP,"3/23/2022 7 a.m. PDT",47,2,0,227,1153,-16
LDWP,"3/23/2022 8 a.m. PDT",67,203,0,188,964,-16
LDWP,"3/23/2022 9 a.m. PDT",190,706,0,118,689,-16
LDWP,"3/23/2022 10 a.m. PDT",237,990,0,100,611,-15
LDWP,"3/23/2022 11 a.m. PDT",263,1090,0,99,620,-15
LDWP,"3/23/2022 12 p.m. PDT",293,1092,0,100,631,-15
LDWP,"3/23/2022 1 p.m. PDT",331,1079,0,102,644,-16
LDWP,"3/23/2022 2 p.m. PDT",332,1079,0,101,686,-16
LDWP,"3/23/2022 3 p.m. PDT",328,1078,0,109,782,-16
LDWP,"3/23/2022 4 p.m. PDT",325,1018,0,126,792,-15
LDWP,"3/23/2022 5 p.m. PDT",305,882,0,155,790,-14
LDWP,"3/23/2022 6 p.m. PDT",215,543,3,183,956,-16
LDWP,"3/23/2022 7 p.m. PDT",98,98,218,231,1574,-16
LDWP,"3/23/2022 8 p.m. PDT",80,0,187,243,1865,-14
LDWP,"3/23/2022 9 p.m. PDT",79,0,186,238,1844,-14
LDWP,"3/23/2022 10 p.m. PDT",58,0,223,226,1482,-14
LDWP,"3/23/2022 11 p.m. PDT",111,0,191,228,1313,-14
LDWP,"3/24/2022 12 a.m. PDT",287,0,3,231,1292,-14
LDWP,"3/24/2022 1 a.m. PDT",234,0,0,225,1287,-15
LDWP,"3/24/2022 2 a.m. PDT",231,0,0,225,1270,-15
LDWP,"3/24/2022 3 a.m. PDT",236,0,0,223,1290,-15
LDWP,"3/24/2022 4 a.m. PDT",229,0,0,221,1292,-15
LDWP,"3/24/2022 5 a.m. PDT",249,0,0,223,1248,-15
LDWP,"3/24/2022 6 a.m. PDT",264,0,0,225,1264,-15
LDWP,"3/24/2022 7 a.m. PDT",258,2,0,205,1389,-15
LDWP,"3/24/2022 8 a.m. PDT",245,209,0,193,1217,-15
LDWP,"3/24/2022 9 a.m. PDT",259,709,0,124,681,-15
LDWP,"3/24/2022 10 a.m. PDT",260,984,0,100,606,-14
LDWP,"3/24/2022 11 a.m. PDT",270,1081,0,99,612,-14
LDWP,"3/24/2022 12 p.m. PDT",276,1085,0,100,610,-14
LDWP,"3/24/2022 1 p.m. PDT",274,1073,0,101,605,-14
LDWP,"3/24/2022 2 p.m. PDT",285,1072,0,101,605,-14
LDWP,"3/24/2022 3 p.m. PDT",283,1071,0,103,605,-14
LDWP,"3/24/2022 4 p.m. PDT",282,1004,0,134,606,-14
LDWP,"3/24/2022 5 p.m. PDT",258,867,0,163,607,-14
LDWP,"3/24/2022 6 p.m. PDT",180,539,49,182,825,-15
LDWP,"3/24/2022 7 p.m. PDT",150,97,377,226,1220,-16
LDWP,"3/24/2022 8 p.m. PDT",120,0,375,234,1770,-14
LDWP,"3/24/2022 9 p.m. PDT",147,0,372,228,1742,-14
LDWP,"3/24/2022 10 p.m. PDT",240,0,187,228,1662,-14
LDWP,"3/24/2022 11 p.m. PDT",315,0,2,233,1572,-14
LDWP,"3/25/2022 12 a.m. PDT",336,0,0,236,1286,-14
LDWP,"3/25/2022 1 a.m. PDT",269,0,0,235,1291,-14
LDWP,"3/25/2022 2 a.m. PDT",260,0,0,234,1291,-14
LDWP,"3/25/2022 3 a.m. PDT",255,0,0,223,1277,-14
LDWP,"3/25/2022 4 a.m. PDT",253,0,0,221,1231,-14
LDWP,"3/25/2022 5 a.m. PDT",218,0,0,219,1223,-14
LDWP,"3/25/2022 6 a.m. PDT",260,0,0,217,1058,-15
LDWP,"3/25/2022 7 a.m. PDT",278,2,0,220,1274,-14
LDWP,"3/25/2022 8 a.m. PDT",209,211,159,187,1026,-14
LDWP,"3/25/2022 9 a.m. PDT",208,657,3,123,912,-14
LDWP,"3/25/2022 10 a.m. PDT",154,930,0,100,725,-14
LDWP,"3/25/2022 11 a.m. PDT",66,1066,0,99,718,-14
LDWP,"3/25/2022 12 p.m. PDT",13,1077,0,100,718,-14
LDWP,"3/25/2022 1 p.m. PDT",16,1038,0,110,718,-14
LDWP,"3/25/2022 2 p.m. PDT",19,1030,0,108,717,-14
LDWP,"3/25/2022 3 p.m. PDT",26,951,0,120,718,-13
LDWP,"3/25/2022 4 p.m. PDT",25,826,0,138,677,-13
LDWP,"3/25/2022 5 p.m. PDT",42,821,3,157,734,-13
LDWP,"3/25/2022 6 p.m. PDT",65,403,223,192,1132,-15
LDWP,"3/25/2022 7 p.m. PDT",25,67,188,232,1602,-16
LDWP,"3/25/2022 8 p.m. PDT",46,0,186,230,1540,-14
LDWP,"3/25/2022 9 p.m. PDT",73,0,186,223,1584,-13
LDWP,"3/25/2022 10 p.m. PDT",32,0,186,219,1599,-13
LDWP,"3/25/2022 11 p.m. PDT",20,0,186,218,1414,-13
LDWP,"3/26/2022 12 a.m. PDT",31,0,27,226,1271,-13
LDWP,"3/26/2022 1 a.m. PDT",15,0,0,233,1289,-14
LDWP,"3/26/2022 2 a.m. PDT",7,0,0,228,1375,-14
LDWP,"3/26/2022 3 a.m. PDT",35,0,0,221,1360,-14
LDWP,"3/26/2022 4 a.m. PDT",69,0,0,220,1123,-14
LDWP,"3/26/2022 5 a.m. PDT",85,0,0,222,1047,-14
LDWP,"3/26/2022 6 a.m. PDT",99,0,0,218,1042,-14
LDWP,"3/26/2022 7 a.m. PDT",118,3,0,203,1048,-13
LDWP,"3/26/2022 8 a.m. PDT",131,173,0,194,943,-13
LDWP,"3/26/2022 9 a.m. PDT",82,700,0,112,626,-13
LDWP,"3/26/2022 10 a.m. PDT",89,979,0,98,455,-13
LDWP,"3/26/2022 11 a.m. PDT",97,1089,0,98,446,-15
LDWP,"3/26/2022 12 p.m. PDT",68,1071,0,99,445,-15
LDWP,"3/26/2022 1 p.m. PDT",34,1067,0,99,442,-15
LDWP,"3/26/2022 2 p.m. PDT",38,1079,0,100,441,-14
LDWP,"3/26/2022 3 p.m. PDT",40,1031,0,112,440,-13
LDWP,"3/26/2022 4 p.m. PDT",37,931,0,116,441,-13
LDWP,"3/26/2022 5 p.m. PDT",55,892,0,129,440,-13
LDWP,"3/26/2022 6 p.m. PDT",103,570,7,150,587,-12
LDWP,"3/26/2022 7 p.m. PDT",158,111,189,209,1052,-13
LDWP,"3/26/2022 8 p.m. PDT",217,0,220,212,1231,-13
LDWP,"3/26/2022 9 p.m. PDT",253,0,186,210,1190,-13
LDWP,"3/26/2022 10 p.m. PDT",214,0,187,209,1097,-13
LDWP,"3/26/2022 11 p.m. PDT",206,0,187,224,1090,-13
LDWP,"3/27/2022 12 a.m. PDT",205,0,13,218,1068,-13
LDWP,"3/27/2022 1 a.m. PDT",321,0,0,228,978,-13
LDWP,"3/27/2022 2 a.m. PDT",322,0,0,220,930,-13
LDWP,"3/27/2022 3 a.m. PDT",324,0,0,209,818,-13
LDWP,"3/27/2022 4 a.m. PDT",320,0,0,206,853,-13
LDWP,"3/27/2022 5 a.m. PDT",323,0,0,208,964,-14
LDWP,"3/27/2022 6 a.m. PDT",295,0,0,215,1064,-13
LDWP,"3/27/2022 7 a.m. PDT",274,2,0,210,948,-14
LDWP,"3/27/2022 8 a.m. PDT",240,198,0,180,766,-13
LDWP,"3/27/2022 9 a.m. PDT",249,626,0,136,505,-13
LDWP,"3/27/2022 10 a.m. PDT",242,836,0,116,433,-13
LDWP,"3/27/2022 11 a.m. PDT",223,964,0,99,435,-13
LDWP,"3/27/2022 12 p.m. PDT",131,1053,0,99,436,-14
LDWP,"3/27/2022 1 p.m. PDT",101,1122,0,99,437,-15
LDWP,"3/27/2022 2 p.m. PDT",119,1056,0,99,436,-14
LDWP,"3/27/2022 3 p.m. PDT",129,1029,0,101,437,-15
LDWP,"3/27/2022 4 p.m. PDT",171,1019,0,111,437,-14
LDWP,"3/27/2022 5 p.m. PDT",244,829,0,127,445,-14
LDWP,"3/27/2022 6 p.m. PDT",209,488,13,143,571,-13
LDWP,"3/27/2022 7 p.m. PDT",118,85,201,221,946,-13
LDWP,"3/27/2022 8 p.m. PDT",145,1,372,228,1205,-13
LDWP,"3/27/2022 9 p.m. PDT",171,0,372,230,1042,-13
LDWP,"3/27/2022 10 p.m. PDT",296,0,370,230,1232,-13
LDWP,"3/27/2022 11 p.m. PDT",366,0,371,222,1143,-13
LDWP,"3/28/2022 12 a.m. PDT",368,0,191,214,1064,-13
LDWP,"3/28/2022 1 a.m. PDT",366,0,5,198,770,-13
LDWP,"3/28/2022 2 a.m. PDT",339,0,0,201,825,-13
LDWP,"3/28/2022 3 a.m. PDT",310,0,0,205,804,-13
LDWP,"3/28/2022 4 a.m. PDT",317,0,0,206,786,-14
LDWP,"3/28/2022 5 a.m. PDT",324,0,0,206,758,-14
LDWP,"3/28/2022 6 a.m. PDT",226,0,0,162,816,-14
LDWP,"3/28/2022 7 a.m. PDT",168,3,0,183,954,-14
LDWP,"3/28/2022 8 a.m. PDT",137,179,180,227,1263,-14
LDWP,"3/28/2022 9 a.m. PDT",98,295,293,228,1129,-14
LDWP,"3/28/2022 10 a.m. PDT",100,363,4,221,1094,-14
LDWP,"3/28/2022 11 a.m. PDT",95,500,0,188,1102,-14
LDWP,"3/28/2022 12 p.m. PDT",173,597,0,181,1048,-13
LDWP,"3/28/2022 1 p.m. PDT",235,669,0,151,736,-14
LDWP,"3/28/2022 2 p.m. PDT",263,809,0,116,793,-14
LDWP,"3/28/2022 3 p.m. PDT",243,922,0,120,718,-14
LDWP,"3/28/2022 4 p.m. PDT",127,679,0,119,611,-14
LDWP,"3/28/2022 5 p.m. PDT",247,595,189,184,730,-14
LDWP,"3/28/2022 6 p.m. PDT",291,209,195,220,940,-14
LDWP,"3/28/2022 7 p.m. PDT",238,27,359,220,972,-14
LDWP,"3/28/2022 8 p.m. PDT",239,0,372,232,1198,-14
LDWP,"3/28/2022 9 p.m. PDT",232,0,374,225,1365,-15
LDWP,"3/28/2022 10 p.m. PDT",332,0,193,224,1289,-12
LDWP,"3/28/2022 11 p.m. PDT",322,0,184,231,1137,-11
LDWP,"3/29/2022 12 a.m. PDT",332,0,0,228,749,-11
LDWP,"3/29/2022 1 a.m. PDT",355,0,0,203,560,-11
LDWP,"3/29/2022 2 a.m. PDT",363,0,0,149,437,-11
LDWP,"3/29/2022 3 a.m. PDT",344,0,0,144,438,-11
LDWP,"3/29/2022 4 a.m. PDT",354,0,0,144,437,-11
LDWP,"3/29/2022 5 a.m. PDT",362,0,0,197,682,-11
LDWP,"3/29/2022 6 a.m. PDT",380,0,0,179,627,-11
LDWP,"3/29/2022 7 a.m. PDT",343,4,0,207,943,-11
LDWP,"3/29/2022 8 a.m. PDT",380,241,0,199,851,-11
LDWP,"3/29/2022 9 a.m. PDT",368,700,0,133,789,-13
LDWP,"3/29/2022 10 a.m. PDT",374,902,0,109,780,-12
LDWP,"3/29/2022 11 a.m. PDT",361,957,0,109,776,-12
LDWP,"3/29/2022 12 p.m. PDT",346,1009,0,109,781,-13
LDWP,"3/29/2022 1 p.m. PDT",376,1043,0,106,776,-14
LDWP,"3/29/2022 2 p.m. PDT",379,1059,0,102,771,-14
LDWP,"3/29/2022 3 p.m. PDT",386,1099,0,99,773,-16
LDWP,"3/29/2022 4 p.m. PDT",393,1049,85,101,742,-16
LDWP,"3/29/2022 5 p.m. PDT",394,913,185,114,634,-18
LDWP,"3/29/2022 6 p.m. PDT",391,519,186,144,645,-19
LDWP,"3/29/2022 7 p.m. PDT",388,108,188,171,883,-19
LDWP,"3/29/2022 8 p.m. PDT",387,0,188,230,986,-19
LDWP,"3/29/2022 9 p.m. PDT",377,0,187,217,866,-20
LDWP,"3/29/2022 10 p.m. PDT",381,0,187,175,657,-20
LDWP,"3/29/2022 11 p.m. PDT",381,0,186,191,669,-18
LDWP,"3/30/2022 12 a.m. PDT",375,0,1,164,458,-17
LDWP,"3/30/2022 1 a.m. PDT",365,0,0,151,498,-17
LDWP,"3/30/2022 2 a.m. PDT",362,0,0,142,482,-17
LDWP,"3/30/2022 3 a.m. PDT",367,0,0,144,444,-17
LDWP,"3/30/2022 4 a.m. PDT",348,0,0,137,445,-17
LDWP,"3/30/2022 5 a.m. PDT",284,0,0,138,565,-17
LDWP,"3/30/2022 6 a.m. PDT",147,0,0,199,987,-18
LDWP,"3/30/2022 7 a.m. PDT",57,6,0,198,1187,-18
LDWP,"3/30/2022 8 a.m. PDT",43,252,0,172,1100,-18
LDWP,"3/30/2022 9 a.m. PDT",32,741,0,121,1010,-18
LDWP,"3/30/2022 10 a.m. PDT",32,1005,0,109,1006,-18
LDWP,"3/30/2022 11 a.m. PDT",28,1099,0,104,836,-19
LDWP,"3/30/2022 12 p.m. PDT",38,1100,0,101,816,-19
LDWP,"3/30/2022 1 p.m. PDT",27,1093,0,100,814,-19
LDWP,"3/30/2022 2 p.m. PDT",86,1099,0,103,820,-20
LDWP,"3/30/2022 3 p.m. PDT",343,1048,0,102,836,-20
LDWP,"3/30/2022 4 p.m. PDT",381,979,0,112,862,-21
LDWP,"3/30/2022 5 p.m. PDT",393,727,0,122,736,-20
LDWP,"3/30/2022 6 p.m. PDT",390,484,0,150,716,-20
LDWP,"3/30/2022 7 p.m. PDT",384,86,184,176,1090,-21
LDWP,"3/30/2022 8 p.m. PDT",375,1,187,215,1167,-21
LDWP,"3/30/2022 9 p.m. PDT",384,0,187,232,1183,6
LDWP,"3/30/2022 10 p.m. PDT",366,0,186,225,1197,5
LDWP,"3/30/2022 11 p.m. PDT",228,0,190,237,1017,5
LDWP,"3/31/2022 12 a.m. PDT",139,0,186,225,976,6
LDWP,"3/31/2022 1 a.m. PDT",59,0,185,214,1023,9
LDWP,"3/31/2022 2 a.m. PDT",79,0,185,173,996,10
LDWP,"3/31/2022 3 a.m. PDT",79,0,188,148,1004,11
LDWP,"3/31/2022 4 a.m. PDT",69,0,188,154,1023,41
LDWP,"3/31/2022 5 a.m. PDT",63,0,187,203,1025,53
LDWP,"3/31/2022 6 a.m. PDT",60,0,187,213,1060,54
LDWP,"3/31/2022 7 a.m. PDT",88,6,187,223,1069,84
LDWP,"3/31/2022 8 a.m. PDT",93,168,186,210,825,133
LDWP,"3/31/2022 9 a.m. PDT",82,566,3,131,470,210
LDWP,"3/31/2022 10 a.m. PDT",79,922,0,121,522,272
LDWP,"3/31/2022 11 a.m. PDT",23,951,0,121,426,273
LDWP,"3/31/2022 12 p.m. PDT",13,1078,0,112,433,274
LDWP,"3/31/2022 1 p.m. PDT",10,1084,0,103,547,274
LDWP,"3/31/2022 2 p.m. PDT",40,1054,0,102,510,274
LDWP,"3/31/2022 3 p.m. PDT",100,984,60,106,472,274
LDWP,"3/31/2022 4 p.m. PDT",103,893,0,113,419,274
LDWP,"3/31/2022 5 p.m. PDT",127,887,0,122,508,276
LDWP,"3/31/2022 6 p.m. PDT",188,526,0,145,816,275
LDWP,"3/31/2022 7 p.m. PDT",225,114,180,191,1084,275
LDWP,"3/31/2022 8 p.m. PDT",241,1,185,235,1471,275
LDWP,"3/31/2022 9 p.m. PDT",131,0,186,235,1442,273
LDWP,"3/31/2022 10 p.m. PDT",92,0,259,230,1270,273
LDWP,"3/31/2022 11 p.m. PDT",115,0,191,234,1123,274
LDWP,"4/1/2022 12 a.m. PDT",72,0,184,218,1019,275
