"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"8/15/2022 12 a.m. EDT",0,4,1045,0,1453,269,3625
CPLE,"8/15/2022 1 a.m. EDT",-4,11,998,0,1499,264,3626
CPLE,"8/15/2022 2 a.m. EDT",-2,5,958,0,1539,264,3630
CPLE,"8/15/2022 3 a.m. EDT",0,4,935,0,1464,271,3633
CPLE,"8/15/2022 4 a.m. EDT",-5,3,905,0,1425,266,3632
CPLE,"8/15/2022 5 a.m. EDT",-1,10,913,0,1426,268,3630
CPLE,"8/15/2022 6 a.m. EDT",-2,4,956,0,1545,264,3636
CPLE,"8/15/2022 7 a.m. EDT",1,4,948,0,1516,276,3637
CPLE,"8/15/2022 8 a.m. EDT",162,11,920,0,1526,270,3636
CPLE,"8/15/2022 9 a.m. EDT",544,13,935,0,1517,274,3634
CPLE,"8/15/2022 10 a.m. EDT",922,4,1003,0,1527,268,3638
CPLE,"8/15/2022 11 a.m. EDT",1047,4,1071,0,1534,326,3637
CPLE,"8/15/2022 12 p.m. EDT",1084,3,1097,0,1572,361,3638
CPLE,"8/15/2022 1 p.m. EDT",1364,3,1095,0,1674,358,3636
CPLE,"8/15/2022 2 p.m. EDT",1556,4,1105,0,1951,404,3635
CPLE,"8/15/2022 3 p.m. EDT",1453,3,1098,0,2248,410,3630
CPLE,"8/15/2022 4 p.m. EDT",1124,5,1109,0,2406,591,3627
CPLE,"8/15/2022 5 p.m. EDT",771,15,1108,0,2432,616,3628
CPLE,"8/15/2022 6 p.m. EDT",418,13,1111,0,2502,773,3624
CPLE,"8/15/2022 7 p.m. EDT",167,15,1112,0,2503,739,3618
CPLE,"8/15/2022 8 p.m. EDT",63,14,1107,0,2409,545,3623
CPLE,"8/15/2022 9 p.m. EDT",-2,4,1143,0,2288,440,3626
CPLE,"8/15/2022 10 p.m. EDT",-1,3,1141,0,1998,334,3628
CPLE,"8/15/2022 11 p.m. EDT",-2,4,1137,0,1556,274,3630
CPLE,"8/16/2022 12 a.m. EDT",-2,4,1054,0,1537,274,3629
CPLE,"8/16/2022 1 a.m. EDT",-3,3,977,0,1569,271,3635
CPLE,"8/16/2022 2 a.m. EDT",-1,3,969,0,1548,274,3636
CPLE,"8/16/2022 3 a.m. EDT",-2,4,967,0,1564,274,3639
CPLE,"8/16/2022 4 a.m. EDT",-3,3,966,0,1541,270,3637
CPLE,"8/16/2022 5 a.m. EDT",0,4,957,0,1536,272,3637
CPLE,"8/16/2022 6 a.m. EDT",0,4,974,0,1571,279,3639
CPLE,"8/16/2022 7 a.m. EDT",-1,2,978,0,1568,269,3641
CPLE,"8/16/2022 8 a.m. EDT",125,4,948,0,1563,275,3640
CPLE,"8/16/2022 9 a.m. EDT",454,4,932,0,1523,272,3639
CPLE,"8/16/2022 10 a.m. EDT",806,4,900,0,1423,274,3643
CPLE,"8/16/2022 11 a.m. EDT",1187,3,873,0,1349,274,3637
CPLE,"8/16/2022 12 p.m. EDT",1356,3,918,0,1478,272,3642
CPLE,"8/16/2022 1 p.m. EDT",1358,2,1030,0,1524,307,3641
CPLE,"8/16/2022 2 p.m. EDT",1276,3,1112,0,1584,417,3639
CPLE,"8/16/2022 3 p.m. EDT",1220,4,1092,0,1741,439,3636
CPLE,"8/16/2022 4 p.m. EDT",1090,4,1086,0,1743,402,3633
CPLE,"8/16/2022 5 p.m. EDT",1039,3,1099,0,1924,311,3633
CPLE,"8/16/2022 6 p.m. EDT",731,15,1097,0,1995,323,3632
CPLE,"8/16/2022 7 p.m. EDT",325,15,1106,0,1992,322,3628
CPLE,"8/16/2022 8 p.m. EDT",83,16,1112,0,1999,330,3628
CPLE,"8/16/2022 9 p.m. EDT",0,14,1137,0,1839,365,3629
CPLE,"8/16/2022 10 p.m. EDT",-4,5,1134,0,1680,311,3636
CPLE,"8/16/2022 11 p.m. EDT",-5,4,1140,0,1542,291,3635
CPLE,"8/17/2022 12 a.m. EDT",-2,3,1067,0,1470,277,3639
CPLE,"8/17/2022 1 a.m. EDT",-1,4,1012,0,1554,274,3643
CPLE,"8/17/2022 2 a.m. EDT",0,4,866,0,1428,273,3642
CPLE,"8/17/2022 3 a.m. EDT",-1,3,768,-1,1200,274,3645
CPLE,"8/17/2022 4 a.m. EDT",-2,3,718,0,1051,266,3642
CPLE,"8/17/2022 5 a.m. EDT",-3,4,726,0,1096,270,3645
CPLE,"8/17/2022 6 a.m. EDT",0,3,811,0,1349,271,3644
CPLE,"8/17/2022 7 a.m. EDT",0,4,962,0,1570,265,3645
CPLE,"8/17/2022 8 a.m. EDT",284,4,1029,0,1572,265,3452
CPLE,"8/17/2022 9 a.m. EDT",942,5,1091,0,1559,261,3639
CPLE,"8/17/2022 10 a.m. EDT",1571,3,1076,2,1497,264,3643
CPLE,"8/17/2022 11 a.m. EDT",1989,4,1089,0,1517,266,3644
CPLE,"8/17/2022 12 p.m. EDT",2213,4,1091,0,1506,257,3646
CPLE,"8/17/2022 1 p.m. EDT",2266,3,1096,0,1676,320,3644
CPLE,"8/17/2022 2 p.m. EDT",2171,5,1096,0,1937,501,3644
CPLE,"8/17/2022 3 p.m. EDT",2006,4,1091,0,1959,721,3640
CPLE,"8/17/2022 4 p.m. EDT",1752,4,1085,0,2112,768,3643
CPLE,"8/17/2022 5 p.m. EDT",1525,14,1089,0,2341,870,3641
CPLE,"8/17/2022 6 p.m. EDT",1058,16,1097,0,2357,1043,3638
CPLE,"8/17/2022 7 p.m. EDT",490,15,1102,0,2325,1193,3631
CPLE,"8/17/2022 8 p.m. EDT",114,16,1085,0,2107,1266,3633
CPLE,"8/17/2022 9 p.m. EDT",-1,17,1132,0,2235,990,3637
CPLE,"8/17/2022 10 p.m. EDT",-3,15,1140,0,2216,779,3641
CPLE,"8/17/2022 11 p.m. EDT",-4,14,1116,0,1865,531,3642
CPLE,"8/18/2022 12 a.m. EDT",-3,5,1077,0,1582,284,3638
CPLE,"8/18/2022 1 a.m. EDT",-1,4,1032,0,1467,272,3636
CPLE,"8/18/2022 2 a.m. EDT",0,4,987,0,1470,276,3644
CPLE,"8/18/2022 3 a.m. EDT",-1,3,868,0,1251,273,3640
CPLE,"8/18/2022 4 a.m. EDT",-5,3,807,0,1100,275,3646
CPLE,"8/18/2022 5 a.m. EDT",0,6,856,0,1286,274,3644
CPLE,"8/18/2022 6 a.m. EDT",0,4,933,0,1502,276,3643
CPLE,"8/18/2022 7 a.m. EDT",2,3,993,0,1562,270,3645
CPLE,"8/18/2022 8 a.m. EDT",301,5,1024,0,1575,275,3643
CPLE,"8/18/2022 9 a.m. EDT",1031,14,999,0,1467,276,3642
CPLE,"8/18/2022 10 a.m. EDT",1742,18,1003,0,1510,289,3641
CPLE,"8/18/2022 11 a.m. EDT",2233,11,1082,0,1551,364,3639
CPLE,"8/18/2022 12 p.m. EDT",2496,9,1102,0,1652,518,3637
CPLE,"8/18/2022 1 p.m. EDT",2468,4,1093,0,1924,771,3637
CPLE,"8/18/2022 2 p.m. EDT",2419,4,1093,0,2056,812,3632
CPLE,"8/18/2022 3 p.m. EDT",2336,3,1094,0,2239,971,3636
CPLE,"8/18/2022 4 p.m. EDT",2136,4,1094,0,2383,937,3628
CPLE,"8/18/2022 5 p.m. EDT",1872,6,1098,0,2440,1034,3629
CPLE,"8/18/2022 6 p.m. EDT",1356,15,1100,0,2441,1059,3628
CPLE,"8/18/2022 7 p.m. EDT",603,15,1103,0,2434,1239,3626
CPLE,"8/18/2022 8 p.m. EDT",113,16,1101,0,2451,1241,3627
CPLE,"8/18/2022 9 p.m. EDT",-2,17,1138,0,2462,1194,3624
CPLE,"8/18/2022 10 p.m. EDT",0,16,1092,0,2457,1026,3632
CPLE,"8/18/2022 11 p.m. EDT",-2,17,1069,0,2448,987,3635
CPLE,"8/19/2022 12 a.m. EDT",-1,20,1060,0,2159,618,3632
CPLE,"8/19/2022 1 a.m. EDT",-1,11,1060,0,1628,276,3633
CPLE,"8/19/2022 2 a.m. EDT",-3,4,1058,0,1568,256,3631
CPLE,"8/19/2022 3 a.m. EDT",-4,3,1058,0,1588,259,3644
CPLE,"8/19/2022 4 a.m. EDT",-1,4,1055,0,1578,258,3639
CPLE,"8/19/2022 5 a.m. EDT",-1,3,1050,0,1558,262,3642
CPLE,"8/19/2022 6 a.m. EDT",-2,4,1053,0,1563,259,3645
CPLE,"8/19/2022 7 a.m. EDT",1,5,1043,0,1528,257,3640
CPLE,"8/19/2022 8 a.m. EDT",169,15,1022,0,1553,365,3642
CPLE,"8/19/2022 9 a.m. EDT",453,15,1017,0,1530,510,3643
CPLE,"8/19/2022 10 a.m. EDT",539,14,1017,1,1727,739,3644
CPLE,"8/19/2022 11 a.m. EDT",597,15,1039,0,2123,540,3636
CPLE,"8/19/2022 12 p.m. EDT",658,13,1106,0,2203,441,3638
CPLE,"8/19/2022 1 p.m. EDT",743,4,1106,0,2342,296,3636
CPLE,"8/19/2022 2 p.m. EDT",755,5,1082,0,2193,257,3643
CPLE,"8/19/2022 3 p.m. EDT",789,4,1089,1,2217,257,3636
CPLE,"8/19/2022 4 p.m. EDT",751,4,1106,6,2377,264,3641
CPLE,"8/19/2022 5 p.m. EDT",643,31,1101,0,2271,255,3635
CPLE,"8/19/2022 6 p.m. EDT",457,33,1111,0,2333,258,3635
CPLE,"8/19/2022 7 p.m. EDT",216,34,1104,0,2274,258,3636
CPLE,"8/19/2022 8 p.m. EDT",55,34,1110,0,2369,256,3635
CPLE,"8/19/2022 9 p.m. EDT",0,34,1149,0,2331,259,3637
CPLE,"8/19/2022 10 p.m. EDT",-3,36,1119,0,2047,258,3638
CPLE,"8/19/2022 11 p.m. EDT",-2,33,1144,0,2264,260,3641
CPLE,"8/20/2022 12 a.m. EDT",0,4,1061,0,1707,258,3639
CPLE,"8/20/2022 1 a.m. EDT",-2,5,1040,0,1504,257,3644
CPLE,"8/20/2022 2 a.m. EDT",0,4,1072,0,1548,256,3644
CPLE,"8/20/2022 3 a.m. EDT",-2,5,1061,0,1572,258,3643
CPLE,"8/20/2022 4 a.m. EDT",-5,5,1011,0,1529,261,3645
CPLE,"8/20/2022 5 a.m. EDT",-3,4,940,0,1491,256,3646
CPLE,"8/20/2022 6 a.m. EDT",-3,4,948,0,1562,261,3645
CPLE,"8/20/2022 7 a.m. EDT",0,3,1025,0,1560,253,3640
CPLE,"8/20/2022 8 a.m. EDT",122,4,1078,0,1573,264,3643
CPLE,"8/20/2022 9 a.m. EDT",439,4,1064,0,1529,362,3642
CPLE,"8/20/2022 10 a.m. EDT",726,4,1102,0,1555,421,3642
CPLE,"8/20/2022 11 a.m. EDT",1049,5,1142,0,1504,459,3638
CPLE,"8/20/2022 12 p.m. EDT",1290,3,1150,0,1656,363,3639
CPLE,"8/20/2022 1 p.m. EDT",1497,4,1148,0,2093,299,3632
CPLE,"8/20/2022 2 p.m. EDT",1555,4,1146,0,2158,306,3632
CPLE,"8/20/2022 3 p.m. EDT",1575,4,1140,0,2470,285,3627
CPLE,"8/20/2022 4 p.m. EDT",1634,4,1143,0,2676,281,3631
CPLE,"8/20/2022 5 p.m. EDT",1506,22,1144,0,2810,286,3624
CPLE,"8/20/2022 6 p.m. EDT",1277,42,1144,0,2860,414,3621
CPLE,"8/20/2022 7 p.m. EDT",652,34,1150,0,3064,698,3619
CPLE,"8/20/2022 8 p.m. EDT",111,34,1149,0,3058,680,3620
CPLE,"8/20/2022 9 p.m. EDT",-1,16,1181,0,2898,553,3620
CPLE,"8/20/2022 10 p.m. EDT",-1,4,1185,0,2682,547,3621
CPLE,"8/20/2022 11 p.m. EDT",-1,5,1162,0,2261,521,3623
CPLE,"8/21/2022 12 a.m. EDT",-2,4,1108,0,1913,299,3628
CPLE,"8/21/2022 1 a.m. EDT",-1,4,1099,0,1817,263,3623
CPLE,"8/21/2022 2 a.m. EDT",-3,4,1098,0,1685,258,3629
CPLE,"8/21/2022 3 a.m. EDT",-2,4,1099,0,1709,263,3629
CPLE,"8/21/2022 4 a.m. EDT",-1,4,1099,0,1668,261,3631
CPLE,"8/21/2022 5 a.m. EDT",-2,3,1083,0,1686,258,3630
CPLE,"8/21/2022 6 a.m. EDT",0,4,1078,0,1686,258,3636
CPLE,"8/21/2022 7 a.m. EDT",2,5,1079,0,1685,259,3635
CPLE,"8/21/2022 8 a.m. EDT",180,14,1058,0,1717,262,3633
CPLE,"8/21/2022 9 a.m. EDT",327,16,1051,0,1656,260,3631
CPLE,"8/21/2022 10 a.m. EDT",564,14,1092,0,1695,258,3637
CPLE,"8/21/2022 11 a.m. EDT",1027,4,1143,0,1668,262,3636
CPLE,"8/21/2022 12 p.m. EDT",1539,4,1133,0,1694,260,3632
CPLE,"8/21/2022 1 p.m. EDT",1673,3,1139,0,1824,258,3627
CPLE,"8/21/2022 2 p.m. EDT",1503,3,1140,0,1827,260,3633
CPLE,"8/21/2022 3 p.m. EDT",998,7,1140,0,2070,348,3630
CPLE,"8/21/2022 4 p.m. EDT",1110,33,1124,0,2347,372,3632
CPLE,"8/21/2022 5 p.m. EDT",1004,33,1139,0,2546,320,3625
CPLE,"8/21/2022 6 p.m. EDT",643,34,1143,0,2589,320,3630
CPLE,"8/21/2022 7 p.m. EDT",268,36,1143,0,2755,324,3625
CPLE,"8/21/2022 8 p.m. EDT",77,34,1146,0,2752,319,3624
CPLE,"8/21/2022 9 p.m. EDT",-4,34,1183,0,2698,316,3628
CPLE,"8/21/2022 10 p.m. EDT",0,35,1176,0,2531,321,3629
CPLE,"8/21/2022 11 p.m. EDT",0,28,1163,0,2219,309,3631
CPLE,"8/22/2022 12 a.m. EDT",-2,7,1068,0,1715,258,3627
CPLE,"8/22/2022 1 a.m. EDT",-1,4,1048,0,1533,261,3632
CPLE,"8/22/2022 2 a.m. EDT",-5,3,1091,0,1534,257,3628
CPLE,"8/22/2022 3 a.m. EDT",-2,4,1101,-2,1534,259,3630
CPLE,"8/22/2022 4 a.m. EDT",-1,6,1105,0,1545,259,3631
CPLE,"8/22/2022 5 a.m. EDT",-1,3,1107,0,1561,264,3633
CPLE,"8/22/2022 6 a.m. EDT",-1,3,1094,0,1764,257,3638
CPLE,"8/22/2022 7 a.m. EDT",-3,14,1090,0,1808,330,3638
CPLE,"8/22/2022 8 a.m. EDT",103,15,1064,0,1906,408,3640
CPLE,"8/22/2022 9 a.m. EDT",358,15,1060,0,2002,415,3637
CPLE,"8/22/2022 10 a.m. EDT",719,15,1063,0,1985,410,3636
CPLE,"8/22/2022 11 a.m. EDT",1066,4,1115,0,2320,410,3631
CPLE,"8/22/2022 12 p.m. EDT",1409,3,1167,0,2429,427,3633
CPLE,"8/22/2022 1 p.m. EDT",1773,5,1243,0,2432,444,3632
CPLE,"8/22/2022 2 p.m. EDT",1911,8,1265,0,2583,620,3623
CPLE,"8/22/2022 3 p.m. EDT",1958,15,1292,0,2683,985,3624
CPLE,"8/22/2022 4 p.m. EDT",1725,16,1290,0,2885,995,3628
CPLE,"8/22/2022 5 p.m. EDT",1179,24,1288,0,2744,1202,3623
CPLE,"8/22/2022 6 p.m. EDT",644,37,1290,0,2871,1251,3622
CPLE,"8/22/2022 7 p.m. EDT",265,33,1304,0,3081,1251,3622
CPLE,"8/22/2022 8 p.m. EDT",77,23,1251,0,3001,1069,3626
CPLE,"8/22/2022 9 p.m. EDT",-2,20,1183,0,3008,867,3627
CPLE,"8/22/2022 10 p.m. EDT",-1,20,1194,0,3025,776,3629
CPLE,"8/22/2022 11 p.m. EDT",-2,23,1189,0,2919,483,3633
CPLE,"8/23/2022 12 a.m. EDT",-1,14,1187,0,2280,331,3628
CPLE,"8/23/2022 1 a.m. EDT",-2,29,1164,0,2091,264,3637
CPLE,"8/23/2022 2 a.m. EDT",-3,20,1109,0,2006,263,3637
CPLE,"8/23/2022 3 a.m. EDT",-3,7,1104,0,1638,269,3628
CPLE,"8/23/2022 4 a.m. EDT",-1,9,1105,0,1563,262,3636
CPLE,"8/23/2022 5 a.m. EDT",-1,7,1105,0,1543,264,3637
CPLE,"8/23/2022 6 a.m. EDT",-3,6,1110,0,1572,265,3638
CPLE,"8/23/2022 7 a.m. EDT",-1,17,1111,0,1901,267,3639
CPLE,"8/23/2022 8 a.m. EDT",133,19,1056,0,2013,270,3637
CPLE,"8/23/2022 9 a.m. EDT",481,18,1039,0,2057,271,3638
CPLE,"8/23/2022 10 a.m. EDT",901,16,1036,0,2068,274,3637
CPLE,"8/23/2022 11 a.m. EDT",1277,8,1066,0,2086,275,3637
CPLE,"8/23/2022 12 p.m. EDT",1515,10,1082,0,2105,290,3630
CPLE,"8/23/2022 1 p.m. EDT",1663,5,1105,0,2096,490,3631
CPLE,"8/23/2022 2 p.m. EDT",1802,7,1151,0,2441,573,3630
CPLE,"8/23/2022 3 p.m. EDT",1799,9,1146,0,2682,808,3641
CPLE,"8/23/2022 4 p.m. EDT",1575,7,1157,0,2905,928,3649
CPLE,"8/23/2022 5 p.m. EDT",1191,34,1147,0,2946,893,3644
CPLE,"8/23/2022 6 p.m. EDT",742,39,1163,0,2961,907,3643
CPLE,"8/23/2022 7 p.m. EDT",413,37,1151,0,2956,938,3639
CPLE,"8/23/2022 8 p.m. EDT",86,36,1157,0,2905,780,3643
CPLE,"8/23/2022 9 p.m. EDT",0,28,1191,0,2823,769,3642
CPLE,"8/23/2022 10 p.m. EDT",-1,9,1194,0,2670,690,3646
CPLE,"8/23/2022 11 p.m. EDT",-2,7,1199,0,2548,290,3646
CPLE,"8/24/2022 12 a.m. EDT",0,7,1189,0,2114,270,3649
CPLE,"8/24/2022 1 a.m. EDT",-1,7,1177,0,1919,265,3648
CPLE,"8/24/2022 2 a.m. EDT",-4,8,1121,0,1666,267,3649
CPLE,"8/24/2022 3 a.m. EDT",-4,7,1090,0,1524,272,3651
CPLE,"8/24/2022 4 a.m. EDT",0,11,941,0,1287,269,3650
CPLE,"8/24/2022 5 a.m. EDT",-4,16,912,0,1255,263,3651
CPLE,"8/24/2022 6 a.m. EDT",-1,14,1043,0,1524,264,3651
CPLE,"8/24/2022 7 a.m. EDT",1,25,1120,0,1550,264,3655
CPLE,"8/24/2022 8 a.m. EDT",217,24,1088,0,1536,258,3653
CPLE,"8/24/2022 9 a.m. EDT",650,17,1082,0,1684,262,3655
CPLE,"8/24/2022 10 a.m. EDT",1146,17,1094,0,1689,263,3663
CPLE,"8/24/2022 11 a.m. EDT",1615,9,1081,0,1856,275,3631
CPLE,"8/24/2022 12 p.m. EDT",1974,5,1045,0,1941,575,3626
CPLE,"8/24/2022 1 p.m. EDT",2104,8,1067,0,2222,700,3625
CPLE,"8/24/2022 2 p.m. EDT",2127,7,1141,0,2643,720,3627
CPLE,"8/24/2022 3 p.m. EDT",2006,6,1137,0,2716,777,3619
CPLE,"8/24/2022 4 p.m. EDT",1890,10,1139,0,2835,896,3623
CPLE,"8/24/2022 5 p.m. EDT",1599,35,1138,0,2803,1038,3620
CPLE,"8/24/2022 6 p.m. EDT",1124,36,1138,0,2890,1058,3617
CPLE,"8/24/2022 7 p.m. EDT",506,37,1140,0,2868,917,3620
CPLE,"8/24/2022 8 p.m. EDT",94,37,1142,0,2875,691,3621
CPLE,"8/24/2022 9 p.m. EDT",-2,12,1181,0,2661,539,3620
CPLE,"8/24/2022 10 p.m. EDT",-1,7,1187,0,2368,322,3621
CPLE,"8/24/2022 11 p.m. EDT",-2,7,1196,0,2298,264,3620
CPLE,"8/25/2022 12 a.m. EDT",-2,8,1194,0,1857,257,3624
CPLE,"8/25/2022 1 a.m. EDT",-2,9,1132,0,1540,260,3622
CPLE,"8/25/2022 2 a.m. EDT",-2,8,1029,0,1540,261,3627
CPLE,"8/25/2022 3 a.m. EDT",-4,8,1033,0,1535,262,3630
CPLE,"8/25/2022 4 a.m. EDT",-3,8,956,0,1331,261,3628
CPLE,"8/25/2022 5 a.m. EDT",-2,6,968,0,1389,257,3629
CPLE,"8/25/2022 6 a.m. EDT",-1,7,1071,0,1551,261,3632
CPLE,"8/25/2022 7 a.m. EDT",0,17,1113,0,1545,263,3631
CPLE,"8/25/2022 8 a.m. EDT",194,17,1091,0,1554,276,3631
CPLE,"8/25/2022 9 a.m. EDT",690,19,1077,0,1617,321,3631
CPLE,"8/25/2022 10 a.m. EDT",1212,17,1153,0,1673,321,3631
CPLE,"8/25/2022 11 a.m. EDT",1525,7,1162,0,1757,367,3628
CPLE,"8/25/2022 12 p.m. EDT",1678,7,1157,0,1747,588,3622
CPLE,"8/25/2022 1 p.m. EDT",1601,6,1161,0,1936,703,3623
CPLE,"8/25/2022 2 p.m. EDT",1367,7,1162,0,2091,791,3622
CPLE,"8/25/2022 3 p.m. EDT",1046,8,1165,0,2356,764,3622
CPLE,"8/25/2022 4 p.m. EDT",710,36,1164,0,2787,631,3621
CPLE,"8/25/2022 5 p.m. EDT",460,38,1161,0,2853,562,3628
CPLE,"8/25/2022 6 p.m. EDT",303,40,1164,0,2676,636,3627
CPLE,"8/25/2022 7 p.m. EDT",175,36,1162,0,2509,680,3627
CPLE,"8/25/2022 8 p.m. EDT",51,42,1157,0,2442,759,3623
CPLE,"8/25/2022 9 p.m. EDT",0,38,1193,0,2228,707,3620
CPLE,"8/25/2022 10 p.m. EDT",-2,37,1179,0,2007,556,3632
CPLE,"8/25/2022 11 p.m. EDT",-1,14,1162,0,1789,531,3629
CPLE,"8/26/2022 12 a.m. EDT",-3,5,1026,0,1514,312,3633
CPLE,"8/26/2022 1 a.m. EDT",-2,8,913,0,1260,269,3631
CPLE,"8/26/2022 2 a.m. EDT",-3,7,944,0,1354,271,3635
CPLE,"8/26/2022 3 a.m. EDT",-3,7,926,0,1318,270,3635
CPLE,"8/26/2022 4 a.m. EDT",-2,6,831,0,1172,275,3633
CPLE,"8/26/2022 5 a.m. EDT",-1,8,807,0,1159,271,3636
CPLE,"8/26/2022 6 a.m. EDT",-2,7,852,0,1264,276,3635
CPLE,"8/26/2022 7 a.m. EDT",0,15,996,0,1538,268,3635
CPLE,"8/26/2022 8 a.m. EDT",122,22,986,0,1547,275,3640
CPLE,"8/26/2022 9 a.m. EDT",483,15,986,0,1543,269,3633
CPLE,"8/26/2022 10 a.m. EDT",915,21,988,0,1537,275,3638
CPLE,"8/26/2022 11 a.m. EDT",1437,5,989,0,1527,317,3631
CPLE,"8/26/2022 12 p.m. EDT",1891,9,1059,0,1563,452,3627
CPLE,"8/26/2022 1 p.m. EDT",2026,5,1150,0,1813,498,3624
CPLE,"8/26/2022 2 p.m. EDT",2009,9,1144,0,2126,596,3629
CPLE,"8/26/2022 3 p.m. EDT",2081,6,1152,0,2509,628,3622
CPLE,"8/26/2022 4 p.m. EDT",2035,5,1147,0,2934,610,3621
CPLE,"8/26/2022 5 p.m. EDT",1743,29,1156,0,3161,811,3619
CPLE,"8/26/2022 6 p.m. EDT",1267,36,1144,0,3148,907,3616
CPLE,"8/26/2022 7 p.m. EDT",547,39,1147,0,3167,1003,3618
CPLE,"8/26/2022 8 p.m. EDT",85,39,1141,0,2985,787,3616
CPLE,"8/26/2022 9 p.m. EDT",-3,43,1187,0,2993,707,3619
CPLE,"8/26/2022 10 p.m. EDT",-4,38,1183,0,2846,596,3367
CPLE,"8/26/2022 11 p.m. EDT",-1,17,1184,0,2239,605,3265
CPLE,"8/27/2022 12 a.m. EDT",-1,5,1135,0,1794,416,3272
CPLE,"8/27/2022 1 a.m. EDT",-2,5,1112,0,1706,271,3275
CPLE,"8/27/2022 2 a.m. EDT",-1,4,1109,0,1700,263,3269
CPLE,"8/27/2022 3 a.m. EDT",-2,5,1111,0,1697,267,3268
CPLE,"8/27/2022 4 a.m. EDT",-1,4,1107,-1,1579,272,3274
CPLE,"8/27/2022 5 a.m. EDT",-1,4,1110,0,1561,266,3278
CPLE,"8/27/2022 6 a.m. EDT",-1,4,1115,0,1561,268,3285
CPLE,"8/27/2022 7 a.m. EDT",1,17,1139,0,1563,266,3283
CPLE,"8/27/2022 8 a.m. EDT",216,16,1149,0,1601,272,3348
CPLE,"8/27/2022 9 a.m. EDT",922,16,1158,0,1657,374,3398
CPLE,"8/27/2022 10 a.m. EDT",1654,15,1156,0,1780,374,3418
CPLE,"8/27/2022 11 a.m. EDT",2120,5,1152,0,1937,377,3431
CPLE,"8/27/2022 12 p.m. EDT",2379,5,1172,0,2249,414,3451
CPLE,"8/27/2022 1 p.m. EDT",2406,3,1201,0,2331,650,3463
CPLE,"8/27/2022 2 p.m. EDT",2297,3,1287,0,2638,638,3476
CPLE,"8/27/2022 3 p.m. EDT",2127,5,1302,0,2866,956,3490
CPLE,"8/27/2022 4 p.m. EDT",1916,4,1300,0,2978,1232,3494
CPLE,"8/27/2022 5 p.m. EDT",1568,29,1304,0,3131,1252,3511
CPLE,"8/27/2022 6 p.m. EDT",1014,34,1299,0,3161,1253,3522
CPLE,"8/27/2022 7 p.m. EDT",442,35,1300,0,3190,1256,3535
CPLE,"8/27/2022 8 p.m. EDT",78,37,1297,0,3152,1249,3546
CPLE,"8/27/2022 9 p.m. EDT",-4,7,1340,0,2963,1261,3555
CPLE,"8/27/2022 10 p.m. EDT",-2,4,1346,0,2585,1249,3569
CPLE,"8/27/2022 11 p.m. EDT",-1,3,1212,0,2201,1255,3580
CPLE,"8/28/2022 12 a.m. EDT",-1,4,1142,0,1974,1028,3580
CPLE,"8/28/2022 1 a.m. EDT",0,5,1068,0,1673,568,3579
CPLE,"8/28/2022 2 a.m. EDT",-2,3,1083,0,1783,268,3578
CPLE,"8/28/2022 3 a.m. EDT",-4,5,1091,41,1614,269,3580
CPLE,"8/28/2022 4 a.m. EDT",0,13,1062,55,1589,294,3065
CPLE,"8/28/2022 5 a.m. EDT",-2,5,1050,19,1841,322,2573
CPLE,"8/28/2022 6 a.m. EDT",-2,5,1075,-1,1891,336,2574
CPLE,"8/28/2022 7 a.m. EDT",0,15,1073,15,1824,332,2592
CPLE,"8/28/2022 8 a.m. EDT",97,15,1061,0,1784,397,2599
CPLE,"8/28/2022 9 a.m. EDT",390,16,1066,0,1761,420,2614
CPLE,"8/28/2022 10 a.m. EDT",731,15,1062,0,1717,503,2623
CPLE,"8/28/2022 11 a.m. EDT",865,6,1119,0,2043,653,2627
CPLE,"8/28/2022 12 p.m. EDT",921,4,1214,0,2361,570,2626
CPLE,"8/28/2022 1 p.m. EDT",921,4,1282,-1,2698,701,2623
CPLE,"8/28/2022 2 p.m. EDT",943,4,1304,0,2739,950,2619
CPLE,"8/28/2022 3 p.m. EDT",871,4,1329,0,2976,1163,2619
CPLE,"8/28/2022 4 p.m. EDT",681,5,1332,0,3118,1296,2618
CPLE,"8/28/2022 5 p.m. EDT",652,23,1336,0,3174,1139,2616
CPLE,"8/28/2022 6 p.m. EDT",519,33,1332,-1,3299,1274,2619
CPLE,"8/28/2022 7 p.m. EDT",239,37,1344,0,3319,1391,2613
CPLE,"8/28/2022 8 p.m. EDT",23,36,1342,0,3310,1410,2614
CPLE,"8/28/2022 9 p.m. EDT",-1,27,1344,0,3110,1438,2612
CPLE,"8/28/2022 10 p.m. EDT",-3,6,1345,0,2909,1372,2611
CPLE,"8/28/2022 11 p.m. EDT",-1,5,1324,-1,2642,1350,2615
CPLE,"8/29/2022 12 a.m. EDT",-5,4,1144,0,2001,1067,2611
CPLE,"8/29/2022 1 a.m. EDT",-1,4,1109,0,1604,443,2613
CPLE,"8/29/2022 2 a.m. EDT",-1,4,1105,0,1636,348,2614
CPLE,"8/29/2022 3 a.m. EDT",0,4,1102,-1,1581,348,2614
CPLE,"8/29/2022 4 a.m. EDT",-4,4,1058,0,1483,351,2618
CPLE,"8/29/2022 5 a.m. EDT",-3,15,1057,0,1497,341,2614
