"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"9/15/2022 4 a.m. EDT",0,23,2750,0,14781,1128,2816
FLA,"9/15/2022 5 a.m. EDT",0,22,2714,0,14684,1115,2817
FLA,"9/15/2022 6 a.m. EDT",0,23,2876,0,15683,1107,2815
FLA,"9/15/2022 7 a.m. EDT",1,23,2889,0,17717,1250,2816
FLA,"9/15/2022 8 a.m. EDT",117,23,2866,0,18376,1217,2815
FLA,"9/15/2022 9 a.m. EDT",1265,23,3055,0,18411,1213,2816
FLA,"9/15/2022 10 a.m. EDT",2867,23,3193,1,18983,1451,2813
FLA,"9/15/2022 11 a.m. EDT",3782,22,3461,3,20099,1915,2815
FLA,"9/15/2022 12 p.m. EDT",3962,23,3595,14,22108,2168,2816
FLA,"9/15/2022 1 p.m. EDT",3833,24,3696,1,23706,2207,2812
FLA,"9/15/2022 2 p.m. EDT",3415,24,3726,34,25053,2183,2812
FLA,"9/15/2022 3 p.m. EDT",3448,24,3869,45,25495,2345,2813
FLA,"9/15/2022 4 p.m. EDT",2626,24,3979,59,26760,2630,2810
FLA,"9/15/2022 5 p.m. EDT",1933,25,4036,49,27467,2752,2807
FLA,"9/15/2022 6 p.m. EDT",1208,37,4072,48,27472,2726,2805
FLA,"9/15/2022 7 p.m. EDT",535,23,4095,31,26740,2595,2808
FLA,"9/15/2022 8 p.m. EDT",83,22,4102,0,26060,2331,2808
FLA,"9/15/2022 9 p.m. EDT",0,22,4095,0,25110,2188,2808
FLA,"9/15/2022 10 p.m. EDT",0,22,4066,0,23328,1968,2810
FLA,"9/15/2022 11 p.m. EDT",0,22,3922,0,21304,1648,2814
FLA,"9/16/2022 12 a.m. EDT",0,22,3575,0,19226,1565,2814
FLA,"9/16/2022 1 a.m. EDT",0,22,3350,0,17097,1396,2798
FLA,"9/16/2022 2 a.m. EDT",0,23,3124,0,15990,1330,2800
FLA,"9/16/2022 3 a.m. EDT",0,23,3022,0,15123,1331,2803
FLA,"9/16/2022 4 a.m. EDT",0,24,2872,0,14693,1295,2801
FLA,"9/16/2022 5 a.m. EDT",0,22,2834,0,14679,1286,2804
FLA,"9/16/2022 6 a.m. EDT",0,24,3094,0,15426,1325,2801
FLA,"9/16/2022 7 a.m. EDT",0,23,3278,19,17005,1433,2802
FLA,"9/16/2022 8 a.m. EDT",116,23,3354,1,17675,1543,2804
FLA,"9/16/2022 9 a.m. EDT",1428,22,3300,0,17913,1681,2805
FLA,"9/16/2022 10 a.m. EDT",2900,24,3299,11,18681,1824,2802
FLA,"9/16/2022 11 a.m. EDT",3621,22,3558,0,20441,1852,2803
FLA,"9/16/2022 12 p.m. EDT",4005,23,3620,0,22567,1986,2803
FLA,"9/16/2022 1 p.m. EDT",3723,22,3648,0,24844,2183,2802
FLA,"9/16/2022 2 p.m. EDT",3259,21,3689,0,26027,2696,2803
FLA,"9/16/2022 3 p.m. EDT",2773,21,3841,5,26407,2928,2802
FLA,"9/16/2022 4 p.m. EDT",1965,21,3903,16,26452,2987,2799
FLA,"9/16/2022 5 p.m. EDT",1192,21,3979,0,26454,2895,2801
FLA,"9/16/2022 6 p.m. EDT",691,37,4106,0,25690,2559,2798
FLA,"9/16/2022 7 p.m. EDT",319,21,4060,0,24736,2568,2800
FLA,"9/16/2022 8 p.m. EDT",58,20,4048,0,24096,2445,2801
FLA,"9/16/2022 9 p.m. EDT",0,20,3987,0,23128,2358,2796
FLA,"9/16/2022 10 p.m. EDT",0,21,3955,0,21638,2101,2798
FLA,"9/16/2022 11 p.m. EDT",0,20,3804,0,20039,1839,2796
FLA,"9/17/2022 12 a.m. EDT",0,20,3716,0,18400,1668,2795
FLA,"9/17/2022 1 a.m. EDT",0,20,3658,0,16663,1695,2796
FLA,"9/17/2022 2 a.m. EDT",0,19,3599,0,15451,1737,2800
FLA,"9/17/2022 3 a.m. EDT",-1,19,3440,0,14788,1619,2801
FLA,"9/17/2022 4 a.m. EDT",0,20,3292,0,14378,1553,2801
FLA,"9/17/2022 5 a.m. EDT",0,19,3216,0,14327,1410,2804
FLA,"9/17/2022 6 a.m. EDT",0,20,3270,0,14491,1441,2805
FLA,"9/17/2022 7 a.m. EDT",0,19,3376,0,14848,1563,2805
FLA,"9/17/2022 8 a.m. EDT",66,19,3460,0,15202,1775,2809
FLA,"9/17/2022 9 a.m. EDT",889,19,3495,0,16287,1900,2810
FLA,"9/17/2022 10 a.m. EDT",2130,24,3621,0,17749,2248,2809
FLA,"9/17/2022 11 a.m. EDT",2894,28,3813,0,19367,2523,2808
FLA,"9/17/2022 12 p.m. EDT",3624,26,3944,0,20903,2525,2807
FLA,"9/17/2022 1 p.m. EDT",3971,26,4105,0,22938,2657,2806
FLA,"9/17/2022 2 p.m. EDT",3792,26,4119,0,24666,2839,2803
FLA,"9/17/2022 3 p.m. EDT",3205,26,4023,0,25486,3134,2797
FLA,"9/17/2022 4 p.m. EDT",2961,26,4072,0,25109,3292,2798
FLA,"9/17/2022 5 p.m. EDT",2326,25,4150,0,24810,3232,2795
FLA,"9/17/2022 6 p.m. EDT",1421,26,4167,0,24561,2974,2794
FLA,"9/17/2022 7 p.m. EDT",593,25,4148,0,23913,2917,2795
FLA,"9/17/2022 8 p.m. EDT",71,25,4163,0,23475,2785,2796
FLA,"9/17/2022 9 p.m. EDT",0,25,4138,0,22880,2527,2794
FLA,"9/17/2022 10 p.m. EDT",0,25,4122,0,21305,2395,2796
FLA,"9/17/2022 11 p.m. EDT",0,25,4091,0,19648,2259,2792
FLA,"9/18/2022 12 a.m. EDT",0,25,4017,0,17673,1984,2798
FLA,"9/18/2022 1 a.m. EDT",-1,25,3797,0,16174,1775,2799
FLA,"9/18/2022 2 a.m. EDT",0,25,3723,0,14724,1761,2797
FLA,"9/18/2022 3 a.m. EDT",0,25,3512,0,13769,1741,2802
FLA,"9/18/2022 4 a.m. EDT",0,25,3277,0,13299,1636,2805
FLA,"9/18/2022 5 a.m. EDT",0,25,3097,0,13144,1497,2801
FLA,"9/18/2022 6 a.m. EDT",0,25,3043,0,13149,1423,2805
FLA,"9/18/2022 7 a.m. EDT",-1,26,3199,0,13391,1430,2806
FLA,"9/18/2022 8 a.m. EDT",87,25,3452,0,13591,1596,2806
FLA,"9/18/2022 9 a.m. EDT",881,25,3702,0,14699,1810,2809
FLA,"9/18/2022 10 a.m. EDT",2251,25,3757,0,16424,1964,2809
FLA,"9/18/2022 11 a.m. EDT",3394,26,3973,0,17940,2125,2804
FLA,"9/18/2022 12 p.m. EDT",3750,25,4209,0,19786,2326,2806
FLA,"9/18/2022 1 p.m. EDT",4059,25,4229,0,21094,2671,2805
FLA,"9/18/2022 2 p.m. EDT",3888,25,4256,0,22423,2867,2804
FLA,"9/18/2022 3 p.m. EDT",3704,24,4273,0,23793,2860,2804
FLA,"9/18/2022 4 p.m. EDT",3488,25,4318,0,24474,3115,2801
FLA,"9/18/2022 5 p.m. EDT",2919,24,4378,0,25094,3408,2802
FLA,"9/18/2022 6 p.m. EDT",2205,25,4393,59,25322,3711,2802
FLA,"9/18/2022 7 p.m. EDT",903,25,4365,310,25645,3693,2800
FLA,"9/18/2022 8 p.m. EDT",95,24,4251,62,25276,3731,2804
FLA,"9/18/2022 9 p.m. EDT",0,25,4054,0,25089,3427,2804
FLA,"9/18/2022 10 p.m. EDT",0,24,3972,0,23656,2663,2803
FLA,"9/18/2022 11 p.m. EDT",0,25,3949,0,21419,2319,2801
FLA,"9/19/2022 12 a.m. EDT",0,24,3879,0,18991,2020,2802
FLA,"9/19/2022 1 a.m. EDT",0,25,3760,0,16880,1894,2803
FLA,"9/19/2022 2 a.m. EDT",0,24,3630,0,15273,1853,2800
FLA,"9/19/2022 3 a.m. EDT",0,25,3462,0,14351,1753,2804
FLA,"9/19/2022 4 a.m. EDT",0,24,3277,0,13956,1630,2804
FLA,"9/19/2022 5 a.m. EDT",0,25,3175,0,14139,1605,2804
FLA,"9/19/2022 6 a.m. EDT",0,25,3353,0,14920,1693,2805
FLA,"9/19/2022 7 a.m. EDT",0,24,3691,0,16286,1857,2806
FLA,"9/19/2022 8 a.m. EDT",102,25,3740,0,17080,1926,2806
FLA,"9/19/2022 9 a.m. EDT",1271,24,3742,0,17628,1995,2808
FLA,"9/19/2022 10 a.m. EDT",2671,25,3763,0,18878,2087,2809
FLA,"9/19/2022 11 a.m. EDT",3468,24,4020,0,20214,2164,2809
FLA,"9/19/2022 12 p.m. EDT",3963,21,4068,0,22021,2478,2807
FLA,"9/19/2022 1 p.m. EDT",4035,22,4137,0,24360,2663,2806
FLA,"9/19/2022 2 p.m. EDT",3970,23,4184,0,26109,3013,2802
FLA,"9/19/2022 3 p.m. EDT",3825,22,4206,0,26936,3321,2799
FLA,"9/19/2022 4 p.m. EDT",3359,23,4305,0,27542,3769,2797
FLA,"9/19/2022 5 p.m. EDT",2749,23,4340,0,28170,3897,2794
FLA,"9/19/2022 6 p.m. EDT",2240,24,4315,0,28243,3937,2793
FLA,"9/19/2022 7 p.m. EDT",919,23,4356,59,28446,3805,2788
FLA,"9/19/2022 8 p.m. EDT",84,23,4328,0,28155,3557,2792
FLA,"9/19/2022 9 p.m. EDT",0,23,4335,0,27191,3265,2794
FLA,"9/19/2022 10 p.m. EDT",0,23,4333,0,24881,3009,2797
FLA,"9/19/2022 11 p.m. EDT",0,23,4206,0,22509,2711,2797
FLA,"9/20/2022 12 a.m. EDT",0,23,4008,0,19942,2486,2798
FLA,"9/20/2022 1 a.m. EDT",0,24,3721,0,17930,2178,2799
FLA,"9/20/2022 2 a.m. EDT",0,23,3458,0,16448,2030,2801
FLA,"9/20/2022 3 a.m. EDT",0,23,3310,0,15535,1837,2803
FLA,"9/20/2022 4 a.m. EDT",0,23,2961,0,15319,1790,2804
FLA,"9/20/2022 5 a.m. EDT",0,23,2962,0,15166,1796,2804
FLA,"9/20/2022 6 a.m. EDT",0,24,2953,0,16096,1834,2804
FLA,"9/20/2022 7 a.m. EDT",0,23,2946,0,17780,2054,2803
FLA,"9/20/2022 8 a.m. EDT",100,23,2958,0,18549,2149,2804
FLA,"9/20/2022 9 a.m. EDT",1335,23,2981,0,18989,2205,2806
FLA,"9/20/2022 10 a.m. EDT",2985,23,3193,0,19440,2761,2807
FLA,"9/20/2022 11 a.m. EDT",3871,24,3321,0,21093,3033,2803
FLA,"9/20/2022 12 p.m. EDT",4062,28,3351,0,23711,3110,2804
FLA,"9/20/2022 1 p.m. EDT",3913,23,3415,0,26344,3140,2797
FLA,"9/20/2022 2 p.m. EDT",3715,24,3950,3,28313,3275,2793
FLA,"9/20/2022 3 p.m. EDT",3626,23,4390,186,28497,3700,2791
FLA,"9/20/2022 4 p.m. EDT",3255,24,4746,235,28730,3875,2790
FLA,"9/20/2022 5 p.m. EDT",2685,24,4891,180,28879,4065,2788
FLA,"9/20/2022 6 p.m. EDT",1820,23,4784,172,28602,4155,2783
FLA,"9/20/2022 7 p.m. EDT",734,24,4628,168,28032,4154,2783
FLA,"9/20/2022 8 p.m. EDT",72,23,4435,91,27628,4002,2784
FLA,"9/20/2022 9 p.m. EDT",1,23,4316,25,26794,3828,2782
FLA,"9/20/2022 10 p.m. EDT",0,24,4067,0,24842,3707,2788
FLA,"9/20/2022 11 p.m. EDT",0,23,4033,0,22220,3583,2788
FLA,"9/21/2022 12 a.m. EDT",0,24,3889,0,19747,3150,2787
FLA,"9/21/2022 1 a.m. EDT",0,24,3760,0,17894,2622,2790
FLA,"9/21/2022 2 a.m. EDT",0,23,3656,0,16569,2300,2791
FLA,"9/21/2022 3 a.m. EDT",0,24,3599,0,15684,1886,2791
FLA,"9/21/2022 4 a.m. EDT",0,24,3598,0,15175,1771,2792
FLA,"9/21/2022 5 a.m. EDT",0,24,3620,0,14897,1772,2793
FLA,"9/21/2022 6 a.m. EDT",0,24,3549,0,14937,1860,2525
FLA,"9/21/2022 7 a.m. EDT",0,23,3714,0,17216,2309,2794
FLA,"9/21/2022 8 a.m. EDT",105,24,3620,0,17673,2697,2794
FLA,"9/21/2022 9 a.m. EDT",1443,23,3623,0,18047,2700,2794
FLA,"9/21/2022 10 a.m. EDT",3108,24,3893,2,18671,3072,2795
FLA,"9/21/2022 11 a.m. EDT",3818,23,4069,3,19999,3625,2790
FLA,"9/21/2022 12 p.m. EDT",4170,24,4156,0,21968,3894,2791
FLA,"9/21/2022 1 p.m. EDT",4127,22,4406,0,23605,4071,2790
FLA,"9/21/2022 2 p.m. EDT",4164,23,4720,14,24621,4252,2791
FLA,"9/21/2022 3 p.m. EDT",4144,22,4863,42,25204,4312,2791
FLA,"9/21/2022 4 p.m. EDT",3725,23,4838,43,25547,4401,2789
FLA,"9/21/2022 5 p.m. EDT",3074,24,4862,31,26440,4494,2787
FLA,"9/21/2022 6 p.m. EDT",2368,28,4926,0,26984,4563,2788
FLA,"9/21/2022 7 p.m. EDT",1062,23,4804,34,27588,4450,2790
FLA,"9/21/2022 8 p.m. EDT",77,23,4643,49,27740,4028,2791
FLA,"9/21/2022 9 p.m. EDT",0,23,4448,47,26739,3788,2791
FLA,"9/21/2022 10 p.m. EDT",0,24,4316,12,24762,3373,2793
FLA,"9/21/2022 11 p.m. EDT",0,23,4224,0,22700,2761,2794
FLA,"9/22/2022 12 a.m. EDT",0,23,4016,0,20218,2406,2795
FLA,"9/22/2022 1 a.m. EDT",0,24,3617,0,18137,2280,2797
FLA,"9/22/2022 2 a.m. EDT",0,23,3586,0,16678,1991,2796
FLA,"9/22/2022 3 a.m. EDT",0,24,3487,0,15661,1848,2800
FLA,"9/22/2022 4 a.m. EDT",0,24,3355,0,15111,1753,2797
FLA,"9/22/2022 5 a.m. EDT",0,23,3296,0,14993,1746,2803
FLA,"9/22/2022 6 a.m. EDT",0,24,3409,0,15787,1775,2804
FLA,"9/22/2022 7 a.m. EDT",0,23,3429,0,17380,1992,2805
FLA,"9/22/2022 8 a.m. EDT",102,23,3411,0,17687,2112,2805
FLA,"9/22/2022 9 a.m. EDT",1382,23,3407,0,18016,2166,2806
FLA,"9/22/2022 10 a.m. EDT",3095,23,3450,3,19246,2256,2806
FLA,"9/22/2022 11 a.m. EDT",4070,23,3711,1,20585,2671,2806
FLA,"9/22/2022 12 p.m. EDT",4446,23,3792,0,22648,3061,2803
FLA,"9/22/2022 1 p.m. EDT",4700,19,3797,0,24794,3296,2802
FLA,"9/22/2022 2 p.m. EDT",4531,21,4104,0,26623,3413,2799
FLA,"9/22/2022 3 p.m. EDT",4557,19,4633,78,27706,3326,2794
FLA,"9/22/2022 4 p.m. EDT",4445,22,4828,151,28491,3416,2794
FLA,"9/22/2022 5 p.m. EDT",4059,22,4810,210,28872,3573,2793
FLA,"9/22/2022 6 p.m. EDT",3044,28,4913,315,29187,3612,2793
FLA,"9/22/2022 7 p.m. EDT",1176,21,5154,317,29353,3568,2787
FLA,"9/22/2022 8 p.m. EDT",85,21,4945,195,29020,3381,2792
FLA,"9/22/2022 9 p.m. EDT",0,22,4525,18,28072,3410,2795
FLA,"9/22/2022 10 p.m. EDT",0,21,4288,0,25822,3290,2798
FLA,"9/22/2022 11 p.m. EDT",0,21,4097,0,23486,2933,2798
FLA,"9/23/2022 12 a.m. EDT",0,22,3832,0,21245,2436,2798
FLA,"9/23/2022 1 a.m. EDT",0,21,3364,0,19110,2098,2801
FLA,"9/23/2022 2 a.m. EDT",0,22,3230,0,17488,2009,2802
FLA,"9/23/2022 3 a.m. EDT",0,21,3000,0,16347,1801,2803
FLA,"9/23/2022 4 a.m. EDT",0,22,2735,0,15819,1697,2803
FLA,"9/23/2022 5 a.m. EDT",0,21,2722,0,15633,1694,2804
FLA,"9/23/2022 6 a.m. EDT",0,22,3009,0,16182,1709,2803
FLA,"9/23/2022 7 a.m. EDT",0,25,3406,0,17560,1853,2803
FLA,"9/23/2022 8 a.m. EDT",102,28,3522,0,17531,1927,2804
FLA,"9/23/2022 9 a.m. EDT",1400,26,3510,0,18194,1887,2804
FLA,"9/23/2022 10 a.m. EDT",3121,23,3516,0,19330,1883,2803
FLA,"9/23/2022 11 a.m. EDT",4068,23,3865,10,20789,2095,2805
FLA,"9/23/2022 12 p.m. EDT",4458,22,3949,0,22980,2389,2802
FLA,"9/23/2022 1 p.m. EDT",4538,22,4079,0,25129,2618,2804
FLA,"9/23/2022 2 p.m. EDT",4469,20,4208,0,27153,2801,2798
FLA,"9/23/2022 3 p.m. EDT",4112,21,4475,15,28365,3024,2796
FLA,"9/23/2022 4 p.m. EDT",3678,22,4777,44,28499,3165,2795
FLA,"9/23/2022 5 p.m. EDT",2875,21,5102,46,28728,3099,2793
FLA,"9/23/2022 6 p.m. EDT",1656,28,4976,22,28998,2981,2794
FLA,"9/23/2022 7 p.m. EDT",610,22,4905,0,28159,2875,2792
FLA,"9/23/2022 8 p.m. EDT",74,22,4819,0,27064,2726,2791
FLA,"9/23/2022 9 p.m. EDT",0,21,4560,0,25975,2621,2790
FLA,"9/23/2022 10 p.m. EDT",0,22,4475,0,24093,2566,2794
FLA,"9/23/2022 11 p.m. EDT",0,22,4159,0,22504,2379,2797
FLA,"9/24/2022 12 a.m. EDT",0,22,4131,0,21044,2010,2796
FLA,"9/24/2022 1 a.m. EDT",0,22,3911,0,18995,1909,2793
FLA,"9/24/2022 2 a.m. EDT",0,22,3686,0,17346,1844,2796
FLA,"9/24/2022 3 a.m. EDT",0,21,3606,0,16173,1573,2796
FLA,"9/24/2022 4 a.m. EDT",0,22,3617,0,15432,1471,2798
FLA,"9/24/2022 5 a.m. EDT",0,22,3570,0,15008,1461,2800
FLA,"9/24/2022 6 a.m. EDT",0,22,3566,0,14975,1463,2800
FLA,"9/24/2022 7 a.m. EDT",0,21,3606,0,15264,1467,2801
FLA,"9/24/2022 8 a.m. EDT",88,22,3638,0,15471,1469,2799
FLA,"9/24/2022 9 a.m. EDT",1360,22,3705,0,16590,1538,2800
FLA,"9/24/2022 10 a.m. EDT",3015,21,3766,0,18016,1724,2801
FLA,"9/24/2022 11 a.m. EDT",3788,22,3931,0,19887,1950,2798
FLA,"9/24/2022 12 p.m. EDT",4038,22,4019,0,22043,2230,2798
FLA,"9/24/2022 1 p.m. EDT",3923,21,4044,0,24241,2498,2797
FLA,"9/24/2022 2 p.m. EDT",3880,22,4024,0,25268,2695,2797
FLA,"9/24/2022 3 p.m. EDT",3853,22,4180,0,25670,2918,2797
FLA,"9/24/2022 4 p.m. EDT",3762,22,4126,0,26077,3034,2796
FLA,"9/24/2022 5 p.m. EDT",3241,23,4120,0,26252,3061,2790
FLA,"9/24/2022 6 p.m. EDT",2456,28,4121,0,26462,3127,2792
FLA,"9/24/2022 7 p.m. EDT",1001,22,4140,0,26480,3032,2792
FLA,"9/24/2022 8 p.m. EDT",79,22,4129,0,25900,2923,2791
FLA,"9/24/2022 9 p.m. EDT",0,22,4137,0,24775,2810,2791
FLA,"9/24/2022 10 p.m. EDT",0,22,4126,0,22841,2617,2792
FLA,"9/24/2022 11 p.m. EDT",0,22,4046,0,21175,2349,2792
FLA,"9/25/2022 12 a.m. EDT",0,22,3903,0,19357,1990,2792
FLA,"9/25/2022 1 a.m. EDT",0,23,3705,0,17483,1861,2792
FLA,"9/25/2022 2 a.m. EDT",0,22,3658,0,16014,1688,2795
FLA,"9/25/2022 3 a.m. EDT",0,22,3620,0,14899,1582,2798
FLA,"9/25/2022 4 a.m. EDT",0,22,3582,0,14097,1609,2798
FLA,"9/25/2022 5 a.m. EDT",0,22,3479,0,13629,1614,2797
FLA,"9/25/2022 6 a.m. EDT",0,22,3448,0,13657,1610,2798
FLA,"9/25/2022 7 a.m. EDT",0,22,3489,0,13951,1635,2801
FLA,"9/25/2022 8 a.m. EDT",87,21,3454,0,14134,1701,2802
FLA,"9/25/2022 9 a.m. EDT",1099,21,3524,0,15675,1637,2801
FLA,"9/25/2022 10 a.m. EDT",2307,20,3544,0,17928,1654,2803
FLA,"9/25/2022 11 a.m. EDT",3022,21,3802,0,20023,1738,2798
FLA,"9/25/2022 12 p.m. EDT",3548,20,3812,0,22070,2019,2800
FLA,"9/25/2022 1 p.m. EDT",3926,20,3745,0,23947,2263,2800
FLA,"9/25/2022 2 p.m. EDT",4014,21,3769,0,25720,2234,2798
FLA,"9/25/2022 3 p.m. EDT",3757,20,4067,0,26961,2653,2795
FLA,"9/25/2022 4 p.m. EDT",3565,21,4226,0,27743,3017,2794
FLA,"9/25/2022 5 p.m. EDT",3104,20,4363,39,28408,3284,2793
FLA,"9/25/2022 6 p.m. EDT",2231,28,4572,48,28828,3393,2789
FLA,"9/25/2022 7 p.m. EDT",863,20,4590,49,28578,3367,2789
FLA,"9/25/2022 8 p.m. EDT",74,21,4537,28,27939,3301,2792
FLA,"9/25/2022 9 p.m. EDT",0,20,4334,0,27119,3100,2791
FLA,"9/25/2022 10 p.m. EDT",0,20,4116,0,25154,2709,2792
FLA,"9/25/2022 11 p.m. EDT",0,20,3983,0,22995,2444,2795
FLA,"9/26/2022 12 a.m. EDT",0,21,3938,0,20793,2146,2793
FLA,"9/26/2022 1 a.m. EDT",0,19,3508,0,19031,1873,2795
FLA,"9/26/2022 2 a.m. EDT",0,20,3390,0,17407,1732,2789
FLA,"9/26/2022 3 a.m. EDT",0,18,3404,0,16299,1692,2789
FLA,"9/26/2022 4 a.m. EDT",0,20,3406,0,15736,1650,2792
FLA,"9/26/2022 5 a.m. EDT",0,20,3399,0,15709,1648,2797
FLA,"9/26/2022 6 a.m. EDT",0,20,3403,0,16597,1694,2799
FLA,"9/26/2022 7 a.m. EDT",-1,20,3411,0,17997,1726,2800
FLA,"9/26/2022 8 a.m. EDT",88,19,3335,0,18531,1758,2800
FLA,"9/26/2022 9 a.m. EDT",1214,20,3258,0,19412,1618,2801
FLA,"9/26/2022 10 a.m. EDT",2827,20,3165,0,20648,1581,2802
FLA,"9/26/2022 11 a.m. EDT",3698,18,3390,0,22721,1717,2797
FLA,"9/26/2022 12 p.m. EDT",3995,19,3640,0,24920,1896,2802
FLA,"9/26/2022 1 p.m. EDT",3943,19,3643,0,27363,2156,2797
FLA,"9/26/2022 2 p.m. EDT",3674,19,3723,11,28639,2530,2798
FLA,"9/26/2022 3 p.m. EDT",3531,20,3893,116,28200,3032,2799
FLA,"9/26/2022 4 p.m. EDT",2981,19,3993,111,28695,3137,2796
FLA,"9/26/2022 5 p.m. EDT",2134,20,4028,125,28893,3254,2796
FLA,"9/26/2022 6 p.m. EDT",1241,28,3985,111,28323,3204,2793
FLA,"9/26/2022 7 p.m. EDT",437,19,3983,65,27500,3021,2794
FLA,"9/26/2022 8 p.m. EDT",79,19,3823,49,27015,2938,2797
FLA,"9/26/2022 9 p.m. EDT",0,20,3718,47,26015,2826,2796
FLA,"9/26/2022 10 p.m. EDT",0,19,3631,9,23930,2655,2796
FLA,"9/26/2022 11 p.m. EDT",0,18,3669,0,21744,2455,2799
FLA,"9/27/2022 12 a.m. EDT",0,18,3821,0,19489,2253,2798
FLA,"9/27/2022 1 a.m. EDT",0,18,3371,0,18157,1839,2800
FLA,"9/27/2022 2 a.m. EDT",0,19,3278,0,16764,1666,2800
FLA,"9/27/2022 3 a.m. EDT",0,18,2927,0,15998,1557,2804
FLA,"9/27/2022 4 a.m. EDT",0,19,2912,0,15720,1496,2804
FLA,"9/27/2022 5 a.m. EDT",0,20,2920,0,15345,1468,2803
FLA,"9/27/2022 6 a.m. EDT",0,20,3171,0,15815,1528,2805
FLA,"9/27/2022 7 a.m. EDT",-1,19,3412,0,17151,1688,2804
FLA,"9/27/2022 8 a.m. EDT",15,19,3370,0,18067,1740,2803
FLA,"9/27/2022 9 a.m. EDT",381,19,3241,0,18821,1668,2806
FLA,"9/27/2022 10 a.m. EDT",939,20,3175,7,19631,1494,2805
FLA,"9/27/2022 11 a.m. EDT",1422,18,3254,0,20253,1566,2808
FLA,"9/27/2022 12 p.m. EDT",1736,18,3322,0,20768,1875,2806
FLA,"9/27/2022 1 p.m. EDT",1913,15,3408,4,21262,2062,2808
FLA,"9/27/2022 2 p.m. EDT",1881,16,3463,0,21695,2159,2808
FLA,"9/27/2022 3 p.m. EDT",1716,16,3517,46,22253,2200,2811
FLA,"9/27/2022 4 p.m. EDT",1536,16,3574,84,22518,2172,2811
FLA,"9/27/2022 5 p.m. EDT",1067,18,3582,112,22630,2242,2811
FLA,"9/27/2022 6 p.m. EDT",604,28,3546,158,22857,2253,2810
FLA,"9/27/2022 7 p.m. EDT",189,15,3457,178,23046,2130,2811
FLA,"9/27/2022 8 p.m. EDT",23,16,3465,153,23259,2078,2811
FLA,"9/27/2022 9 p.m. EDT",12,15,3260,156,22812,2004,2810
FLA,"9/27/2022 10 p.m. EDT",12,16,3374,72,21427,1795,2812
FLA,"9/27/2022 11 p.m. EDT",12,16,3385,5,19806,1613,2812
FLA,"9/28/2022 12 a.m. EDT",12,16,3433,0,18195,1513,2812
FLA,"9/28/2022 1 a.m. EDT",0,16,3245,0,16557,1385,2815
FLA,"9/28/2022 2 a.m. EDT",0,15,3209,0,15439,1310,2814
FLA,"9/28/2022 3 a.m. EDT",0,17,3089,0,14773,1281,2813
FLA,"9/28/2022 4 a.m. EDT",0,18,2922,0,14435,1275,2813
FLA,"9/28/2022 5 a.m. EDT",-1,17,2793,0,14523,1293,2815
FLA,"9/28/2022 6 a.m. EDT",0,17,2938,0,14797,1356,2815
FLA,"9/28/2022 7 a.m. EDT",0,18,3192,0,15458,1432,2817
FLA,"9/28/2022 8 a.m. EDT",4,17,3209,0,16411,1426,2813
FLA,"9/28/2022 9 a.m. EDT",151,18,3204,0,17726,1517,2818
FLA,"9/28/2022 10 a.m. EDT",452,17,3213,0,19237,1522,2818
FLA,"9/28/2022 11 a.m. EDT",855,18,2740,8,19968,1637,2817
FLA,"9/28/2022 12 p.m. EDT",1015,17,3187,33,20099,1872,2817
FLA,"9/28/2022 1 p.m. EDT",1108,16,3124,44,20070,1902,2811
FLA,"9/28/2022 2 p.m. EDT",997,17,2838,36,19506,1882,2812
FLA,"9/28/2022 3 p.m. EDT",960,16,2785,32,18816,1838,2812
FLA,"9/28/2022 4 p.m. EDT",954,17,2786,32,18372,1779,2809
FLA,"9/28/2022 5 p.m. EDT",766,17,2796,35,17826,1903,2812
FLA,"9/28/2022 6 p.m. EDT",527,26,2796,50,17375,2015,2807
FLA,"9/28/2022 7 p.m. EDT",160,16,2635,50,17501,2026,2809
FLA,"9/28/2022 8 p.m. EDT",8,17,2513,49,17641,2032,2814
FLA,"9/28/2022 9 p.m. EDT",0,16,2529,50,17074,1959,2814
FLA,"9/28/2022 10 p.m. EDT",0,16,2517,35,15921,1916,2814
FLA,"9/28/2022 11 p.m. EDT",0,16,2512,42,14385,2085,2816
FLA,"9/29/2022 12 a.m. EDT",0,16,2234,34,13131,2092,2818
FLA,"9/29/2022 1 a.m. EDT",0,16,2312,32,11925,1819,2836
FLA,"9/29/2022 2 a.m. EDT",0,16,2303,10,10917,1832,2837
FLA,"9/29/2022 3 a.m. EDT",0,16,2192,0,10230,1809,2840
FLA,"9/29/2022 4 a.m. EDT",0,16,1914,0,9927,1785,2839
FLA,"9/29/2022 5 a.m. EDT",0,17,1817,0,9815,1755,2838
FLA,"9/29/2022 6 a.m. EDT",0,16,2151,0,9645,1886,2840
FLA,"9/29/2022 7 a.m. EDT",0,16,2351,0,9748,1946,2840
FLA,"9/29/2022 8 a.m. EDT",3,16,2240,0,10611,1931,2842
FLA,"9/29/2022 9 a.m. EDT",159,16,2248,0,11198,2021,2841
FLA,"9/29/2022 10 a.m. EDT",573,16,2543,0,11609,2133,2842
