,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
15409,2024-08-22T17-05,ERCO,NG,Natural Gas,42224,megawatthours,2024-08-22,16
15411,2024-08-22T17-05,ERCO,WND,Wind,8271,megawatthours,2024-08-22,16
15410,2024-08-22T17-05,ERCO,SUN,Solar,17518,megawatthours,2024-08-22,16
15406,2024-08-22T18-05,ERCO,NG,Natural Gas,42733,megawatthours,2024-08-22,17
15408,2024-08-22T18-05,ERCO,WND,Wind,9745,megawatthours,2024-08-22,17
15407,2024-08-22T18-05,ERCO,SUN,Solar,14987,megawatthours,2024-08-22,17
15405,2024-08-22T19-05,ERCO,WND,Wind,12335,megawatthours,2024-08-22,18
15404,2024-08-22T19-05,ERCO,SUN,Solar,10999,megawatthours,2024-08-22,18
15403,2024-08-22T19-05,ERCO,NG,Natural Gas,43076,megawatthours,2024-08-22,18
15402,2024-08-22T20-05,ERCO,WND,Wind,15239,megawatthours,2024-08-22,19
15401,2024-08-22T20-05,ERCO,SUN,Solar,3415,megawatthours,2024-08-22,19
15400,2024-08-22T20-05,ERCO,NG,Natural Gas,44106,megawatthours,2024-08-22,19
15399,2024-08-22T21-05,ERCO,WND,Wind,16841,megawatthours,2024-08-22,20
15398,2024-08-22T21-05,ERCO,SUN,Solar,50,megawatthours,2024-08-22,20
15397,2024-08-22T21-05,ERCO,NG,Natural Gas,43799,megawatthours,2024-08-22,20
15394,2024-08-22T22-05,ERCO,NG,Natural Gas,40701,megawatthours,2024-08-22,21
15396,2024-08-22T22-05,ERCO,WND,Wind,19353,megawatthours,2024-08-22,21
15395,2024-08-22T22-05,ERCO,SUN,Solar,1,megawatthours,2024-08-22,21
15393,2024-08-22T23-05,ERCO,WND,Wind,21293,megawatthours,2024-08-22,22
15392,2024-08-22T23-05,ERCO,NG,Natural Gas,36955,megawatthours,2024-08-22,22
15391,2024-08-23T00-05,ERCO,WND,Wind,22101,megawatthours,2024-08-22,23
15390,2024-08-23T00-05,ERCO,NG,Natural Gas,33850,megawatthours,2024-08-22,23
15389,2024-08-23T01-05,ERCO,WND,Wind,22411,megawatthours,2024-08-23,0
15388,2024-08-23T01-05,ERCO,SUN,Solar,0,megawatthours,2024-08-23,0
15387,2024-08-23T01-05,ERCO,NG,Natural Gas,30692,megawatthours,2024-08-23,0
15384,2024-08-23T02-05,ERCO,NG,Natural Gas,29389,megawatthours,2024-08-23,1
15386,2024-08-23T02-05,ERCO,WND,Wind,21024,megawatthours,2024-08-23,1
15385,2024-08-23T02-05,ERCO,SUN,Solar,0,megawatthours,2024-08-23,1
15383,2024-08-23T03-05,ERCO,WND,Wind,19422,megawatthours,2024-08-23,2
15382,2024-08-23T03-05,ERCO,SUN,Solar,0,megawatthours,2024-08-23,2
15381,2024-08-23T03-05,ERCO,NG,Natural Gas,28592,megawatthours,2024-08-23,2
15380,2024-08-23T04-05,ERCO,WND,Wind,18682,megawatthours,2024-08-23,3
15379,2024-08-23T04-05,ERCO,SUN,Solar,0,megawatthours,2024-08-23,3
15378,2024-08-23T04-05,ERCO,NG,Natural Gas,28112,megawatthours,2024-08-23,3
15377,2024-08-23T05-05,ERCO,WND,Wind,18509,megawatthours,2024-08-23,4
15376,2024-08-23T05-05,ERCO,SUN,Solar,0,megawatthours,2024-08-23,4
15375,2024-08-23T05-05,ERCO,NG,Natural Gas,28258,megawatthours,2024-08-23,4
15372,2024-08-23T06-05,ERCO,NG,Natural Gas,28849,megawatthours,2024-08-23,5
15374,2024-08-23T06-05,ERCO,WND,Wind,17754,megawatthours,2024-08-23,5
15373,2024-08-23T06-05,ERCO,SUN,Solar,0,megawatthours,2024-08-23,5
15371,2024-08-23T07-05,ERCO,WND,Wind,17224,megawatthours,2024-08-23,6
15370,2024-08-23T07-05,ERCO,SUN,Solar,4,megawatthours,2024-08-23,6
15369,2024-08-23T07-05,ERCO,NG,Natural Gas,30043,megawatthours,2024-08-23,6
15368,2024-08-23T08-05,ERCO,WND,Wind,16037,megawatthours,2024-08-23,7
15367,2024-08-23T08-05,ERCO,SUN,Solar,1156,megawatthours,2024-08-23,7
15366,2024-08-23T08-05,ERCO,NG,Natural Gas,29989,megawatthours,2024-08-23,7
15363,2024-08-23T09-05,ERCO,NG,Natural Gas,29017,megawatthours,2024-08-23,8
15365,2024-08-23T09-05,ERCO,WND,Wind,13191,megawatthours,2024-08-23,8
15364,2024-08-23T09-05,ERCO,SUN,Solar,8252,megawatthours,2024-08-23,8
15362,2024-08-23T10-05,ERCO,WND,Wind,12296,megawatthours,2024-08-23,9
15361,2024-08-23T10-05,ERCO,SUN,Solar,15202,megawatthours,2024-08-23,9
15360,2024-08-23T10-05,ERCO,NG,Natural Gas,28121,megawatthours,2024-08-23,9
15359,2024-08-23T11-05,ERCO,WND,Wind,12687,megawatthours,2024-08-23,10
15358,2024-08-23T11-05,ERCO,SUN,Solar,17406,megawatthours,2024-08-23,10
15357,2024-08-23T11-05,ERCO,NG,Natural Gas,29515,megawatthours,2024-08-23,10
15354,2024-08-23T12-05,ERCO,NG,Natural Gas,31332,megawatthours,2024-08-23,11
15356,2024-08-23T12-05,ERCO,WND,Wind,12646,megawatthours,2024-08-23,11
15355,2024-08-23T12-05,ERCO,SUN,Solar,19113,megawatthours,2024-08-23,11
15353,2024-08-23T13-05,ERCO,WND,Wind,10956,megawatthours,2024-08-23,12
15352,2024-08-23T13-05,ERCO,SUN,Solar,18971,megawatthours,2024-08-23,12
15351,2024-08-23T13-05,ERCO,NG,Natural Gas,34947,megawatthours,2024-08-23,12
15350,2024-08-23T14-05,ERCO,WND,Wind,8588,megawatthours,2024-08-23,13
15349,2024-08-23T14-05,ERCO,SUN,Solar,19366,megawatthours,2024-08-23,13
15348,2024-08-23T14-05,ERCO,NG,Natural Gas,37948,megawatthours,2024-08-23,13
15345,2024-08-23T15-05,ERCO,NG,Natural Gas,40780,megawatthours,2024-08-23,14
15347,2024-08-23T15-05,ERCO,WND,Wind,6427,megawatthours,2024-08-23,14
15346,2024-08-23T15-05,ERCO,SUN,Solar,19146,megawatthours,2024-08-23,14
15342,2024-08-23T16-05,ERCO,NG,Natural Gas,42740,megawatthours,2024-08-23,15
15344,2024-08-23T16-05,ERCO,WND,Wind,6334,megawatthours,2024-08-23,15
15343,2024-08-23T16-05,ERCO,SUN,Solar,17491,megawatthours,2024-08-23,15
15339,2024-08-23T17-05,ERCO,NG,Natural Gas,43357,megawatthours,2024-08-23,16
15341,2024-08-23T17-05,ERCO,WND,Wind,7786,megawatthours,2024-08-23,16
15340,2024-08-23T17-05,ERCO,SUN,Solar,15356,megawatthours,2024-08-23,16
15338,2024-08-23T18-05,ERCO,WND,Wind,10258,megawatthours,2024-08-23,17
15337,2024-08-23T18-05,ERCO,SUN,Solar,12767,megawatthours,2024-08-23,17
15336,2024-08-23T18-05,ERCO,NG,Natural Gas,43221,megawatthours,2024-08-23,17
15335,2024-08-23T19-05,ERCO,WND,Wind,12583,megawatthours,2024-08-23,18
15334,2024-08-23T19-05,ERCO,SUN,Solar,9122,megawatthours,2024-08-23,18
15333,2024-08-23T19-05,ERCO,NG,Natural Gas,42527,megawatthours,2024-08-23,18
15332,2024-08-23T20-05,ERCO,WND,Wind,15342,megawatthours,2024-08-23,19
15331,2024-08-23T20-05,ERCO,SUN,Solar,2670,megawatthours,2024-08-23,19
15330,2024-08-23T20-05,ERCO,NG,Natural Gas,41406,megawatthours,2024-08-23,19
15329,2024-08-23T21-05,ERCO,WND,Wind,18161,megawatthours,2024-08-23,20
15328,2024-08-23T21-05,ERCO,SUN,Solar,52,megawatthours,2024-08-23,20
15327,2024-08-23T21-05,ERCO,NG,Natural Gas,39638,megawatthours,2024-08-23,20
15326,2024-08-23T22-05,ERCO,WND,Wind,19169,megawatthours,2024-08-23,21
15325,2024-08-23T22-05,ERCO,SUN,Solar,0,megawatthours,2024-08-23,21
15324,2024-08-23T22-05,ERCO,NG,Natural Gas,37343,megawatthours,2024-08-23,21
15321,2024-08-23T23-05,ERCO,NG,Natural Gas,33372,megawatthours,2024-08-23,22
15323,2024-08-23T23-05,ERCO,WND,Wind,21220,megawatthours,2024-08-23,22
15322,2024-08-23T23-05,ERCO,SUN,Solar,1,megawatthours,2024-08-23,22
15320,2024-08-24T00-05,ERCO,WND,Wind,22637,megawatthours,2024-08-23,23
15319,2024-08-24T00-05,ERCO,SUN,Solar,1,megawatthours,2024-08-23,23
15318,2024-08-24T00-05,ERCO,NG,Natural Gas,29612,megawatthours,2024-08-23,23
15317,2024-08-24T01-05,ERCO,WND,Wind,20187,megawatthours,2024-08-24,0
15316,2024-08-24T01-05,ERCO,SUN,Solar,0,megawatthours,2024-08-24,0
15315,2024-08-24T01-05,ERCO,NG,Natural Gas,28301,megawatthours,2024-08-24,0
15312,2024-08-24T02-05,ERCO,NG,Natural Gas,27529,megawatthours,2024-08-24,1
15313,2024-08-24T02-05,ERCO,SUN,Solar,0,megawatthours,2024-08-24,1
15314,2024-08-24T02-05,ERCO,WND,Wind,18031,megawatthours,2024-08-24,1
15311,2024-08-24T03-05,ERCO,WND,Wind,16221,megawatthours,2024-08-24,2
15310,2024-08-24T03-05,ERCO,SUN,Solar,0,megawatthours,2024-08-24,2
15309,2024-08-24T03-05,ERCO,NG,Natural Gas,27225,megawatthours,2024-08-24,2
15308,2024-08-24T04-05,ERCO,WND,Wind,14952,megawatthours,2024-08-24,3
15307,2024-08-24T04-05,ERCO,SUN,Solar,0,megawatthours,2024-08-24,3
15306,2024-08-24T04-05,ERCO,NG,Natural Gas,26995,megawatthours,2024-08-24,3
15303,2024-08-24T05-05,ERCO,NG,Natural Gas,26269,megawatthours,2024-08-24,4
15304,2024-08-24T05-05,ERCO,SUN,Solar,1,megawatthours,2024-08-24,4
15305,2024-08-24T05-05,ERCO,WND,Wind,14910,megawatthours,2024-08-24,4
15300,2024-08-24T06-05,ERCO,NG,Natural Gas,26658,megawatthours,2024-08-24,5
15302,2024-08-24T06-05,ERCO,WND,Wind,14389,megawatthours,2024-08-24,5
15301,2024-08-24T06-05,ERCO,SUN,Solar,0,megawatthours,2024-08-24,5
15297,2024-08-24T07-05,ERCO,NG,Natural Gas,27441,megawatthours,2024-08-24,6
15299,2024-08-24T07-05,ERCO,WND,Wind,13297,megawatthours,2024-08-24,6
15298,2024-08-24T07-05,ERCO,SUN,Solar,2,megawatthours,2024-08-24,6
15296,2024-08-24T08-05,ERCO,WND,Wind,11542,megawatthours,2024-08-24,7
15295,2024-08-24T08-05,ERCO,SUN,Solar,1236,megawatthours,2024-08-24,7
15294,2024-08-24T08-05,ERCO,NG,Natural Gas,27789,megawatthours,2024-08-24,7
15293,2024-08-24T09-05,ERCO,WND,Wind,9095,megawatthours,2024-08-24,8
15292,2024-08-24T09-05,ERCO,SUN,Solar,9275,megawatthours,2024-08-24,8
15291,2024-08-24T09-05,ERCO,NG,Natural Gas,26620,megawatthours,2024-08-24,8
15290,2024-08-24T10-05,ERCO,WND,Wind,7270,megawatthours,2024-08-24,9
15289,2024-08-24T10-05,ERCO,SUN,Solar,16279,megawatthours,2024-08-24,9
15288,2024-08-24T10-05,ERCO,NG,Natural Gas,26923,megawatthours,2024-08-24,9
15287,2024-08-24T11-05,ERCO,WND,Wind,6562,megawatthours,2024-08-24,10
15286,2024-08-24T11-05,ERCO,SUN,Solar,18502,megawatthours,2024-08-24,10
15285,2024-08-24T11-05,ERCO,NG,Natural Gas,29005,megawatthours,2024-08-24,10
15282,2024-08-24T12-05,ERCO,NG,Natural Gas,31504,megawatthours,2024-08-24,11
15283,2024-08-24T12-05,ERCO,SUN,Solar,19678,megawatthours,2024-08-24,11
15284,2024-08-24T12-05,ERCO,WND,Wind,5552,megawatthours,2024-08-24,11
15281,2024-08-24T13-05,ERCO,WND,Wind,5370,megawatthours,2024-08-24,12
15280,2024-08-24T13-05,ERCO,SUN,Solar,20025,megawatthours,2024-08-24,12
15279,2024-08-24T13-05,ERCO,NG,Natural Gas,33606,megawatthours,2024-08-24,12
15278,2024-08-24T14-05,ERCO,WND,Wind,5854,megawatthours,2024-08-24,13
15277,2024-08-24T14-05,ERCO,SUN,Solar,20321,megawatthours,2024-08-24,13
15276,2024-08-24T14-05,ERCO,NG,Natural Gas,34213,megawatthours,2024-08-24,13
15275,2024-08-24T15-05,ERCO,WND,Wind,6733,megawatthours,2024-08-24,14
15274,2024-08-24T15-05,ERCO,SUN,Solar,19947,megawatthours,2024-08-24,14
15273,2024-08-24T15-05,ERCO,NG,Natural Gas,34876,megawatthours,2024-08-24,14
15272,2024-08-24T16-05,ERCO,WND,Wind,7988,megawatthours,2024-08-24,15
15271,2024-08-24T16-05,ERCO,SUN,Solar,19767,megawatthours,2024-08-24,15
15270,2024-08-24T16-05,ERCO,NG,Natural Gas,35824,megawatthours,2024-08-24,15
15269,2024-08-24T17-05,ERCO,WND,Wind,10050,megawatthours,2024-08-24,16
15268,2024-08-24T17-05,ERCO,SUN,Solar,18490,megawatthours,2024-08-24,16
15267,2024-08-24T17-05,ERCO,NG,Natural Gas,36022,megawatthours,2024-08-24,16
15264,2024-08-24T18-05,ERCO,NG,Natural Gas,36455,megawatthours,2024-08-24,17
15266,2024-08-24T18-05,ERCO,WND,Wind,12266,megawatthours,2024-08-24,17
15265,2024-08-24T18-05,ERCO,SUN,Solar,16001,megawatthours,2024-08-24,17
15262,2024-08-24T19-05,ERCO,SUN,Solar,11870,megawatthours,2024-08-24,18
15261,2024-08-24T19-05,ERCO,NG,Natural Gas,36062,megawatthours,2024-08-24,18
15263,2024-08-24T19-05,ERCO,WND,Wind,16328,megawatthours,2024-08-24,18
15260,2024-08-24T20-05,ERCO,WND,Wind,18773,megawatthours,2024-08-24,19
15259,2024-08-24T20-05,ERCO,SUN,Solar,2994,megawatthours,2024-08-24,19
15258,2024-08-24T20-05,ERCO,NG,Natural Gas,37104,megawatthours,2024-08-24,19
15257,2024-08-24T21-05,ERCO,WND,Wind,19841,megawatthours,2024-08-24,20
15256,2024-08-24T21-05,ERCO,SUN,Solar,40,megawatthours,2024-08-24,20
15255,2024-08-24T21-05,ERCO,NG,Natural Gas,37020,megawatthours,2024-08-24,20
15254,2024-08-24T22-05,ERCO,WND,Wind,20463,megawatthours,2024-08-24,21
15253,2024-08-24T22-05,ERCO,SUN,Solar,1,megawatthours,2024-08-24,21
15252,2024-08-24T22-05,ERCO,NG,Natural Gas,35127,megawatthours,2024-08-24,21
15251,2024-08-24T23-05,ERCO,WND,Wind,20771,megawatthours,2024-08-24,22
15250,2024-08-24T23-05,ERCO,NG,Natural Gas,31892,megawatthours,2024-08-24,22
15249,2024-08-25T00-05,ERCO,WND,Wind,20195,megawatthours,2024-08-24,23
15248,2024-08-25T00-05,ERCO,NG,Natural Gas,29571,megawatthours,2024-08-24,23
15245,2024-08-25T01-05,ERCO,NG,Natural Gas,27841,megawatthours,2024-08-25,0
15247,2024-08-25T01-05,ERCO,WND,Wind,19435,megawatthours,2024-08-25,0
15246,2024-08-25T01-05,ERCO,SUN,Solar,1,megawatthours,2024-08-25,0
15244,2024-08-25T02-05,ERCO,WND,Wind,18543,megawatthours,2024-08-25,1
15243,2024-08-25T02-05,ERCO,SUN,Solar,0,megawatthours,2024-08-25,1
15242,2024-08-25T02-05,ERCO,NG,Natural Gas,26916,megawatthours,2024-08-25,1
15241,2024-08-25T03-05,ERCO,WND,Wind,17190,megawatthours,2024-08-25,2
15240,2024-08-25T03-05,ERCO,SUN,Solar,0,megawatthours,2024-08-25,2
15239,2024-08-25T03-05,ERCO,NG,Natural Gas,25944,megawatthours,2024-08-25,2
15236,2024-08-25T04-05,ERCO,NG,Natural Gas,26360,megawatthours,2024-08-25,3
15238,2024-08-25T04-05,ERCO,WND,Wind,14982,megawatthours,2024-08-25,3
15237,2024-08-25T04-05,ERCO,SUN,Solar,1,megawatthours,2024-08-25,3
15235,2024-08-25T05-05,ERCO,WND,Wind,13805,megawatthours,2024-08-25,4
15234,2024-08-25T05-05,ERCO,SUN,Solar,1,megawatthours,2024-08-25,4
15233,2024-08-25T05-05,ERCO,NG,Natural Gas,26412,megawatthours,2024-08-25,4
15232,2024-08-25T06-05,ERCO,WND,Wind,12039,megawatthours,2024-08-25,5
15231,2024-08-25T06-05,ERCO,SUN,Solar,1,megawatthours,2024-08-25,5
15230,2024-08-25T06-05,ERCO,NG,Natural Gas,27431,megawatthours,2024-08-25,5
15229,2024-08-25T07-05,ERCO,WND,Wind,10769,megawatthours,2024-08-25,6
15228,2024-08-25T07-05,ERCO,SUN,Solar,1,megawatthours,2024-08-25,6
15227,2024-08-25T07-05,ERCO,NG,Natural Gas,28140,megawatthours,2024-08-25,6
15224,2024-08-25T08-05,ERCO,NG,Natural Gas,28044,megawatthours,2024-08-25,7
15226,2024-08-25T08-05,ERCO,WND,Wind,9820,megawatthours,2024-08-25,7
15225,2024-08-25T08-05,ERCO,SUN,Solar,1218,megawatthours,2024-08-25,7
15222,2024-08-25T09-05,ERCO,SUN,Solar,9850,megawatthours,2024-08-25,8
15221,2024-08-25T09-05,ERCO,NG,Natural Gas,25992,megawatthours,2024-08-25,8
15223,2024-08-25T09-05,ERCO,WND,Wind,7580,megawatthours,2024-08-25,8
15220,2024-08-25T10-05,ERCO,WND,Wind,7467,megawatthours,2024-08-25,9
15219,2024-08-25T10-05,ERCO,SUN,Solar,17249,megawatthours,2024-08-25,9
15218,2024-08-25T10-05,ERCO,NG,Natural Gas,23230,megawatthours,2024-08-25,9
15217,2024-08-25T11-05,ERCO,WND,Wind,5951,megawatthours,2024-08-25,10
15216,2024-08-25T11-05,ERCO,SUN,Solar,19357,megawatthours,2024-08-25,10
15215,2024-08-25T11-05,ERCO,NG,Natural Gas,26671,megawatthours,2024-08-25,10
15212,2024-08-25T12-05,ERCO,NG,Natural Gas,31700,megawatthours,2024-08-25,11
15213,2024-08-25T12-05,ERCO,SUN,Solar,20087,megawatthours,2024-08-25,11
15214,2024-08-25T12-05,ERCO,WND,Wind,2802,megawatthours,2024-08-25,11
15211,2024-08-25T13-05,ERCO,WND,Wind,2305,megawatthours,2024-08-25,12
15210,2024-08-25T13-05,ERCO,SUN,Solar,20109,megawatthours,2024-08-25,12
15209,2024-08-25T13-05,ERCO,NG,Natural Gas,34155,megawatthours,2024-08-25,12
15208,2024-08-25T14-05,ERCO,WND,Wind,3556,megawatthours,2024-08-25,13
15207,2024-08-25T14-05,ERCO,SUN,Solar,19472,megawatthours,2024-08-25,13
15206,2024-08-25T14-05,ERCO,NG,Natural Gas,35674,megawatthours,2024-08-25,13
15203,2024-08-25T15-05,ERCO,NG,Natural Gas,36605,megawatthours,2024-08-25,14
15204,2024-08-25T15-05,ERCO,SUN,Solar,19739,megawatthours,2024-08-25,14
15205,2024-08-25T15-05,ERCO,WND,Wind,5182,megawatthours,2024-08-25,14
15202,2024-08-25T16-05,ERCO,WND,Wind,7190,megawatthours,2024-08-25,15
15201,2024-08-25T16-05,ERCO,SUN,Solar,19354,megawatthours,2024-08-25,15
15200,2024-08-25T16-05,ERCO,NG,Natural Gas,37028,megawatthours,2024-08-25,15
15199,2024-08-25T17-05,ERCO,WND,Wind,9029,megawatthours,2024-08-25,16
15198,2024-08-25T17-05,ERCO,SUN,Solar,18244,megawatthours,2024-08-25,16
15197,2024-08-25T17-05,ERCO,NG,Natural Gas,37325,megawatthours,2024-08-25,16
15196,2024-08-25T18-05,ERCO,WND,Wind,11203,megawatthours,2024-08-25,17
15195,2024-08-25T18-05,ERCO,SUN,Solar,16914,megawatthours,2024-08-25,17
15194,2024-08-25T18-05,ERCO,NG,Natural Gas,37335,megawatthours,2024-08-25,17
15191,2024-08-25T19-05,ERCO,NG,Natural Gas,38266,megawatthours,2024-08-25,18
15193,2024-08-25T19-05,ERCO,WND,Wind,13004,megawatthours,2024-08-25,18
15192,2024-08-25T19-05,ERCO,SUN,Solar,12493,megawatthours,2024-08-25,18
15190,2024-08-25T20-05,ERCO,WND,Wind,14454,megawatthours,2024-08-25,19
15189,2024-08-25T20-05,ERCO,SUN,Solar,3269,megawatthours,2024-08-25,19
15188,2024-08-25T20-05,ERCO,NG,Natural Gas,39574,megawatthours,2024-08-25,19
15187,2024-08-25T21-05,ERCO,WND,Wind,13662,megawatthours,2024-08-25,20
15186,2024-08-25T21-05,ERCO,SUN,Solar,36,megawatthours,2024-08-25,20
15185,2024-08-25T21-05,ERCO,NG,Natural Gas,40020,megawatthours,2024-08-25,20
15182,2024-08-25T22-05,ERCO,NG,Natural Gas,38908,megawatthours,2024-08-25,21
15183,2024-08-25T22-05,ERCO,SUN,Solar,0,megawatthours,2024-08-25,21
15184,2024-08-25T22-05,ERCO,WND,Wind,14217,megawatthours,2024-08-25,21
15179,2024-08-25T23-05,ERCO,NG,Natural Gas,36448,megawatthours,2024-08-25,22
15181,2024-08-25T23-05,ERCO,WND,Wind,14896,megawatthours,2024-08-25,22
15180,2024-08-25T23-05,ERCO,SUN,Solar,0,megawatthours,2024-08-25,22
15178,2024-08-26T00-05,ERCO,WND,Wind,14795,megawatthours,2024-08-25,23
15177,2024-08-26T00-05,ERCO,NG,Natural Gas,33568,megawatthours,2024-08-25,23
15174,2024-08-26T01-05,ERCO,NG,Natural Gas,31277,megawatthours,2024-08-26,0
15176,2024-08-26T01-05,ERCO,WND,Wind,13982,megawatthours,2024-08-26,0
15175,2024-08-26T01-05,ERCO,SUN,Solar,1,megawatthours,2024-08-26,0
15171,2024-08-26T02-05,ERCO,NG,Natural Gas,30278,megawatthours,2024-08-26,1
15173,2024-08-26T02-05,ERCO,WND,Wind,12949,megawatthours,2024-08-26,1
15172,2024-08-26T02-05,ERCO,SUN,Solar,1,megawatthours,2024-08-26,1
15170,2024-08-26T03-05,ERCO,WND,Wind,11792,megawatthours,2024-08-26,2
15169,2024-08-26T03-05,ERCO,SUN,Solar,1,megawatthours,2024-08-26,2
15168,2024-08-26T03-05,ERCO,NG,Natural Gas,30135,megawatthours,2024-08-26,2
15167,2024-08-26T04-05,ERCO,WND,Wind,10148,megawatthours,2024-08-26,3
15166,2024-08-26T04-05,ERCO,SUN,Solar,1,megawatthours,2024-08-26,3
15165,2024-08-26T04-05,ERCO,NG,Natural Gas,30577,megawatthours,2024-08-26,3
15164,2024-08-26T05-05,ERCO,WND,Wind,8355,megawatthours,2024-08-26,4
15163,2024-08-26T05-05,ERCO,SUN,Solar,1,megawatthours,2024-08-26,4
15162,2024-08-26T05-05,ERCO,NG,Natural Gas,31595,megawatthours,2024-08-26,4
15161,2024-08-26T06-05,ERCO,WND,Wind,6749,megawatthours,2024-08-26,5
15160,2024-08-26T06-05,ERCO,SUN,Solar,1,megawatthours,2024-08-26,5
15159,2024-08-26T06-05,ERCO,NG,Natural Gas,32369,megawatthours,2024-08-26,5
15156,2024-08-26T07-05,ERCO,NG,Natural Gas,33649,megawatthours,2024-08-26,6
15157,2024-08-26T07-05,ERCO,SUN,Solar,1,megawatthours,2024-08-26,6
15158,2024-08-26T07-05,ERCO,WND,Wind,5278,megawatthours,2024-08-26,6
15154,2024-08-26T08-05,ERCO,SUN,Solar,1435,megawatthours,2024-08-26,7
15153,2024-08-26T08-05,ERCO,NG,Natural Gas,33976,megawatthours,2024-08-26,7
15155,2024-08-26T08-05,ERCO,WND,Wind,4228,megawatthours,2024-08-26,7
15152,2024-08-26T09-05,ERCO,WND,Wind,2631,megawatthours,2024-08-26,8
15151,2024-08-26T09-05,ERCO,SUN,Solar,9928,megawatthours,2024-08-26,8
15150,2024-08-26T09-05,ERCO,NG,Natural Gas,31585,megawatthours,2024-08-26,8
15149,2024-08-26T10-05,ERCO,WND,Wind,2082,megawatthours,2024-08-26,9
15148,2024-08-26T10-05,ERCO,SUN,Solar,15800,megawatthours,2024-08-26,9
15147,2024-08-26T10-05,ERCO,NG,Natural Gas,30974,megawatthours,2024-08-26,9
15146,2024-08-26T11-05,ERCO,WND,Wind,1765,megawatthours,2024-08-26,10
15145,2024-08-26T11-05,ERCO,SUN,Solar,15871,megawatthours,2024-08-26,10
15144,2024-08-26T11-05,ERCO,NG,Natural Gas,32262,megawatthours,2024-08-26,10
15143,2024-08-26T12-05,ERCO,WND,Wind,1206,megawatthours,2024-08-26,11
15142,2024-08-26T12-05,ERCO,SUN,Solar,16019,megawatthours,2024-08-26,11
15141,2024-08-26T12-05,ERCO,NG,Natural Gas,34254,megawatthours,2024-08-26,11
15138,2024-08-26T13-05,ERCO,NG,Natural Gas,36183,megawatthours,2024-08-26,12
15140,2024-08-26T13-05,ERCO,WND,Wind,1908,megawatthours,2024-08-26,12
15139,2024-08-26T13-05,ERCO,SUN,Solar,15861,megawatthours,2024-08-26,12
15137,2024-08-26T14-05,ERCO,WND,Wind,3234,megawatthours,2024-08-26,13
15136,2024-08-26T14-05,ERCO,SUN,Solar,16458,megawatthours,2024-08-26,13
15135,2024-08-26T14-05,ERCO,NG,Natural Gas,37025,megawatthours,2024-08-26,13
15134,2024-08-26T15-05,ERCO,WND,Wind,4414,megawatthours,2024-08-26,14
15133,2024-08-26T15-05,ERCO,SUN,Solar,15724,megawatthours,2024-08-26,14
15132,2024-08-26T15-05,ERCO,NG,Natural Gas,37413,megawatthours,2024-08-26,14
15131,2024-08-26T16-05,ERCO,WND,Wind,5517,megawatthours,2024-08-26,15
15130,2024-08-26T16-05,ERCO,SUN,Solar,15489,megawatthours,2024-08-26,15
15129,2024-08-26T16-05,ERCO,NG,Natural Gas,37315,megawatthours,2024-08-26,15
15126,2024-08-26T17-05,ERCO,NG,Natural Gas,37090,megawatthours,2024-08-26,16
15128,2024-08-26T17-05,ERCO,WND,Wind,7324,megawatthours,2024-08-26,16
15127,2024-08-26T17-05,ERCO,SUN,Solar,14510,megawatthours,2024-08-26,16
15125,2024-08-26T18-05,ERCO,WND,Wind,9892,megawatthours,2024-08-26,17
15124,2024-08-26T18-05,ERCO,SUN,Solar,13424,megawatthours,2024-08-26,17
15123,2024-08-26T18-05,ERCO,NG,Natural Gas,36185,megawatthours,2024-08-26,17
15122,2024-08-26T19-05,ERCO,WND,Wind,11895,megawatthours,2024-08-26,18
15121,2024-08-26T19-05,ERCO,SUN,Solar,9561,megawatthours,2024-08-26,18
15120,2024-08-26T19-05,ERCO,NG,Natural Gas,36881,megawatthours,2024-08-26,18
15117,2024-08-26T20-05,ERCO,NG,Natural Gas,37905,megawatthours,2024-08-26,19
15119,2024-08-26T20-05,ERCO,WND,Wind,12834,megawatthours,2024-08-26,19
15118,2024-08-26T20-05,ERCO,SUN,Solar,2672,megawatthours,2024-08-26,19
15116,2024-08-26T21-05,ERCO,WND,Wind,11748,megawatthours,2024-08-26,20
15115,2024-08-26T21-05,ERCO,SUN,Solar,18,megawatthours,2024-08-26,20
15114,2024-08-26T21-05,ERCO,NG,Natural Gas,38885,megawatthours,2024-08-26,20
15113,2024-08-26T22-05,ERCO,WND,Wind,11579,megawatthours,2024-08-26,21
15112,2024-08-26T22-05,ERCO,NG,Natural Gas,37888,megawatthours,2024-08-26,21
15111,2024-08-26T23-05,ERCO,WND,Wind,12580,megawatthours,2024-08-26,22
15110,2024-08-26T23-05,ERCO,NG,Natural Gas,35282,megawatthours,2024-08-26,22
15107,2024-08-27T00-05,ERCO,NG,Natural Gas,32729,megawatthours,2024-08-26,23
15108,2024-08-27T00-05,ERCO,SUN,Solar,0,megawatthours,2024-08-26,23
15109,2024-08-27T00-05,ERCO,WND,Wind,12429,megawatthours,2024-08-26,23
15106,2024-08-27T01-05,ERCO,WND,Wind,11770,megawatthours,2024-08-27,0
15105,2024-08-27T01-05,ERCO,SUN,Solar,0,megawatthours,2024-08-27,0
15104,2024-08-27T01-05,ERCO,NG,Natural Gas,31134,megawatthours,2024-08-27,0
15103,2024-08-27T02-05,ERCO,WND,Wind,10003,megawatthours,2024-08-27,1
