BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
SOCO,"5/18/2022, Central Time",0,33154,19871,7781,-11,420378,143616,141719
SOCO,"5/19/2022, Central Time",0,30106,21131,7161,-14,468603,161740,140701
SOCO,"5/20/2022, Central Time",0,28864,18755,7188,-16,468650,157095,140858
SOCO,"5/21/2022, Central Time",0,19921,17321,7642,-9,429615,143272,141106
SOCO,"5/22/2022, Central Time",0,21703,14356,8091,-11,394706,126000,136482
SOCO,"5/23/2022, Central Time",0,16391,18610,7672,-19,386528,127217,120403
SOCO,"5/24/2022, Central Time",0,19692,23996,7890,97,398167,116016,120416
SOCO,"5/25/2022, Central Time",0,19294,30698,7386,-14,369939,117805,120798
SOCO,"5/26/2022, Central Time",0,11316,45017,8479,-12,329998,119808,129946
SOCO,"5/27/2022, Central Time",0,30903,43562,8121,-9,324075,126082,140599
SOCO,"5/28/2022, Central Time",0,36315,30000,8015,-13,306176,113635,142303
SOCO,"5/29/2022, Central Time",0,32499,24080,8303,-13,333909,108197,139180
SOCO,"5/30/2022, Central Time",0,30229,22620,8154,-8,371085,122156,141351
SOCO,"5/31/2022, Central Time",0,31056,20854,7849,-14,420539,145967,140679
SOCO,"6/1/2022, Central Time",0,33641,20217,8105,67,456055,140053,141824
SOCO,"6/2/2022, Central Time",0,14828,20589,1393,-10,432513,144226,141628
SOCO,"6/3/2022, Central Time",0,27713,17908,7875,-14,422421,140229,141838
SOCO,"6/4/2022, Central Time",0,29296,15271,8166,-13,386764,127014,142169
SOCO,"6/5/2022, Central Time",0,25885,14888,7873,-12,385027,126463,142274
SOCO,"6/6/2022, Central Time",0,26447,17709,8687,10,422406,149766,142135
SOCO,"6/7/2022, Central Time",0,30901,19461,8640,35,447761,155894,142033
SOCO,"6/8/2022, Central Time",0,25821,37435,7173,65,451627,146143,141368
SOCO,"6/9/2022, Central Time",0,24305,37616,6344,-13,421024,164448,141287
SOCO,"6/10/2022, Central Time",0,31758,27962,6964,-14,399998,137708,142167
SOCO,"6/11/2022, Central Time",0,27780,23387,7643,-14,422483,120791,140613
SOCO,"6/12/2022, Central Time",0,29937,18656,7814,-18,443949,161846,138521
SOCO,"6/13/2022, Central Time",0,29498,20602,7950,-13,521518,200809,139488
SOCO,"6/14/2022, Central Time",0,19452,19956,8447,25,502484,228170,140843
SOCO,"6/15/2022, Central Time",0,30914,19184,9262,-15,522301,209843,140809
SOCO,"6/16/2022, Central Time",0,30252,16329,8736,-12,538834,204777,140797
SOCO,"6/17/2022, Central Time",0,31994,16702,9333,-14,510317,205970,141068
SOCO,"6/18/2022, Central Time",0,34287,14488,8750,-12,478714,155194,141134
SOCO,"6/19/2022, Central Time",0,35825,13434,8530,-11,396748,149125,142140
SOCO,"6/20/2022, Central Time",0,35764,12735,8782,-12,446543,158834,142031
SOCO,"6/21/2022, Central Time",0,33858,14518,7563,47,488548,178947,141830
SOCO,"6/22/2022, Central Time",0,35758,18969,8827,-16,515851,202925,141380
SOCO,"6/23/2022, Central Time",0,32988,16754,8977,-10,541305,202842,140928
SOCO,"6/24/2022, Central Time",0,27641,15303,8912,-18,527181,189044,140862
SOCO,"6/25/2022, Central Time",0,24415,11901,8776,-13,497000,147472,141357
SOCO,"6/26/2022, Central Time",0,32579,11705,8724,-17,470844,138716,141585
SOCO,"6/27/2022, Central Time",0,29601,16256,8837,-13,491357,145109,141660
SOCO,"6/28/2022, Central Time",0,25308,14324,8777,2,489416,116993,141447
SOCO,"6/29/2022, Central Time",0,19817,16703,7720,136,495430,111435,141480
SOCO,"6/30/2022, Central Time",0,20249,15859,7423,-12,502847,118978,141506
SOCO,"7/1/2022, Central Time",0,21008,16756,7804,-14,480039,119475,141604
SOCO,"7/2/2022, Central Time",0,24811,13088,6975,-11,458992,125745,141445
SOCO,"7/3/2022, Central Time",0,27484,14949,7631,-13,454889,124096,141168
SOCO,"7/4/2022, Central Time",0,26246,16502,8262,3,463083,125268,141216
SOCO,"7/5/2022, Central Time",0,27914,20298,8359,-11,514680,140213,140965
SOCO,"7/6/2022, Central Time",0,29271,19122,8646,13,545323,168250,140576
SOCO,"7/7/2022, Central Time",0,28535,17065,7859,-11,527512,175945,140696
SOCO,"7/8/2022, Central Time",0,23383,18893,8064,-13,521178,167744,140871
SOCO,"7/9/2022, Central Time",0,19734,20913,8507,-12,458846,143932,141216
SOCO,"7/10/2022, Central Time",0,21092,28140,7615,-12,421594,138240,141264
SOCO,"7/11/2022, Central Time",0,13363,21922,8269,18,464989,141040,141596
SOCO,"7/12/2022, Central Time",0,16011,21358,8705,31,487449,142034,141388
SOCO,"7/13/2022, Central Time",0,17808,24815,9042,-12,440019,135327,141171
SOCO,"7/14/2022, Central Time",0,16977,21720,8805,34,429375,132238,141476
SOCO,"7/15/2022, Central Time",0,18934,19519,8675,-14,432832,139482,141597
SOCO,"7/16/2022, Central Time",0,25371,13645,8979,-12,419442,136101,141722
SOCO,"7/17/2022, Central Time",0,29059,12976,7628,-12,428928,138751,141595
SOCO,"7/18/2022, Central Time",0,24076,15615,8310,-12,463085,141318,141192
SOCO,"7/19/2022, Central Time",0,19833,16860,8168,90,463199,138442,141123
SOCO,"7/20/2022, Central Time",0,20078,22856,8224,-14,492050,147020,141106
SOCO,"7/21/2022, Central Time",0,20174,17232,7873,-11,462498,142700,140827
SOCO,"7/22/2022, Central Time",0,19900,19181,7848,-11,456664,136991,140707
SOCO,"7/23/2022, Central Time",0,27965,14384,7636,-12,436028,136561,122282
SOCO,"7/24/2022, Central Time",0,26970,14132,8516,-12,433745,147904,134366
SOCO,"7/25/2022, Central Time",0,25549,17602,8333,-13,458340,159281,141160
SOCO,"7/26/2022, Central Time",0,29418,17980,8686,97,466604,154430,141085
SOCO,"7/27/2022, Central Time",0,27418,17529,8362,-11,477095,166631,141038
SOCO,"7/28/2022, Central Time",0,24071,17031,8374,-12,479026,161966,141016
SOCO,"7/29/2022, Central Time",0,25218,16715,8248,-12,472030,155636,140672
SOCO,"7/30/2022, Central Time",0,26058,17799,7707,-12,402113,131205,129536
