Time Bucket (America/New_York),30 Bellevue_1 (kWatts),30 Bellevue_2 (kWatts),Tesla Charger (kWatts),Heat Pump Attic (kWatts),Heat Pump Basement (kWatts),Oven (kWatts)
11/03/2022 20:52:00,0.5018,0.4792,0.0000,0.0021,0.0002,0.0036
11/03/2022 20:53:00,0.4478,0.4257,0.0000,0.0041,0.0007,0.0027
11/03/2022 20:54:00,0.4424,0.4187,0.0000,0.0041,0.0006,0.0032
11/03/2022 20:55:00,0.4432,0.4179,0.0000,0.0043,0.0009,0.0029
11/03/2022 20:56:00,0.4395,0.4175,0.0000,0.0038,0.0004,0.0029
11/03/2022 20:57:00,0.4412,0.4166,0.0000,0.0026,0.0009,0.0032
11/03/2022 20:58:00,0.4498,0.4152,0.0000,0.0039,0.0005,0.0026
11/03/2022 20:59:00,0.4462,0.4305,0.0000,0.0020,0.0002,0.0024
11/03/2022 21:00:00,0.4450,0.6088,0.0000,0.0029,0.0008,0.0039
11/03/2022 21:01:00,0.4664,0.7328,0.0000,0.0028,0.0006,0.0061
11/03/2022 21:02:00,0.5066,0.7494,0.0000,0.0043,0.0000,0.0059
11/03/2022 21:03:00,0.5049,0.7470,0.0000,0.0042,0.0007,0.0062
11/03/2022 21:04:00,0.5047,0.7444,0.0000,0.0043,0.0012,0.0069
11/03/2022 21:05:00,0.5047,0.7226,0.0002,0.0048,0.0006,0.0052
11/03/2022 21:06:00,0.5552,0.7498,0.0000,0.0034,0.0013,0.0071
11/03/2022 21:07:00,0.8772,1.0607,0.0000,0.0049,0.0006,0.0074
11/03/2022 21:08:00,0.8939,0.9371,0.0000,0.0030,0.0004,0.0047
11/03/2022 21:09:00,0.5782,0.5989,0.0000,0.0031,0.0009,0.0046
11/03/2022 21:10:00,0.4532,0.4689,0.0000,0.0021,0.0003,0.0035
11/03/2022 21:11:00,0.4536,0.4674,0.0000,0.0040,0.0002,0.0030
11/03/2022 21:12:00,0.4469,0.4649,0.0000,0.0040,0.0009,0.0039
11/03/2022 21:13:00,0.4445,0.4779,0.0000,0.0042,0.0009,0.0036
11/03/2022 21:14:00,0.4440,0.4826,0.0000,0.0029,0.0003,0.0041
11/03/2022 21:15:00,0.4440,0.4569,0.0000,0.0022,0.0005,0.0024
11/03/2022 21:16:00,0.4665,0.3984,0.0000,0.0021,0.0011,0.0037
11/03/2022 21:17:00,0.5072,0.4372,0.0000,0.0025,0.0012,0.0033
11/03/2022 21:18:00,0.5041,0.5711,0.0000,0.0033,0.0009,0.0038
11/03/2022 21:19:00,0.5046,0.5419,0.0000,0.0040,0.0004,0.0036
11/03/2022 21:20:00,0.5061,0.5353,0.0000,0.0035,0.0007,0.0038
11/03/2022 21:21:00,0.5075,0.5273,0.0000,0.0037,0.0003,0.0039
11/03/2022 21:22:00,0.5032,0.5189,0.0000,0.0029,0.0013,0.0032
11/03/2022 21:23:00,0.4582,0.4725,0.0000,0.0039,0.0004,0.0034
11/03/2022 21:24:00,0.4457,0.4647,0.0000,0.0032,0.0004,0.0040
11/03/2022 21:25:00,0.4441,0.4825,0.0000,0.0048,0.0012,0.0032
11/03/2022 21:26:00,0.4585,0.4962,0.0000,0.0030,0.0012,0.0037
11/03/2022 21:27:00,0.7815,0.8706,0.0000,0.0035,0.0006,0.0056
11/03/2022 21:28:00,0.8897,0.9654,0.0000,0.0031,0.0002,0.0071
11/03/2022 21:29:00,0.6990,0.7710,0.0000,0.0041,0.0012,0.0047
11/03/2022 21:30:00,0.4505,0.5161,0.0000,0.0041,0.0009,0.0037
11/03/2022 21:31:00,0.4683,0.5291,0.0000,0.0040,0.0004,0.0037
11/03/2022 21:32:00,0.5157,0.5774,0.0000,0.0044,0.0192,0.0042
11/03/2022 21:33:00,0.5175,0.5813,0.0000,0.0048,0.0332,0.0046
11/03/2022 21:34:00,0.5200,0.5807,0.0000,0.0037,0.0331,0.0053
11/03/2022 21:35:00,0.5179,0.5802,0.0000,0.0036,0.0331,0.0034
11/03/2022 21:36:00,0.5144,0.5747,0.0000,0.0035,0.0329,0.0041
11/03/2022 21:37:00,0.5102,0.5774,0.0000,0.0033,0.0335,0.0047
11/03/2022 21:38:00,0.4637,0.5408,0.0000,0.0045,0.0331,0.0031
11/03/2022 21:39:00,0.4566,0.5226,0.0000,0.0031,0.0330,0.0032
11/03/2022 21:40:00,0.4580,0.5080,0.0000,0.0020,0.0330,0.0036
11/03/2022 21:41:00,0.4579,0.5073,0.0000,0.0037,0.0331,0.0034
11/03/2022 21:42:00,0.4573,0.5058,0.0000,0.0024,0.0326,0.0045
11/03/2022 21:43:00,0.4570,0.5951,0.0002,0.0038,0.0328,0.0039
11/03/2022 21:44:00,0.4780,0.6230,0.0000,0.0073,0.0333,0.0028
11/03/2022 21:45:00,0.7511,0.8928,0.0000,0.3943,0.0332,0.0062
11/03/2022 21:46:00,1.3069,1.4535,0.0000,1.4773,0.0335,0.0070
11/03/2022 21:47:00,1.6658,1.8157,0.0000,1.7129,0.0337,0.0080
11/03/2022 21:48:00,2.2400,2.3973,0.0000,2.4312,0.0342,0.0105
11/03/2022 21:49:00,2.7184,2.8815,0.0000,3.4236,0.0340,0.0118
11/03/2022 21:50:00,2.7013,2.8784,0.0000,4.1341,0.0342,0.0122
11/03/2022 21:51:00,2.6027,2.7848,0.0000,4.0345,0.0340,0.0115
11/03/2022 21:52:00,2.2952,2.4705,0.0000,3.4285,0.0340,0.0105
11/03/2022 21:53:00,2.1111,2.2485,0.0000,3.1462,0.0342,0.0098
11/03/2022 21:54:00,1.9601,2.0633,0.0000,2.8570,0.0336,0.0100
11/03/2022 21:55:00,1.8969,1.9955,0.0000,2.7249,0.0340,0.0092
11/03/2022 21:56:00,1.7937,1.9217,0.0000,2.5776,0.0335,0.0089
11/03/2022 21:57:00,1.7627,1.9156,0.0000,2.5679,0.0334,0.0093
11/03/2022 21:58:00,1.7609,1.8670,0.0000,2.5679,0.0339,0.0089
11/03/2022 21:59:00,1.7604,1.8302,0.0000,2.5707,0.0338,0.0082
11/03/2022 22:00:00,1.7319,1.8081,0.0000,2.4071,0.0335,0.0075
11/03/2022 22:01:00,1.7296,1.7504,0.0000,2.3264,0.0334,0.0091
11/03/2022 22:02:00,1.7963,1.6799,0.0000,2.3225,0.0336,0.0097
11/03/2022 22:03:00,1.8765,1.8738,0.0000,2.3291,0.0340,0.0099
11/03/2022 22:04:00,1.7813,1.6557,0.0000,2.3294,0.0338,0.0065
11/03/2022 22:05:00,1.7832,1.6428,0.0000,2.3338,0.0336,0.0078
11/03/2022 22:06:00,1.7805,1.6331,0.0000,2.3366,0.0336,0.0081
11/03/2022 22:07:00,1.7670,1.6165,0.0000,2.3531,0.0335,0.0081
11/03/2022 22:08:00,1.7458,1.5901,0.0000,2.4858,0.0341,0.0073
11/03/2022 22:09:00,1.7050,1.5601,0.0000,2.4248,0.0333,0.0066
11/03/2022 22:10:00,1.5619,1.4265,0.0000,2.1450,0.0335,0.0060
11/03/2022 22:11:00,1.6346,1.4805,0.0000,2.2071,0.0360,0.0064
11/03/2022 22:12:00,1.4599,1.3177,0.0000,1.9520,0.0330,0.0079
11/03/2022 22:13:00,1.3463,1.2130,0.0000,1.7922,0.0304,0.0069
11/03/2022 22:14:00,1.4557,1.3133,0.0000,1.9399,0.0342,0.0076
11/03/2022 22:15:00,1.4564,1.3138,0.0000,1.9419,0.0338,0.0062
11/03/2022 22:16:00,1.4772,1.3472,0.0000,1.9362,0.0341,0.0074
11/03/2022 22:17:00,1.5207,1.3987,0.0000,1.9410,0.0336,0.0074
11/03/2022 22:18:00,1.5237,1.3123,0.0000,1.9481,0.0337,0.0056
11/03/2022 22:19:00,1.5167,1.2843,0.0000,1.9307,0.0251,0.0056
11/03/2022 22:20:00,1.4585,1.2243,0.0000,1.8301,0.0018,0.0054
11/03/2022 22:21:00,1.4742,1.2413,0.0000,1.8182,0.0009,0.0048
11/03/2022 22:22:00,1.4923,1.2693,0.0000,1.7743,0.0013,0.0055
11/03/2022 22:23:00,1.4020,1.1836,0.0000,1.6901,0.0007,0.0056
11/03/2022 22:24:00,1.3880,1.1749,0.0000,1.6838,0.0007,0.0054
11/03/2022 22:25:00,1.4574,1.3523,0.0000,1.8189,0.0006,0.0063
11/03/2022 22:26:00,1.5032,1.3772,0.0000,1.9073,0.0014,0.0065
11/03/2022 22:27:00,1.5109,1.3840,0.0000,1.9290,0.0013,0.0069
11/03/2022 22:28:00,1.0338,0.8916,0.0000,0.9567,0.0004,0.0056
11/03/2022 22:29:00,0.5704,0.4426,0.0000,0.0405,0.0000,0.0042
11/03/2022 22:30:00,0.3731,0.2458,0.0000,0.0031,0.0009,0.0032
11/03/2022 22:31:00,0.3945,0.2564,0.0000,0.0033,0.0003,0.0040
11/03/2022 22:32:00,0.4344,0.2855,0.0000,0.0036,0.0005,0.0036
11/03/2022 22:33:00,0.4330,0.2860,0.0000,0.0040,0.0004,0.0026
11/03/2022 22:34:00,0.4373,0.2848,0.0000,0.0040,0.0010,0.0038
11/03/2022 22:35:00,0.4396,0.2841,0.0000,0.0034,0.0007,0.0030
11/03/2022 22:36:00,0.4367,0.2798,0.0000,0.0047,0.0005,0.0031
11/03/2022 22:37:00,0.4291,0.2725,0.0000,0.0033,0.0015,0.0042
11/03/2022 22:38:00,0.3825,0.2294,0.0000,0.0034,0.0005,0.0026
11/03/2022 22:39:00,0.5484,0.3992,0.0000,0.1609,0.0011,0.0031
11/03/2022 22:40:00,1.2451,1.0249,0.0000,1.5648,0.0009,0.0048
11/03/2022 22:41:00,1.3149,1.0924,0.0000,1.7003,0.0013,0.0050
11/03/2022 22:42:00,1.6271,1.4128,0.0000,2.3371,0.0009,0.0071
11/03/2022 22:43:00,2.1736,1.9825,0.0000,3.4401,0.0020,0.0082
11/03/2022 22:44:00,1.0896,1.0451,0.0000,1.2624,0.0012,0.0061
11/03/2022 22:45:00,0.4793,0.4503,0.0000,0.0584,0.0011,0.0053
11/03/2022 22:46:00,0.4033,0.3694,0.0000,0.0026,0.0007,0.0038
11/03/2022 22:47:00,0.4428,0.4095,0.0000,0.0034,0.0011,0.0045
11/03/2022 22:48:00,0.4402,0.3819,0.0000,0.0044,0.0000,0.0041
11/03/2022 22:49:00,0.4338,0.4473,0.0000,0.0043,0.0014,0.0046
11/03/2022 22:50:00,0.4334,0.4292,0.0000,0.0040,0.0009,0.0035
11/03/2022 22:51:00,0.4281,0.3850,0.0000,0.0026,0.0005,0.0029
11/03/2022 22:52:00,0.4216,0.3731,0.0000,0.0038,0.0005,0.0038
11/03/2022 22:53:00,0.4004,0.3476,0.0000,0.0058,0.0007,0.0036
11/03/2022 22:54:00,0.7042,0.6707,0.0000,0.4669,0.0004,0.0026
11/03/2022 22:55:00,1.2875,1.2706,0.0000,1.6560,0.0007,0.0074
11/03/2022 22:56:00,1.3673,1.3339,0.0000,1.8096,0.0016,0.0080
11/03/2022 22:57:00,1.7516,1.7144,0.0000,2.5892,0.0011,0.0086
11/03/2022 22:58:00,2.2704,2.2401,0.0000,3.6395,0.0019,0.0095
11/03/2022 22:59:00,2.4666,2.4404,0.0000,4.0424,0.0017,0.0098
11/03/2022 23:00:00,0.6117,0.5615,0.0000,0.3006,0.0007,0.0044
11/03/2022 23:01:00,0.4477,0.3910,0.0000,0.0036,0.0008,0.0026
11/03/2022 23:02:00,0.4333,0.3775,0.0000,0.0035,0.0005,0.0029
11/03/2022 23:03:00,0.4337,0.3776,0.0000,0.0037,0.0004,0.0039
11/03/2022 23:04:00,0.4689,0.4618,0.0000,0.0027,0.0002,0.0032
11/03/2022 23:05:00,0.4030,0.4036,0.0000,0.0033,0.0002,0.0042
11/03/2022 23:06:00,0.6933,0.7282,0.0000,0.0035,0.0005,0.0043
11/03/2022 23:07:00,0.8260,0.9455,0.0000,0.0041,0.0007,0.0069
11/03/2022 23:08:00,0.7218,0.8181,0.0000,0.0039,0.0003,0.0044
11/03/2022 23:09:00,0.3895,0.4662,0.0000,0.0037,0.0007,0.0043
11/03/2022 23:10:00,0.3723,0.4463,0.0000,0.0031,0.0005,0.0043
11/03/2022 23:11:00,0.3747,0.4476,0.0000,0.0037,0.0004,0.0037
11/03/2022 23:12:00,0.3720,0.4462,0.0000,0.0049,0.0005,0.0035
11/03/2022 23:13:00,0.3740,0.4460,0.0000,0.0033,0.0009,0.0029
11/03/2022 23:14:00,0.3958,0.4679,0.0000,0.0088,0.0009,0.0059
11/03/2022 23:15:00,0.6948,0.7726,0.0000,0.4426,0.0005,0.0052
11/03/2022 23:16:00,1.3071,1.3928,0.0000,1.6422,0.0019,0.0079
11/03/2022 23:17:00,1.4204,1.5108,0.0000,1.7953,0.0012,0.0085
11/03/2022 23:18:00,1.8124,1.9062,0.0000,2.5832,0.0025,0.0086
11/03/2022 23:19:00,2.3273,2.4455,0.0000,3.6280,0.0011,0.0103
11/03/2022 23:20:00,2.5200,2.6400,0.0000,4.0246,0.0025,0.0113
11/03/2022 23:21:00,0.6688,0.7332,0.0000,0.2924,0.0007,0.0055
11/03/2022 23:22:00,0.4797,0.4655,0.0000,0.0052,0.0002,0.0041
11/03/2022 23:23:00,0.3819,0.3613,0.0000,0.0037,0.0007,0.0051
11/03/2022 23:24:00,0.3738,0.3547,0.0000,0.0032,0.0004,0.0048
11/03/2022 23:25:00,0.4950,0.4767,0.0000,0.0019,0.0002,0.0044
11/03/2022 23:26:00,0.8264,0.8090,0.0000,0.0027,0.0008,0.0049
11/03/2022 23:27:00,0.7210,0.7082,0.0000,0.0027,0.0007,0.0049
11/03/2022 23:28:00,0.3991,0.3773,0.0000,0.0039,0.0007,0.0027
11/03/2022 23:29:00,0.3770,0.3537,0.0000,0.0030,0.0004,0.0042
11/03/2022 23:30:00,0.3738,0.3295,0.0000,0.0022,0.0000,0.0037
11/03/2022 23:31:00,0.4313,0.3818,0.0000,0.0030,0.0009,0.0036
11/03/2022 23:32:00,0.4035,0.3628,0.0000,0.0022,0.0003,0.0033
11/03/2022 23:33:00,0.4384,0.3765,0.0000,0.0027,0.0007,0.0031
11/03/2022 23:34:00,0.4376,0.3711,0.0000,0.0030,0.0009,0.0044
11/03/2022 23:35:00,0.4567,0.3912,0.0000,0.0071,0.0007,0.0032
11/03/2022 23:36:00,0.7559,0.6963,0.0000,0.4494,0.0009,0.0034
11/03/2022 23:37:00,1.3356,1.2857,0.0000,1.6408,0.0015,0.0077
11/03/2022 23:38:00,1.3711,1.3183,0.0000,1.7973,0.0016,0.0077
11/03/2022 23:39:00,1.7412,1.6930,0.0000,2.5645,0.0023,0.0098
11/03/2022 23:40:00,1.8400,1.7925,0.0000,2.7693,0.0024,0.0092
11/03/2022 23:41:00,0.5460,0.4814,0.0000,0.1601,0.0009,0.0042
11/03/2022 23:42:00,0.4032,0.3355,0.0000,0.0032,0.0008,0.0030
11/03/2022 23:43:00,0.3747,0.3137,0.0000,0.0036,0.0011,0.0040
11/03/2022 23:44:00,0.3763,0.3272,0.0000,0.0044,0.0011,0.0030
11/03/2022 23:45:00,0.5158,0.4660,0.0000,0.0030,0.0017,0.0041
11/03/2022 23:46:00,0.7992,0.7342,0.0000,0.0030,0.0007,0.0059
11/03/2022 23:47:00,0.8577,0.7871,0.0000,0.0039,0.0007,0.0052
11/03/2022 23:48:00,0.4657,0.4065,0.0000,0.0034,0.0004,0.0025
11/03/2022 23:49:00,0.4473,0.4549,0.0000,0.0051,0.0015,0.0041
11/03/2022 23:50:00,0.4448,0.2931,0.0000,0.0038,0.0013,0.0045
11/03/2022 23:51:00,0.4405,0.2818,0.0000,0.0026,0.0007,0.0048
11/03/2022 23:52:00,0.4353,0.2755,0.0000,0.0044,0.0006,0.0042
11/03/2022 23:53:00,0.5651,0.4081,0.0000,0.1589,0.0007,0.0039
11/03/2022 23:54:00,1.2328,1.0914,0.0000,1.5239,0.0007,0.0070
11/03/2022 23:55:00,1.2937,1.1552,0.0000,1.6533,0.0011,0.0089
11/03/2022 23:56:00,1.6056,1.4824,0.0000,2.2768,0.0011,0.0093
11/03/2022 23:57:00,2.1314,2.0237,0.0000,3.3466,0.0032,0.0107
11/03/2022 23:58:00,0.6440,0.5027,0.0000,0.3489,0.0007,0.0060
11/03/2022 23:59:00,0.4337,0.2808,0.0000,0.0041,0.0013,0.0043
11/04/2022 00:00:00,0.4859,0.3346,0.0000,0.0052,0.0011,0.0034
11/04/2022 00:01:00,0.6540,0.5036,0.0000,0.2841,0.0016,0.0046
11/04/2022 00:02:00,1.3653,1.2298,0.0000,1.6517,0.0023,0.0068
11/04/2022 00:03:00,1.4063,1.2742,0.0000,1.7378,0.0012,0.0081
11/04/2022 00:04:00,1.7549,1.5466,0.0000,2.4293,0.0115,0.0078
11/04/2022 00:05:00,2.4329,2.2244,0.0000,3.4940,0.0354,0.0111
11/04/2022 00:06:00,3.0234,2.8215,0.0000,4.1776,0.0351,0.0115
11/04/2022 00:07:00,2.8441,2.6386,0.0000,4.4971,0.0354,0.0112
11/04/2022 00:08:00,2.8532,2.6500,0.0000,4.7553,0.0354,0.0105
11/04/2022 00:09:00,2.9174,2.7297,0.0000,4.8982,0.0355,0.0109
11/04/2022 00:10:00,2.9381,2.7566,0.0000,4.9415,0.0348,0.0107
11/04/2022 00:11:00,2.8111,2.6157,0.0000,4.6771,0.0351,0.0114
11/04/2022 00:12:00,1.9532,1.7389,0.0000,2.9368,0.0343,0.0086
11/04/2022 00:13:00,1.5811,1.3651,0.0000,2.1744,0.0347,0.0068
11/04/2022 00:14:00,1.5216,1.3027,0.0000,2.0553,0.0345,0.0070
11/04/2022 00:15:00,1.4998,1.2832,0.0000,2.0172,0.0346,0.0073
11/04/2022 00:16:00,1.5102,1.2892,0.0000,2.0056,0.0347,0.0073
11/04/2022 00:17:00,1.5907,1.3764,0.0000,2.1070,0.0345,0.0085
11/04/2022 00:18:00,1.6599,1.4461,0.0000,2.2417,0.0349,0.0074
11/04/2022 00:19:00,1.7179,1.4974,0.0000,2.3455,0.0348,0.0086
11/04/2022 00:20:00,1.7335,1.5144,0.0000,2.3841,0.0346,0.0079
11/04/2022 00:21:00,1.7491,1.5286,0.0000,2.4278,0.0350,0.0078
11/04/2022 00:22:00,1.7770,1.5717,0.0000,2.4837,0.0348,0.0080
11/04/2022 00:23:00,1.7444,1.6699,0.0000,2.5013,0.0346,0.0093
11/04/2022 00:24:00,1.6966,1.6117,0.0000,2.4128,0.0343,0.0091
11/04/2022 00:25:00,1.6686,1.7199,0.0000,2.3562,0.0347,0.0097
11/04/2022 00:26:00,1.6298,1.7296,0.0000,2.2725,0.0348,0.0107
11/04/2022 00:27:00,1.6278,1.7318,0.0000,2.2717,0.0348,0.0106
11/04/2022 00:28:00,1.6271,1.7283,0.0000,2.2693,0.0346,0.0113
11/04/2022 00:29:00,1.5553,1.6192,0.0000,2.1194,0.0349,0.0096
11/04/2022 00:30:00,1.5432,1.5313,0.0000,2.1039,0.0345,0.0102
11/04/2022 00:31:00,1.5691,1.5261,0.0000,2.1054,0.0349,0.0092
11/04/2022 00:32:00,1.6147,1.5879,0.0000,2.1093,0.0350,0.0093
11/04/2022 00:33:00,1.6097,1.5799,0.0000,2.1091,0.0344,0.0101
11/04/2022 00:34:00,1.5771,1.5547,0.0000,2.0657,0.0347,0.0092
11/04/2022 00:35:00,1.5583,1.5456,0.0000,2.0366,0.0349,0.0085
11/04/2022 00:36:00,1.5540,1.5305,0.0000,2.0397,0.0346,0.0094
11/04/2022 00:37:00,1.5516,1.5156,0.0000,2.0425,0.0347,0.0093
11/04/2022 00:38:00,1.4976,1.5079,0.0000,2.0179,0.0348,0.0094
11/04/2022 00:39:00,1.4861,1.6674,0.0000,2.0142,0.0346,0.0091
11/04/2022 00:40:00,1.5000,1.6601,0.0000,2.0423,0.0351,0.0111
11/04/2022 00:41:00,1.5098,1.6626,0.0000,2.0627,0.0350,0.0096
11/04/2022 00:42:00,1.5109,1.6624,0.0000,2.0685,0.0354,0.0100
11/04/2022 00:43:00,1.5135,1.7313,0.0000,2.0690,0.0350,0.0103
11/04/2022 00:44:00,1.5111,1.7139,0.0000,2.0699,0.0328,0.0097
11/04/2022 00:45:00,1.5315,1.7311,0.0000,2.1136,0.0015,0.0100
11/04/2022 00:46:00,1.5787,1.7324,0.0000,2.1497,0.0013,0.0105
11/04/2022 00:47:00,0.8445,0.9593,0.0000,0.6044,0.0005,0.0079
11/04/2022 00:48:00,0.5343,0.6303,0.0000,0.0363,0.0006,0.0072
11/04/2022 00:49:00,0.4416,0.5219,0.0000,0.0050,0.0008,0.0067
11/04/2022 00:50:00,0.4405,0.5200,0.0000,0.0044,0.0006,0.0047
11/04/2022 00:51:00,0.4356,0.5141,0.0000,0.0040,0.0005,0.0041
11/04/2022 00:52:00,0.4292,0.5073,0.0000,0.0034,0.0011,0.0053
11/04/2022 00:53:00,0.3835,0.4611,0.0000,0.0037,0.0007,0.0043
11/04/2022 00:54:00,0.3786,0.4537,0.0000,0.0050,0.0005,0.0051
11/04/2022 00:55:00,0.3795,0.4532,0.0000,0.0050,0.0014,0.0046
11/04/2022 00:56:00,0.3723,0.4533,0.0000,0.0046,0.0009,0.0066
11/04/2022 00:57:00,0.3756,0.4521,0.0000,0.0042,0.0009,0.0047
11/04/2022 00:58:00,0.3878,0.4642,0.0000,0.0044,0.0007,0.0041
11/04/2022 00:59:00,0.3812,0.4715,0.0000,0.0045,0.0007,0.0073
11/04/2022 01:00:00,0.3853,0.4593,0.0000,0.0045,0.0007,0.0050
11/04/2022 01:01:00,0.4103,0.4809,0.0000,0.0056,0.0006,0.0053
11/04/2022 01:02:00,0.4485,0.5119,0.0000,0.0036,0.0009,0.0057
11/04/2022 01:03:00,0.4413,0.5112,0.0000,0.0050,0.0007,0.0063
11/04/2022 01:04:00,0.4404,0.5104,0.0000,0.0044,0.0018,0.0077
11/04/2022 01:05:00,0.4403,0.5085,0.0000,0.0042,0.0007,0.0048
11/04/2022 01:06:00,0.4359,0.5036,0.0000,0.0049,0.0009,0.0061
11/04/2022 01:07:00,0.4309,0.4961,0.0000,0.0043,0.0007,0.0050
11/04/2022 01:08:00,0.3831,0.4487,0.0000,0.0039,0.0005,0.0057
11/04/2022 01:09:00,0.3759,0.3972,0.0000,0.0043,0.0004,0.0031
11/04/2022 01:10:00,0.3782,0.4009,0.0000,0.0037,0.0007,0.0048
11/04/2022 01:11:00,0.3786,0.4176,0.0000,0.0054,0.0005,0.0050
11/04/2022 01:12:00,0.3769,0.4144,0.0000,0.0054,0.0011,0.0049
11/04/2022 01:13:00,0.3771,0.4439,0.0000,0.0040,0.0014,0.0041
11/04/2022 01:14:00,0.3771,0.4958,0.0000,0.0052,0.0013,0.0063
11/04/2022 01:15:00,0.4084,0.5251,0.0000,0.0058,0.0013,0.0065
11/04/2022 01:16:00,0.3689,0.4659,0.0000,0.0061,0.0005,0.0059
11/04/2022 01:17:00,0.4397,0.5452,0.0000,0.0064,0.0014,0.0058
11/04/2022 01:18:00,0.4373,0.5443,0.0000,0.0055,0.0013,0.0061
11/04/2022 01:19:00,0.4385,0.5446,0.0000,0.0050,0.0009,0.0063
11/04/2022 01:20:00,0.4380,0.5435,0.0000,0.0053,0.0009,0.0059
11/04/2022 01:21:00,0.4384,0.5381,0.0000,0.0058,0.0016,0.0050
11/04/2022 01:22:00,0.4376,0.4498,0.0000,0.0041,0.0011,0.0050
11/04/2022 01:23:00,0.3907,0.4131,0.0000,0.0047,0.0011,0.0050
11/04/2022 01:24:00,0.3856,0.4150,0.0000,0.0053,0.0011,0.0063
11/04/2022 01:25:00,0.3800,0.4039,0.0000,0.0056,0.0018,0.0046
11/04/2022 01:26:00,0.4707,0.4881,0.0000,0.0464,0.0011,0.0069
11/04/2022 01:27:00,2.1656,1.1155,0.0000,1.2232,0.0004,0.0057
11/04/2022 01:28:00,2.4637,1.2519,0.0000,1.5244,0.0002,0.0072
11/04/2022 01:29:00,2.7318,1.4531,0.0000,2.0712,0.0005,0.0067
11/04/2022 01:30:00,3.2428,1.9755,0.0000,3.1157,0.0009,0.0081
11/04/2022 01:31:00,2.8195,1.5466,0.0000,2.2257,0.0004,0.0055
11/04/2022 01:32:00,1.8254,0.5345,0.0000,0.1256,0.0002,0.0036
11/04/2022 01:33:00,1.7556,0.4751,0.0000,0.0005,0.0000,0.0025
11/04/2022 01:34:00,2.0023,0.7176,0.0000,0.0002,0.0003,0.0033
11/04/2022 01:35:00,1.3004,0.7836,0.0000,0.0028,0.0004,0.0048
11/04/2022 01:36:00,0.8695,0.6969,0.0000,0.0038,0.0013,0.0055
11/04/2022 01:37:00,0.5600,0.2884,0.0000,0.0031,0.0005,0.0038
11/04/2022 01:38:00,0.4069,0.1637,0.0000,0.0038,0.0006,0.0043
11/04/2022 01:39:00,0.3790,0.1384,0.0000,0.0032,0.0004,0.0043
11/04/2022 01:40:00,0.3794,0.1386,0.0000,0.0028,0.0009,0.0028
11/04/2022 01:41:00,0.3777,0.1376,0.0000,0.0034,0.0009,0.0043
11/04/2022 01:42:00,0.3804,0.1391,0.0000,0.0041,0.0005,0.0021
11/04/2022 01:43:00,0.5562,0.3170,0.0000,0.1593,0.0007,0.0053
11/04/2022 01:44:00,1.2325,1.0073,0.0000,1.5260,0.0017,0.0065
11/04/2022 01:45:00,1.3087,1.0806,0.0000,1.6743,0.0020,0.0074
11/04/2022 01:46:00,1.6435,1.4129,0.0000,2.2974,0.0014,0.0083
11/04/2022 01:47:00,2.2181,1.9941,0.0000,3.3747,0.0007,0.0095
11/04/2022 01:48:00,1.2298,0.9993,0.0000,1.3727,0.0025,0.0064
11/04/2022 01:49:00,0.8744,0.6449,0.0000,0.0676,0.0019,0.0050
11/04/2022 01:50:00,0.8680,0.6481,0.0000,0.0040,0.0018,0.0047
11/04/2022 01:51:00,0.6495,0.4361,0.0000,0.0040,0.0005,0.0060
11/04/2022 01:52:00,0.4344,0.2032,0.0000,0.0040,0.0004,0.0055
11/04/2022 01:53:00,0.3842,0.1433,0.0000,0.0037,0.0011,0.0041
11/04/2022 01:54:00,0.3792,0.1382,0.0000,0.0049,0.0002,0.0047
11/04/2022 01:55:00,0.3812,0.2065,0.0000,0.0057,0.0005,0.0039
11/04/2022 01:56:00,0.3780,0.2338,0.0000,0.0031,0.0005,0.0040
11/04/2022 01:57:00,0.3815,0.2262,0.0000,0.0050,0.0006,0.0063
11/04/2022 01:58:00,0.3818,0.2238,0.0000,0.0049,0.0017,0.0039
11/04/2022 01:59:00,0.3786,0.2234,0.0000,0.0040,0.0012,0.0051
11/04/2022 02:00:00,0.3781,0.2234,0.0000,0.0044,0.0022,0.0037
11/04/2022 02:01:00,0.4915,0.3388,0.0000,0.0467,0.0021,0.0053
11/04/2022 02:02:00,1.2610,1.1121,0.0000,1.3731,0.0021,0.0073
11/04/2022 02:03:00,1.2955,1.1810,0.0000,1.5510,0.0012,0.0081
11/04/2022 02:04:00,1.4343,1.3255,0.0000,1.9050,0.0019,0.0073
11/04/2022 02:05:00,2.0419,1.9800,0.0000,3.0512,0.0027,0.0089
11/04/2022 02:06:00,2.4837,2.5445,0.0000,3.9679,0.0026,0.0119
11/04/2022 02:07:00,2.5727,2.6629,0.0000,4.1224,0.0024,0.0125
11/04/2022 02:08:00,2.2605,2.3489,0.0000,3.5769,0.0035,0.0123
11/04/2022 02:09:00,2.0923,2.1024,0.0000,3.1180,0.0021,0.0117
11/04/2022 02:10:00,1.8865,1.8725,0.0000,2.8264,0.0019,0.0112
11/04/2022 02:11:00,1.7869,1.6142,0.0000,2.6246,0.0027,0.0079
11/04/2022 02:12:00,1.6998,1.4874,0.0000,2.4493,0.0332,0.0053
11/04/2022 02:13:00,1.6884,1.4626,0.0000,2.4127,0.0345,0.0071
11/04/2022 02:14:00,1.7461,1.4606,0.0000,2.4112,0.0344,0.0067
