Time Bucket (America/New_York),30 Bellevue_1 (kWatts),30 Bellevue_2 (kWatts),Tesla Charger (kWatts),Heat Pump Attic (kWatts),Heat Pump Basement (kWatts),Oven (kWatts)
10/19/22 20:45,1.753,2.0311,0,2.3095,0.0336,0.0097
10/19/22 21:00,1.7734,1.7234,0,2.3156,0.0333,0.0065
10/19/22 21:15,1.1066,1.1067,0,1.0792,0.0332,0.0051
10/19/22 21:30,1.7993,1.7027,0,2.441,0.0029,0.0071
10/19/22 21:45,1.7733,1.7084,0,2.4379,0.0014,0.0071
10/19/22 22:00,1.5984,1.6226,0,2.0178,0.0016,0.0072
10/19/22 22:15,0.8854,0.8614,0,0.8361,0.001,0.0046
10/19/22 22:30,1.1377,1.1876,0,1.3399,0.0221,0.0062
10/19/22 22:45,0.5201,0.5133,0,0.1433,0.0336,0.0042
10/19/22 23:00,2.1985,2.2407,0,3.375,0.0344,0.0095
10/19/22 23:15,1.7916,1.9287,0,2.5272,0.0341,0.0096
10/19/22 23:30,1.4592,1.4989,0,1.7726,0.034,0.0075
10/19/22 23:45,1.3329,1.3898,0,1.7074,0.0092,0.0077
10/20/22 0:00,1.1196,1.2701,0,1.286,0.0014,0.0078
10/20/22 0:15,1.0847,1.0603,0,1.2309,0.0014,0.0058
10/20/22 0:30,2.0196,2.0771,0,3.0365,0.0019,0.0102
10/20/22 0:45,1.8455,2.1582,0,2.5884,0.0304,0.0097
10/20/22 1:00,1.8382,1.8745,0,2.436,0.0348,0.0088
10/20/22 1:15,0.9986,1.1809,0,1.0107,0.0342,0.0067
10/20/22 1:30,0.7796,0.8815,0,0.6299,0.034,0.0048
10/20/22 1:45,1.7528,1.9477,0,2.4404,0.0345,0.0088
10/20/22 2:00,1.906,2.2606,0,2.7416,0.0347,0.011
10/20/22 2:15,1.8928,2.0965,0,2.6459,0.0045,0.0102
10/20/22 2:30,1.8239,2.0637,0,2.4534,0.002,0.0097
10/20/22 2:45,1.4746,1.7714,0,1.82,0.0018,0.0094
10/20/22 3:00,0.9619,1.1919,0,0.9713,0.013,0.0068
10/20/22 3:15,1.2147,1.7198,0,1.4647,0.0345,0.01
10/20/22 3:30,1.9657,2.1586,0,2.9005,0.0347,0.0096
10/20/22 3:45,2.1271,2.3406,0,3.2235,0.0346,0.0104
10/20/22 4:00,2.1068,2.2802,0,3.056,0.0345,0.0103
10/20/22 4:15,1.6752,1.6247,0,2.1705,0.0344,0.0075
10/20/22 4:30,0.9771,1.8303,0.0002,1.032,0.0103,0.0127
10/20/22 4:45,0.9895,1.8223,0.0002,1.0635,0.002,0.0123
10/20/22 5:00,2.3163,3.0237,0,3.6467,0.0034,0.0137
10/20/22 5:15,2.6433,3.1899,0,2.9226,1.3028,0.0119
10/20/22 5:30,3.4926,3.8127,0,3.3761,2.3704,0.0113
10/20/22 5:45,3.3436,3.7541,0,3.1626,2.2879,0.0115
10/20/22 6:00,1.6827,2.0653,0.0001,0.0042,2.3007,0.0069
10/20/22 6:15,1.6952,1.9172,0,0.0042,2.1095,0.0051
10/20/22 6:30,3.1982,2.1474,0,0.0011,2.4417,0.0046
10/20/22 6:45,1.6077,1.7076,0,0.0051,1.1125,0.0051
10/20/22 7:00,2.6888,2.3254,0,2.9906,0.0042,0.0068
10/20/22 7:15,2.7242,2.5092,0,3.1689,0.0028,0.0083
10/20/22 7:30,2.3317,2.4185,0,3.1829,0.0029,0.0091
10/20/22 7:45,1.1977,1.2304,0,1.1119,0.002,0.0056
10/20/22 8:00,0.6033,0.7918,0,0.0042,0.0604,0.0052
10/20/22 8:15,1.6577,1.8306,0,0.0035,1.9604,0.0052
10/20/22 8:30,1.6566,1.6396,0,2.2378,0.0016,0.0064
10/20/22 8:45,2.0504,2.1911,0,3.0432,0.002,0.0089
10/20/22 9:00,1.5246,1.5866,0,1.8595,0.0019,0.007
10/20/22 9:15,0.8,0.8923,0,0.6194,0.0014,0.0044
10/20/22 9:30,0.4558,0.5065,0,0.0043,0.001,0.0031
10/20/22 9:45,1.5093,1.6457,0,1.9929,0.0018,0.007
10/20/22 10:00,2.0333,2.2471,0,2.9856,0.0016,0.0097
10/20/22 10:15,1.7325,1.8587,0,2.3037,0.0017,0.0082
10/20/22 10:30,0.4594,0.5387,0,0.0048,0.001,0.0038
10/20/22 10:45,1.7822,1.8335,0,2.4952,0.0017,0.0082
10/20/22 11:00,1.8861,1.8399,0,2.6675,0.0018,0.0075
10/20/22 11:15,1.0682,1.037,0,1.0766,0.0014,0.005
10/20/22 11:30,0.8811,0.8771,0,0.7996,0.001,0.0045
10/20/22 11:45,0.4547,0.3493,0,0.0046,0.0009,0.0024
10/20/22 12:00,0.79,0.8176,0,0.6103,0.0012,0.0047
10/20/22 12:15,1.3978,1.3315,0,1.7691,0.0014,0.0058
10/20/22 12:30,1.5694,1.4168,0,1.8668,0.0187,0.0059
10/20/22 12:45,0.4934,0.7524,0,0.0062,0.0335,0.0036
10/20/22 13:00,0.6197,0.3987,0,0.0045,0.0253,0.0025
10/20/22 13:15,0.4504,0.4695,0,0.0051,0.0009,0.0036
10/20/22 13:30,0.4497,0.5102,0,0.0049,0.0008,0.0034
10/20/22 13:45,0.455,0.4888,0,0.0045,0.0009,0.0033
10/20/22 14:00,0.4508,0.5334,0,0.0072,0.0008,0.0039
10/20/22 14:15,0.6769,0.7104,0,0.3825,0.0012,0.0043
10/20/22 14:30,1.2094,1.2288,0,0.7566,0.6904,0.0048
10/20/22 14:45,1.0934,1.1066,0,0.0039,1.2907,0.0033
10/20/22 15:00,0.417,0.3611,0,0.0036,0.0006,0.0026
10/20/22 15:15,0.4169,0.4093,0,0.004,0.0008,0.0031
10/20/22 15:30,0.4434,0.4235,0,0.0034,0.0006,0.0028
10/20/22 15:45,0.4481,0.3414,0,0.0033,0.0007,0.0024
10/20/22 16:00,1.4005,1.3815,0,0.0024,1.8743,0.0034
10/20/22 16:15,0.8409,0.7564,0,0.0029,0.7783,0.0023
10/20/22 16:30,0.6828,1.4969,0.0003,0.0076,0.4756,0.0104
10/20/22 16:45,1.8171,2.7061,0.0001,0.006,2.5793,0.0111
10/20/22 17:00,1.9588,2.5741,0.0001,0.005,2.4919,0.0096
10/20/22 17:15,1.7812,2.4306,0.0001,0.0051,2.3164,0.0085
10/20/22 17:30,0.7502,1.0164,0.0001,0.0051,0.1742,0.0051
10/20/22 17:45,0.581,0.8607,0.0001,0.0054,0.1125,0.0046
10/20/22 18:00,1.9618,2.0461,0,0.0032,2.0355,0.0056
10/20/22 18:15,0.9232,0.9682,0,0.0047,0.0703,0.004
10/20/22 18:30,0.6761,0.9816,0.0001,0.0062,0.0012,0.0053
10/20/22 18:45,1.4892,1.5073,0.0003,0.005,0.0038,0.007
10/20/22 19:00,0.8596,0.9925,0,0.0054,0.0037,0.0049
10/20/22 19:15,1.6742,1.9458,0,0.004,1.9774,0.0054
10/20/22 19:30,0.8687,0.8042,0,0.0041,0.1189,0.0033
10/20/22 19:45,0.5853,0.7963,0.0001,0.0051,0.0011,0.0052
10/20/22 20:00,1.8758,2.5753,0.0003,2.5081,0.1635,0.0116
10/20/22 20:15,2.9075,3.5991,0.0023,2.4797,2.141,0.0112
10/20/22 20:30,0.9081,0.8707,0,0.6866,0.047,0.004
10/20/22 20:45,1.3929,1.4685,0,0.0024,1.777,0.0036
10/20/22 21:00,1.7683,1.7867,0,1.613,0.8396,0.006
10/20/22 21:15,2.1792,2.2333,0,2.5788,0.6413,0.008
10/20/22 21:30,1.2574,1.3185,0,0.0037,1.4664,0.004
10/20/22 21:45,1.3231,1.3546,0,1.6473,0.0012,0.0059
10/20/22 22:00,0.3835,0.5678,0,0.0042,0.0006,0.0043
10/20/22 22:15,0.7117,0.709,0,0.6066,0.001,0.0037
10/20/22 22:30,0.5535,0.5262,0,0.2693,0.001,0.0034
10/20/22 22:45,2.1629,2.2305,0,3.3674,0.0022,0.0094
10/20/22 23:00,1.9349,1.9203,0,2.896,0.0018,0.0084
10/20/22 23:15,1.7007,1.7322,0,2.4297,0.0015,0.0079
10/20/22 23:30,0.3955,0.4528,0,0.0035,0.0007,0.004
10/20/22 23:45,1.1606,1.2304,0,1.4306,0.0012,0.0066
10/21/22 0:00,1.4496,1.4868,0,1.9995,0.0018,0.0071
10/21/22 0:15,0.3979,0.3857,0,0.006,0.0008,0.0034
10/21/22 0:30,1.5863,1.6189,0,2.2548,0.0018,0.008
10/21/22 0:45,1.937,2.3934,0,2.8853,0.0343,0.0109
10/21/22 1:00,1.9551,2.1013,0,2.8677,0.0346,0.0099
10/21/22 1:15,2.3596,2.0517,0,2.7463,0.034,0.0097
10/21/22 1:30,0.9441,1.1578,0,0.9923,0.0341,0.0068
10/21/22 1:45,0.4303,0.4572,0,0.0038,0.0202,0.0036
10/21/22 2:00,0.4342,0.5555,0,0.0046,0.001,0.0045
10/21/22 2:15,1.2413,1.3394,0,1.5345,0.0015,0.0068
10/21/22 2:30,2.3264,2.4239,0,3.5523,0.0025,0.01
10/21/22 2:45,2.1281,2.3458,0,3.1119,0.0196,0.0106
10/21/22 3:00,1.9784,2.156,0,2.7908,0.0344,0.0094
10/21/22 3:15,0.4508,0.5399,0,0.0041,0.0338,0.0039
10/21/22 3:30,6.8808,6.9121,11.814,0.8968,0.0354,0.0174
10/21/22 3:45,1.3141,1.2494,0,1.6382,0.034,0.0059
10/21/22 4:00,2.5377,2.5346,0,4.0474,0.0344,0.0103
10/21/22 4:15,2.1409,2.2425,0,3.1598,0.0019,0.0101
10/21/22 4:30,1.8999,2.8394,0.0001,2.6335,0.0026,0.0141
10/21/22 4:45,0.7851,1.7907,0.0006,0.6272,0.0016,0.0128
10/21/22 5:00,0.7977,1.3807,0.0002,0.6805,0.0049,0.0094
10/21/22 5:15,1.0465,1.3453,0.0001,1.1125,0.0335,0.0075
10/21/22 5:30,2.7685,3.1706,0,3.7443,0.7408,0.0118
10/21/22 5:45,3.3837,3.6531,0,3.2789,2.3574,0.0104
10/21/22 6:00,2.8548,3.0405,0,2.1804,2.1976,0.0085
10/21/22 6:15,1.6888,1.846,0,0.0029,2.1578,0.0051
10/21/22 6:30,1.9602,1.857,0,0.0034,1.7149,0.0055
10/21/22 6:45,1.3505,0.9828,0,0.0044,0.0026,0.0038
10/21/22 7:00,1.2008,0.8357,0,0.0042,0.0026,0.0035
10/21/22 7:15,1.1418,0.9139,0,0.0045,0.0023,0.004
10/21/22 7:30,1.0368,0.853,0,0.0044,0.002,0.004
10/21/22 7:45,0.5324,0.8598,0.0001,0.0045,0.0009,0.0066
10/21/22 8:00,0.4571,0.944,0.0003,0.0056,0.0008,0.0079
10/21/22 8:15,0.4565,0.7411,0.0001,0.0046,0.0007,0.0057
10/21/22 8:30,0.4343,0.5427,0,0.0039,0.0007,0.0033
10/21/22 8:45,1.328,1.5228,0,1.6818,0.0018,0.0074
10/21/22 9:00,2.3849,2.2321,0,3.1346,0.002,0.0081
10/21/22 9:15,2.0058,1.9669,0,2.7817,0.0018,0.0089
10/21/22 9:30,1.7702,2.0041,0,2.284,0.0096,0.0102
10/21/22 9:45,0.4634,0.5274,0,0.005,0.0336,0.0042
10/21/22 10:00,0.8621,0.8384,0,0.6893,0.0334,0.0049
10/21/22 10:15,0.4681,0.4403,0,0.0046,0.0243,0.0034
10/21/22 10:30,0.4563,0.4248,0,0.0051,0.0011,0.0036
10/21/22 10:45,1.6048,1.5522,0,2.1936,0.0015,0.0065
10/21/22 11:00,1.914,1.9066,0,2.6845,0.0017,0.0084
10/21/22 11:15,1.6233,1.61,0,2.1044,0.0016,0.0067
10/21/22 11:30,0.4882,0.5199,0,0.0103,0.0007,0.0038
10/21/22 11:45,0.6914,0.5575,0,0.0037,0.0008,0.0042
10/21/22 12:00,0.4498,0.462,0,0.0042,0.0008,0.0035
10/21/22 12:15,0.4792,0.4839,0,0.0035,0.0008,0.0036
10/21/22 12:30,1.2788,1.1149,0,0.9176,0.001,0.0046
10/21/22 12:45,1.6973,2.1586,0,1.9809,0.002,0.0096
10/21/22 13:00,1.7205,2.2001,0,1.9772,0.0019,0.0109
10/21/22 13:15,1.7325,2.4241,0.0005,0.9277,0.0036,0.0104
10/21/22 13:30,2.1284,1.0058,0.0001,0.0048,0.005,0.002
10/21/22 13:45,3.569,0.9397,0.0003,0.002,0.0078,0.0001
10/21/22 14:00,3.2824,0.8968,0.0007,0.0022,0.0078,0.0001
10/21/22 14:15,3.5133,1.3587,0.001,0.0033,0.0081,0.0003
10/21/22 14:30,2.4919,0.9153,0,0.0029,0.0054,0.0007
10/21/22 14:45,0.8705,0.5497,0,0.0036,0.0015,0.0019
10/21/22 15:00,0.648,0.6639,0,0.0043,0.0009,0.0032
10/21/22 15:15,0.4831,0.6193,0,0.0053,0.0012,0.0032
10/21/22 15:30,0.4805,0.5913,0,0.0042,0.001,0.0032
10/21/22 15:45,0.4791,0.6027,0,0.0045,0.0009,0.0036
10/21/22 16:00,0.4791,0.4604,0,0.0044,0.001,0.0032
10/21/22 16:15,0.4824,0.436,0,0.0044,0.001,0.0028
10/21/22 16:30,0.481,1.2725,0,0.0094,0.0019,0.0107
10/21/22 16:45,0.4835,1.1876,0,0.0085,0.0018,0.01
10/21/22 17:00,0.4782,1.0535,0.0001,0.0084,0.0019,0.0083
10/21/22 17:15,0.4904,0.8822,0.0001,0.0069,0.0015,0.0065
10/21/22 17:30,1.2068,1.2022,0,0.0048,1.0577,0.0041
10/21/22 17:45,0.8599,0.6942,0,0.0047,0.0063,0.004
10/21/22 18:00,0.9054,0.9795,0,0.0056,0.0014,0.0057
10/21/22 18:15,0.9497,0.8419,0,0.0039,0.0013,0.0048
10/21/22 18:30,1.1183,0.8414,0,0.0039,0.0017,0.0039
10/21/22 18:45,1.148,1.1225,0,0.0052,0.0029,0.0048
10/21/22 19:00,1.1555,1.18,0.0001,0.006,0.003,0.0059
10/21/22 19:15,1.1742,1.0336,0,0.005,0.0025,0.0053
10/21/22 19:30,0.8581,1.0046,0.0001,0.005,0.0014,0.0059
10/21/22 19:45,0.5096,0.963,0.0001,0.0058,0.001,0.0074
10/21/22 20:00,1.7963,2.2104,0.0001,2.452,0.002,0.0109
10/21/22 20:15,1.277,1.7067,0.0001,1.4381,0.0016,0.0094
10/21/22 20:30,0.5127,0.6172,0,0.0041,0.0009,0.0047
10/21/22 20:45,0.5239,0.4405,0,0.0031,0.0007,0.0033
10/21/22 21:00,0.5122,0.3849,0,0.0033,0.0009,0.003
10/21/22 21:15,1.4606,1.4055,0,1.7918,0.0014,0.0066
10/21/22 21:30,1.4494,1.3924,0,1.7521,0.0015,0.0064
10/21/22 21:45,0.6265,0.5291,0,0.207,0.0009,0.0033
10/21/22 22:00,0.6863,0.6833,0,0.4296,0.0009,0.0044
10/21/22 22:15,0.4523,0.4795,0,0.004,0.0007,0.0042
10/21/22 22:30,0.8053,0.8614,0,0.6126,0.0264,0.0057
10/21/22 22:45,1.9125,1.9672,0,2.7199,0.0344,0.0093
10/21/22 23:00,1.6758,1.7046,0,2.2443,0.0344,0.0085
10/21/22 23:15,0.5265,0.667,0,0.1246,0.0202,0.0058
10/21/22 23:30,0.7236,0.6661,0,0.5126,0.0012,0.0044
10/21/22 23:45,1.1774,1.1605,0,1.3685,0.0013,0.0058
10/22/22 0:00,1.3484,1.3717,0,1.6816,0.0015,0.0067
10/22/22 0:15,0.4448,0.35,0,0.0036,0.0008,0.0031
10/22/22 0:30,1.3201,1.2844,0,1.651,0.0012,0.0067
10/22/22 0:45,1.8584,2.2105,0,2.6431,0.0187,0.0099
10/22/22 1:00,1.8549,1.7857,0,2.5404,0.0346,0.0081
10/22/22 1:15,1.3664,1.3928,0,1.5919,0.0344,0.0071
10/22/22 1:30,0.849,0.9555,0,0.7062,0.0342,0.0058
10/22/22 1:45,0.784,0.8844,0,0.6213,0.0064,0.0053
10/22/22 2:00,0.494,0.7106,0,0.0753,0.001,0.0057
10/22/22 2:15,0.4414,0.5919,0,0.0046,0.0009,0.0048
10/22/22 2:30,1.1676,1.3884,0,1.3594,0.0016,0.0079
10/22/22 2:45,2.5388,2.7736,0,3.9907,0.0026,0.012
10/22/22 3:00,1.9579,2.0963,0,2.7467,0.0229,0.01
10/22/22 3:15,0.8156,0.8027,0,0.6055,0.0344,0.006
10/22/22 3:30,0.8697,0.8409,0,0.733,0.0345,0.0059
10/22/22 3:45,0.9888,0.9084,0,1.0063,0.0345,0.0055
10/22/22 4:00,1.0461,1.0324,0,1.1054,0.0025,0.0062
10/22/22 4:15,1.5008,1.5221,0,1.9827,0.0019,0.0083
10/22/22 4:30,1.8672,1.8234,0,2.6518,0.0018,0.0088
10/22/22 4:45,1.8542,1.9049,0,2.6637,0.0019,0.0094
10/22/22 5:00,1.858,1.8135,0,2.6609,0.002,0.0086
10/22/22 5:15,1.3698,1.3027,0,1.6785,0.0341,0.0065
10/22/22 5:30,0.7464,1.6928,0.0004,0.0087,0.5613,0.0127
10/22/22 5:45,1.7327,2.6774,0.0002,0.0068,2.5263,0.0122
10/22/22 6:00,1.7288,2.3983,0.0001,0.0054,2.3731,0.0106
10/22/22 6:15,1.6767,2.1541,0.0001,0.0046,2.1171,0.0086
10/22/22 6:30,0.8594,1.0471,0.0002,0.0054,0.3105,0.0066
10/22/22 6:45,2.5259,2.3774,0,0.0043,2.1315,0.0074
10/22/22 7:00,1.8335,1.5956,0,1.3504,0.0037,0.0067
10/22/22 7:15,3.1208,2.6419,0,3.6476,0.0047,0.0084
10/22/22 7:30,2.1381,2.2092,0.0002,2.3045,0.0035,0.01
10/22/22 7:45,0.4934,0.8721,0.0002,0.0062,0.0011,0.0071
10/22/22 8:00,0.5264,0.8278,0.0002,0.0054,0.0007,0.0061
10/22/22 8:15,1.642,2.0803,0.0001,2.0021,0.0021,0.0102
10/22/22 8:30,1.9855,1.9669,0,2.598,0.0017,0.0073
10/22/22 8:45,1.5526,1.5928,0,1.6502,0.0015,0.0066
10/22/22 9:00,0.6089,0.7272,0,0.0049,0.0011,0.004
10/22/22 9:15,0.4852,0.589,0,0.0041,0.0009,0.0035
10/22/22 9:30,0.4823,0.6504,0,0.0048,0.0011,0.0043
10/22/22 9:45,0.9108,0.6314,0,0.0053,0.0019,0.002
10/22/22 10:00,0.9501,0.5023,0,0.0055,0.0027,0.0014
10/22/22 10:15,1.0645,0.4789,0,0.0055,0.0023,0.0014
10/22/22 10:30,0.8597,0.4459,0,0.0063,0.003,0.0013
10/22/22 10:45,1.2841,0.7922,0,0.6047,0.0029,0.0021
10/22/22 11:00,0.6779,0.5254,0,0.0062,0.002,0.0029
10/22/22 11:15,0.8957,0.4542,0,0.0052,0.002,0.0014
10/22/22 11:30,0.9439,0.6604,0,0.4068,0.0024,0.0019
10/22/22 11:45,2.1421,2.0477,0,2.6828,0.0042,0.0068
10/22/22 12:00,1.2152,0.5878,0,0.2339,0.0021,0.0014
10/22/22 12:15,0.7064,0.4899,0,0.0072,0.0021,0.0017
10/22/22 12:30,0.718,0.4381,0,0.007,0.0025,0.0014
10/22/22 12:45,1.3426,0.8298,0,0.0063,0.0055,0.0021
10/22/22 13:00,1.1192,0.4573,0,0.0053,0.0038,0.0015
10/22/22 13:15,0.8312,0.4526,0,0.0056,0.0022,0.0018
10/22/22 13:30,0.6701,0.3705,0,0.0047,0.0018,0.0016
10/22/22 13:45,0.524,0.5703,0,0.0041,0.0008,0.0033
10/22/22 14:00,0.4969,0.5494,0,0.0043,0.0009,0.0034
10/22/22 14:15,0.6185,0.6242,0,0.0039,0.0008,0.0036
10/22/22 14:30,0.457,0.7409,0,0.0047,0.0008,0.0049
10/22/22 14:45,0.6144,0.5682,0,0.0038,0.0006,0.0031
10/22/22 15:00,0.4428,0.6204,0,0.0044,0.0006,0.0038
10/22/22 15:15,0.6766,0.5391,0,0.0031,0.0007,0.0019
10/22/22 15:30,0.9421,0.7,0,0.0028,0.0008,0.0021
10/22/22 15:45,0.8512,0.5571,0,0.0025,0.0007,0.0021
10/22/22 16:00,0.5785,0.5645,0,0.0039,0.0007,0.0034
10/22/22 16:15,0.6044,0.4952,0,0.0035,0.0006,0.0025
10/22/22 16:30,0.7478,0.8542,0,0.0046,0.0008,0.0052
10/22/22 16:45,0.6381,0.5615,0,0.0032,0.0006,0.003
10/22/22 17:00,0.4724,0.413,0,0.003,0.0004,0.0028
10/22/22 17:15,0.481,0.4881,0,0.0034,0.0006,0.0028
10/22/22 17:30,0.7974,0.5063,0,0.0031,0.0005,0.0024
10/22/22 17:45,0.7487,0.4568,0,0.0028,0.0007,0.0019
10/22/22 18:00,1.2719,1.5337,0.0002,0.0069,0.0027,0.0094
10/22/22 18:15,1.3652,1.6873,0.0002,0.0069,0.0033,0.0104
10/22/22 18:30,1.5762,1.3021,0.0001,0.0045,0.0029,0.0062
10/22/22 18:45,1.6116,1.258,0,0.0054,0.0052,0.0047
10/22/22 19:00,1.1913,1.0907,0.0001,0.0056,0.0036,0.0056
10/22/22 19:15,0.6883,1.1337,0.0008,0.0061,0.0013,0.0076
10/22/22 19:30,0.6818,0.8087,0,0.0035,0.0008,0.0055
10/22/22 19:45,0.5723,0.8324,0.0001,0.0047,0.0009,0.0057
10/22/22 20:00,0.4723,0.8254,0.0001,0.005,0.0008,0.0059
10/22/22 20:15,0.4701,0.7706,0,0.0048,0.0006,0.0056
10/22/22 20:30,0.4771,0.4442,0,0.003,0.0005,0.0025
10/22/22 20:45,0.4772,0.5097,0,0.0033,0.0058,0.0031
10/22/22 21:00,0.4879,0.4914,0,0.0035,0.0329,0.0034
10/22/22 21:15,1.165,1.1005,0,0.0024,1.3494,0.0025
10/22/22 21:30,0.9067,0.8608,0,0.5071,0.3226,0.0036
10/22/22 21:45,2.0506,1.9827,0,3.1131,0.0021,0.0075
10/22/22 22:00,0.3788,0.3943,0,0.0041,0.0009,0.0034
10/22/22 22:15,0.753,0.8269,0,0.6367,0.0009,0.0049
10/22/22 22:30,0.7409,0.8512,0,0.6257,0.0009,0.0047
10/22/22 22:45,0.3884,0.5889,0,0.0041,0.0009,0.0053
10/22/22 23:00,1.2059,1.3088,0,1.5373,0.0014,0.0072
10/22/22 23:15,0.3843,0.3894,0,0.0039,0.0008,0.0036
10/22/22 23:30,0.5216,0.5787,0,0.2318,0.001,0.0045
10/22/22 23:45,1.5524,1.5654,0,2.1571,0.0015,0.0078
10/23/22 0:00,1.6357,1.7097,0,2.3215,0.0016,0.0082
10/23/22 0:15,1.75,1.8277,0,2.5599,0.0019,0.0083
10/23/22 0:30,0.7806,0.8344,0,0.7122,0.0014,0.0056
10/23/22 0:45,0.387,0.7124,0,0.0063,0.0014,0.0047
10/23/22 1:00,0.7374,0.7949,0,0.6282,0.0014,0.0055
10/23/22 1:15,0.4427,0.5701,0,0.097,0.0008,0.0045
10/23/22 1:30,0.6792,1.024,0,0.5322,0.0012,0.0066
10/23/22 1:45,1.1043,1.0009,0,0.6179,0.0008,0.006
10/23/22 2:00,0.4745,0.5211,0,0.0047,0.0011,0.0041
10/23/22 2:15,1.5971,1.8515,0,2.2435,0.006,0.0093
10/23/22 2:30,1.8242,1.9215,0,2.5961,0.0348,0.0091
10/23/22 2:45,1.672,1.7985,0,2.2751,0.0347,0.0083
10/23/22 3:00,0.5937,0.7735,0,0.2836,0.0343,0.0059
10/23/22 3:15,0.4335,0.4788,0,0.0046,0.0059,0.0042
10/23/22 3:30,0.4294,0.4127,0,0.0047,0.0009,0.0039
10/23/22 3:45,0.8146,0.9318,0,0.6977,0.0015,0.0065
10/23/22 4:00,1.2138,1.2503,0,1.4651,0.0017,0.0073
10/23/22 4:15,0.8234,0.9228,0,0.7348,0.0011,0.0067
10/23/22 4:30,2.232,2.3077,0,3.4429,0.0024,0.0103
10/23/22 4:45,1.7627,1.7723,0,2.4316,0.0018,0.009
10/23/22 5:00,0.6574,0.7014,0,0.3657,0.0073,0.0053
10/23/22 5:15,0.8083,0.7696,0,0.6484,0.0342,0.005
10/23/22 5:30,0.4534,1.3355,0.0005,0.0087,0.0345,0.012
10/23/22 5:45,0.7056,1.5697,0.0003,0.0084,0.5104,0.0119
10/23/22 6:00,1.7637,2.1587,0.0001,0.0038,2.4728,0.0079
10/23/22 6:15,1.6685,1.8346,0.0001,0.0032,2.1322,0.0062
10/23/22 6:30,1.2684,1.6263,0.0002,0.0044,1.4587,0.0075
10/23/22 6:45,0.6459,1.2099,0.0002,0.0066,0.27,0.0075
10/23/22 7:00,3.191,3.5559,0,2.5888,2.1645,0.2363
10/23/22 7:15,3.6519,3.5833,0,2.4392,0.0036,2.9834
10/23/22 7:30,2.0731,1.9207,0.0002,0.8879,0.0029,1.3862
10/23/22 7:45,1.2696,0.8959,0,0.004,0.0028,0.4776
10/23/22 8:00,1.1338,0.7205,0,0.0036,0.0022,0.1242
10/23/22 8:15,1.0709,0.657,0,0.0036,0.0023,0.1242
10/23/22 8:30,0.9399,0.7154,0,0.0045,0.0024,0.1255
10/23/22 8:45,0.9885,0.6761,0,0.0043,0.0021,0.1258
10/23/22 9:00,0.9543,0.9821,0,0.0056,0.0027,0.1261
10/23/22 9:15,2.0923,1.9494,0,2.1226,0.0032,0.1269
10/23/22 9:30,2.1857,2.01,0,2.3678,0.0028,0.0343
10/23/22 9:45,0.9645,0.7547,0,0.1089,0.0015,0.0032
10/23/22 10:00,0.5573,0.6547,0,0.0046,0.0008,0.0035
10/23/22 10:15,0.5696,0.5448,0,0.0037,0.0008,0.0025
10/23/22 10:30,1.2361,1.4489,0,1.5242,0.0012,0.0063
10/23/22 10:45,1.2172,1.1915,0,1.464,0.0012,0.0049
10/23/22 11:00,0.4099,0.4679,0,0.0037,0.0007,0.0032
10/23/22 11:15,0.4152,0.4555,0,0.0038,0.0007,0.0031
10/23/22 11:30,0.431,0.3795,0,0.0031,0.0008,0.0021
10/23/22 11:45,0.4236,0.4919,0,0.0042,0.0009,0.0032
10/23/22 12:00,0.424,0.4735,0,0.004,0.0006,0.0035
10/23/22 12:15,0.4222,0.5776,0,0.0048,0.0008,0.004
10/23/22 12:30,0.4237,0.5284,0,0.0038,0.0005,0.0035
10/23/22 12:45,0.4165,0.7319,0,0.0054,0.001,0.0035
10/23/22 13:00,0.4266,0.4885,0,0.0044,0.0008,0.0034
10/23/22 13:15,0.4204,0.4108,0,0.0039,0.0005,0.0026
10/23/22 13:30,0.4258,0.4218,0,0.0039,0.0008,0.0024
10/23/22 13:45,0.4224,0.4588,0,0.004,0.0008,0.0027
10/23/22 14:00,0.4206,0.454,0,0.0036,0.0007,0.0026
10/23/22 14:15,0.4227,0.4834,0,0.0035,0.0007,0.0033
10/23/22 14:30,0.4208,0.498,0,0.0043,0.0006,0.0031
10/23/22 14:45,0.4253,0.4746,0,0.0031,0.0008,0.0028
10/23/22 15:00,0.4165,0.554,0,0.004,0.0006,0.0037
10/23/22 15:15,0.4195,0.457,0,0.0035,0.0007,0.0028
10/23/22 15:30,0.4087,0.4665,0,0.004,0.0007,0.0031
10/23/22 15:45,0.4591,0.4694,0,0.0041,0.0007,0.0029
10/23/22 16:00,3.4635,2.7459,0,2.3872,1.8786,0.0061
10/23/22 16:15,1.5614,1.5378,0,1.5722,0.1962,0.0061
10/23/22 16:30,0.6102,0.5942,0,0.0036,0.0005,0.0036
10/23/22 16:45,0.9429,0.4184,0,0.0024,0.0013,0.0016
10/23/22 17:00,1.0555,0.4336,0,0.0021,0.0013,0.0015
10/23/22 17:15,1.8717,0.5135,0,0.0005,0.0004,0.0014
10/23/22 17:30,1.2068,0.6983,0,0.0019,0.0005,0.0023
10/23/22 17:45,1.2675,0.8315,0,0.0025,0.0012,0.0028
10/23/22 18:00,1.6774,1.7944,0,0.6229,0.001,0.0095
10/23/22 18:15,1.0189,1.5888,0.0003,0.0063,0.0011,0.0103
