Date,Slope,R2
2022-04-08,0.8452809977960741,0.8266264996742145
2022-04-09,0.781649125295409,0.9336610819490818
2022-04-10,0.6679282591075415,0.9561308203745403
2022-04-11,0.9033866412351101,0.9460712670485739
2022-04-12,0.7060597949285738,0.964068005891174
2022-04-13,0.8046857602228981,0.963853359465138
2022-04-14,0.8885836114462933,0.9822559097750346
2022-04-15,0.6704121317526469,0.9510020537929884
2022-04-16,0.8635716113915803,0.9620959184930449
2022-04-17,0.7209800565028185,0.9279874527733726
2022-04-18,0.7596021735624667,0.8209377234047877
2022-04-19,0.9189111990834872,0.986535274157943
2022-04-20,0.7009873409211692,0.845934246271455
2022-04-21,0.7848671465310821,0.9315839088734778
2022-04-22,0.6540987638571699,0.9615494571943527
2022-04-23,0.8185444078655592,0.9590438387470107
2022-04-24,0.8379905346475474,0.9680342521167624
2022-04-25,0.8662193519311404,0.9327333248682885
2022-04-26,0.9413240683271886,0.960996162002285
2022-04-27,0.8202743065007846,0.8561354423370932
2022-04-28,0.6083015813482213,0.950503524289037
2022-04-29,0.8383099610887564,0.9446209847625123
2022-04-30,0.7377145225016756,0.9482858090693717
2022-05-01,0.7040777811143857,0.939248030116159
2022-05-02,0.6807142400947507,0.9734655104669588
2022-05-03,0.757601669413918,0.8690052283211762
2022-05-04,0.8989514019191088,0.9775910747929324
2022-05-05,0.8797366248627376,0.9295872164492749
2022-05-06,0.8999293902540876,0.9705382231386928
2022-05-07,0.8029971802721554,0.9198206374504857
2022-05-08,0.8373151600822872,0.8237977750420082
2022-05-09,0.7811808301095093,0.7927438583482275
2022-05-10,0.9403295493254578,0.9321809095464417
2022-05-11,0.9485188715851208,0.9837360209671895
2022-05-12,0.7833368177330712,0.9121530753826852
2022-05-13,0.831825959229619,0.9194730880486882
2022-05-14,1.0408948518594756,0.9394550734953623
2022-05-15,0.8917744053501282,0.9470236846397214
2022-05-16,0.7564371812759947,0.9469189577291867
2022-05-17,0.7889596901270398,0.9401292862566287
2022-05-18,0.6217761741951834,0.7307670112195029
2022-05-19,0.9567996543684604,0.982641149826536
2022-05-20,0.724378169009012,0.9404683119005831
2022-05-21,0.8700776008499717,0.8906969169065011
2022-05-22,0.712808424691261,0.9723677959402902
2022-05-23,0.9671740904841409,0.9403783415171559
2022-05-24,0.6885889903630974,0.9282126595922455
2022-05-25,0.8080061230478673,0.9454034156045283
2022-05-26,0.8042034907475605,0.9539924121294957
2022-05-27,0.8748206711309128,0.9581789409041683
2022-05-28,1.0019588318395027,0.962084342231821
2022-05-29,1.0643923297128828,0.9753874126249862
2022-05-30,0.8027405936994987,0.9861481001960042
2022-05-31,1.003604841403608,0.946923058955134
2022-06-01,1.2310381266846044,0.9480550388304004
2022-06-02,1.0119572431164423,0.9708297852214033
2022-06-03,0.8608891276063546,0.8951991839533822
2022-06-04,0.6752820841489313,0.908707454278436
2022-06-05,0.8223533799986086,0.9548176409576571
2022-06-06,0.8440200291540584,0.9443846135344264
2022-06-07,0.7679052892451156,0.9741317163596739
2022-06-08,0.8862140348402305,0.9575772862052933
2022-06-09,0.6562989858555398,0.907138985422599
2022-06-10,0.8241000507969966,0.9698016025577177
2022-06-11,0.9643756401072925,0.9851635586653652
2022-06-12,0.8499530138471764,0.9615710513865071
2022-06-13,1.0561043004815787,0.9813184001431966
2022-06-14,0.9611083426759535,0.9845318230504096
2022-06-15,1.1506242908054318,0.9565744885405681
2022-06-16,1.0598428069523294,0.9681235476952003
2022-06-17,1.0126164803108761,0.9811929685773553
2022-06-18,0.7413362343886712,0.7115117034083402
2022-06-19,0.6837522445279687,0.8371345600906086
2022-06-20,1.0244222964910992,0.9773696950134487
2022-06-21,0.9365955065079952,0.9432168587737954
2022-06-22,0.9934431883278181,0.9119183134222972
2022-06-23,1.1098280398058056,0.9539425743899324
2022-06-24,0.768215199157664,0.9726763500471036
2022-06-25,1.01216875927926,0.9449002131392512
2022-06-26,0.8758700642969314,0.9597083772551496
2022-06-27,0.8646362303221163,0.9576073116908882
2022-06-28,0.8682778628055647,0.9779857262378902
2022-06-29,0.8514380487332981,0.9567133674361634
2022-06-30,1.0320660269640594,0.9740355333579535
2022-07-01,0.8639104568641977,0.9710071941008503
2022-07-02,1.0222824779833648,0.9617777151398764
2022-07-03,0.9028611609238562,0.9810282682301533
2022-07-04,0.9422548388386522,0.9644897940698781
2022-07-05,1.0456553270791606,0.9620743212039428
2022-07-06,0.8247423586054389,0.9835087323245024
2022-07-07,0.84897990461787,0.971207216383233
2022-07-08,0.8312944532853455,0.9631848468378045
2022-07-09,0.7510927737438953,0.9532942758017175
2022-07-10,0.9004084445168296,0.9726904598753838
2022-07-11,0.9458262142388517,0.9815161934933667
2022-07-12,0.8946856786804719,0.977456428810888
2022-07-13,0.997350004024457,0.9667288230858981
2022-07-14,0.7511126445011413,0.9645553091588769
2022-07-15,0.9060766849883648,0.9654628089025395
2022-07-16,1.0584201442024852,0.9694930297382461
2022-07-17,0.9824993439794751,0.9721759725404655
2022-07-18,0.8560562237093683,0.9809771742424277
2022-07-19,0.682150141755576,0.9627132805550989
2022-07-20,0.553569282766046,0.8818055143962706
2022-07-21,0.468446857399258,0.8968043381428973
2022-07-22,0.8036712202564066,0.915458662038532
2022-07-23,0.7215367125680074,0.9262494508996975
2022-07-24,0.6811451183292508,0.8930912282600801
2022-07-25,0.8509106371030907,0.9569531215445962
2022-07-26,1.1859569770253386,0.944397661432493
2022-07-27,1.0740871980453064,0.9661765586564148
2022-07-28,0.7790308262098063,0.9529272711284253
2022-07-29,0.8158447665306584,0.9478836731634958
2022-07-30,1.0865321298381512,0.9609535664711201
2022-07-31,1.074304391707442,0.9757913114098018
2022-08-01,1.0798505923562614,0.9537201166308273
2022-08-02,0.9819726408672103,0.960450824825722
2022-08-03,0.9027720101027752,0.9317530002648442
2022-08-04,0.8362776930862831,0.9672828800598215
2022-08-05,0.8855167498366893,0.951821538166655
2022-08-06,0.8074743222795864,0.9808245209700971
2022-08-07,0.9380276893616063,0.9547436536148648
2022-08-08,0.8083235490595085,0.9654431274116301
2022-08-09,0.8041908085072335,0.9720176767457359
2022-08-10,1.0684280443830139,0.9567448888202159
2022-08-11,1.0890976631652443,0.9689956229492066
2022-08-12,1.0691609226243386,0.9831505975108094
2022-08-13,1.0410335276614413,0.9306664968904487
2022-08-14,0.979841253685681,0.9589567212425837
2022-08-15,0.8892639551990243,0.9582951147050532
2022-08-16,1.0736920733072677,0.9712147532048941
2022-08-17,1.101239860924768,0.9770059870342752
2022-08-18,1.1385295784245797,0.936085718485602
2022-08-19,1.0440188769539203,0.9759939407639499
2022-08-20,1.070393925745361,0.960149928069677
2022-08-21,1.0072568623283655,0.9707981109876076
2022-08-22,1.2047493679577133,0.9808143627415249
2022-08-23,1.184158509762204,0.9722021284173207
2022-08-24,0.9722397287421329,0.9671896209481877
2022-08-25,0.9500853609092152,0.9443800901334556
2022-08-26,0.9402470494982443,0.9614160827416911
2022-08-27,1.156737215804046,0.9596399054766165
2022-08-28,1.09395340453852,0.9506906826132602
2022-08-29,0.9985483893756631,0.9611958536279077
2022-08-30,0.9552394148308728,0.9339440643555155
2022-08-31,1.0710668668949628,0.8964088457929871
2022-09-01,1.0817392757017703,0.9627396323428136
2022-09-02,0.8549118347743689,0.8600472009272514
2022-09-03,1.0785054699663923,0.9454177681697324
2022-09-04,0.8593225539919607,0.9574917513444352
2022-09-05,0.9859230579447041,0.9082722583622757
2022-09-06,0.910759844556497,0.9744296284093811
2022-09-07,0.9200622779317771,0.9557347489375544
2022-09-08,1.0145493754049806,0.9174738326294929
2022-09-09,0.9704260105608985,0.9682832337145024
2022-09-10,0.9135966926825653,0.9861027054746212
2022-09-11,0.9186677747656579,0.9736072691889707
2022-09-12,0.9008062486551652,0.9799329297610426
2022-09-13,0.8442242720520192,0.9617445967060806
2022-09-14,0.9035481845563228,0.9864790732353973
2022-09-15,0.8297175614164155,0.9743236303450835
2022-09-16,1.1171015739983958,0.9850430117198543
2022-09-17,1.0604958624897352,0.9747950618658863
2022-09-18,0.9142024751916589,0.9893930651526956
2022-09-19,1.1804969800099803,0.8823751708769019
2022-09-20,1.2004830747247157,0.9692417819703386
2022-09-21,1.081875332274482,0.9606809232300448
2022-09-22,0.9895602228136041,0.9845696160962174
2022-09-23,0.9917772174754925,0.9680119188784662
2022-09-24,0.9918925521445742,0.9854040761895897
2022-09-25,0.9250865992189443,0.9662517074742939
2022-09-26,0.811160704916411,0.9537365384917229
2022-09-27,0.8737707066514108,0.9546149028625447
2022-09-28,0.7030648081369906,0.9586092522949727
2022-09-29,0.7978186899674153,0.9747679067715013
2022-09-30,0.8046240292459836,0.9808233607381742
2022-10-01,0.6490342122371758,0.8805433533946612
2022-10-02,0.7250894740034073,0.834726452102823
2022-10-03,0.6144233364491138,0.9257435896410517
2022-10-04,0.8614161708460754,0.9568414383510796
2022-10-05,1.0852125100846544,0.9430670013764696
2022-10-06,0.7124850429051396,0.9302070879006121
2022-10-07,0.5390117291423978,0.6832285515679918
2022-10-08,0.7121616580692471,0.9123288096402508
2022-10-09,0.676402951202196,0.9713272868473206
2022-10-10,0.7790173165782979,0.9626553157837632
2022-10-11,0.5993467002170295,0.8338728874093451
2022-10-12,0.8004632478137075,0.8954360728290814
2022-10-13,1.0437834852557666,0.9719161042674024
2022-10-14,0.863887825476654,0.9567988800626178
2022-10-15,0.8685595008547674,0.9452859835204551
2022-10-16,0.7060920887467954,0.9527221735692663
2022-10-17,0.7909816037783794,0.9287811679117342
2022-10-18,0.705827189357295,0.9395430403515098
2022-10-19,0.7683987103940139,0.9733668650171382
2022-10-20,0.7295790141399616,0.9558191555256218
2022-10-21,0.47967164810523366,0.7838990469227843
2022-10-22,0.43576634513920504,0.8038501757285768
2022-10-23,0.9044856161787561,0.9202701597698859
2022-10-24,0.8626392239173017,0.9639858364911185
2022-10-25,0.8442919762100577,0.9490752478035713
2022-10-26,0.9060674895191348,0.9756886310629147
2022-10-27,0.6495932608967785,0.9532652706162674
2022-10-28,0.7875868622919338,0.8407832857604937
2022-10-29,0.5349542564913553,0.829898449825922
2022-10-30,0.5279118615564646,0.7106415631155916
2022-10-31,0.6387015033619352,0.8792900081450172
2022-11-01,0.5984282697172356,0.8978608175693049
2022-11-02,0.48567407134520313,0.731325430652289
2022-11-03,0.36355352546997616,0.8797758926523263
2022-11-04,0.3869916464285935,0.7625192949053202
2022-11-05,0.541282522879968,0.8126574394277163
2022-11-06,0.27493403912112796,0.8328976863352959
2022-11-07,0.3218955876938488,0.8315619352787589
2022-11-08,0.5864503161971892,0.9353883622473728
2022-11-09,0.64035888175384,0.8607805665825264
2022-11-10,0.5950393851720723,0.9320368728446868
2022-11-11,0.6191946210112016,0.8996414326268916
2022-11-12,0.582679330811997,0.6471808957936255
2022-11-13,0.5940307777310447,0.8234796226411865
2022-11-14,0.81169720860368,0.9807504230750966
2022-11-15,1.0701539369041067,0.8529437262456636
2022-11-16,0.8694801993135486,0.9709845459456177
2022-11-17,0.8098911496318214,0.9734098989814088
2022-11-18,0.9707381289118759,0.9505790754981608
2022-11-19,0.8167658605341419,0.9403112065947664
2022-11-20,0.5380096467907077,0.9095541641480726
2022-11-21,0.7555687885606344,0.7329845509166683
2022-11-22,1.014890190699194,0.8882305326534449
2022-11-23,0.9610719876252144,0.9648898768581405
2022-11-24,0.8886821726893938,0.6595917342462848
2022-11-25,0.5657918513360178,0.8912828266006918
2022-11-26,0.8625560834240836,0.8989959916913295
2022-11-27,0.7233481559518627,0.904765547214462
2022-11-28,0.7476715252361315,0.9555199116169767
2022-11-29,0.9704491040049911,0.9016647412599036
2022-11-30,0.8275967959514711,0.9272095400112547
2022-12-01,0.7345407167580942,0.9487393927810928
2022-12-02,1.075828637210497,0.8315610531312906
2022-12-03,0.9555458175546132,0.9169579986587881
2022-12-04,0.8298655928514468,0.947630295627274
2022-12-05,0.7367602818242335,0.9736742780111312
2022-12-06,0.7058061294529511,0.9020193170483143
2022-12-07,0.7544565211820973,0.9697275178014318
2022-12-08,0.7443456018691128,0.9477059487184308
2022-12-09,0.6917822119284156,0.9657759196381861
2022-12-10,0.5526861698583773,0.871915038678983
2022-12-11,0.786540690137533,0.9696811070376642
2022-12-12,0.6680153079143158,0.9516598660129969
2022-12-13,0.8614593733340289,0.9241653784903083
2022-12-14,0.8123448968711894,0.9231270900281277
2022-12-15,0.8272315107621181,0.9433371432002009
2022-12-16,0.9943689829611644,0.969328971690214
2022-12-17,1.093080147466717,0.9225596491606194
2022-12-18,0.7121455641277362,0.9317157679268545
2022-12-19,0.6071750304823403,0.9462877584452916
2022-12-20,0.9378389240978193,0.9476839372257103
2022-12-21,0.8935445281258295,0.9505418421407914
2022-12-22,0.8969490717188009,0.8133013425977001
2022-12-23,0.09480492045719861,0.051672416451073
2022-12-24,0.10327297928837102,0.16998180008765557
2022-12-25,0.367505822202621,0.7664143606489584
2022-12-26,0.37606479603667015,0.8963830353685566
2022-12-27,0.36487520256474126,0.767364270726214
2022-12-28,0.8862227738728792,0.8967370472670627
2022-12-29,0.9347246883330932,0.8904351192843127
2022-12-30,0.7117566401975611,0.8845976740386393
2022-12-31,0.7575250609671398,0.9473193223055697
2023-01-01,0.6008771886859494,0.8640787382387596
2023-01-02,0.7418752253811396,0.9718888648403878
2023-01-03,0.9361358595779337,0.9871270083240147
2023-01-04,1.034976234598488,0.9542587375278525
2023-01-05,0.8972775064111089,0.982398264320757
2023-01-06,0.8471898782449166,0.9884792642433261
2023-01-07,0.7515614995710055,0.9004751071655267
2023-01-08,0.6140362337585364,0.8184940523340792
2023-01-09,0.9193413568942757,0.9266812464191405
2023-01-10,0.6323614732725377,0.9083639264268637
2023-01-11,0.8275865575583707,0.9648964745667443
2023-01-12,0.9069488985411865,0.9820897314858255
2023-01-13,0.8977389711758301,0.9313307489326051
2023-01-14,0.7693659160908312,0.9313312370313002
2023-01-15,0.5659754855499948,0.8817537622076587
2023-01-16,0.6512591218807718,0.9613721872498503
2023-01-17,0.6812205757343806,0.927632844572872
2023-01-18,0.7738541506750526,0.9330436638373072
2023-01-19,0.8947583362412377,0.9660893184261782
2023-01-20,0.7803148604835406,0.9665065014759684
2023-01-21,0.781856516449247,0.9873954777281553
2023-01-22,0.7327431655967243,0.9547176681731038
2023-01-23,0.5259641945053243,0.8885825448072117
2023-01-24,0.6956760604425902,0.8975247133665419
2023-01-25,1.0581494000376392,0.9567768238238752
2023-01-26,0.4969629536109435,0.8605263317972488
2023-01-27,0.88429095962403,0.8369449211741604
2023-01-28,0.7163630201244522,0.8587517904034261
2023-01-29,0.6228978138548611,0.9640604121169091
2023-01-30,0.7359599553386644,0.9639626801258215
2023-01-31,0.5700011922888287,0.7942342300618491
2023-02-01,0.720880161562735,0.9459485316534715
2023-02-02,0.6141795138165264,0.9018820727844056
2023-02-03,0.4472208122898507,0.8280492523968173
2023-02-04,0.7318379132311749,0.541626715234128
2023-02-05,0.8943539329582504,0.5727653218865437
2023-02-06,0.7554739332456629,0.8610323451870606
2023-02-07,0.8327792632269682,0.963099885246588
2023-02-08,0.6418619318000173,0.9062964677648963
2023-02-09,0.8500630629666561,0.9055592169681043
2023-02-10,0.5068722504064832,0.7428005311460771
2023-02-11,0.7563591442004989,0.9629250809523615
2023-02-12,0.7297728575828927,0.8710654391526593
2023-02-13,0.727137507140472,0.9373202742429311
2023-02-14,0.6651645878498227,0.862140542643841
2023-02-15,0.5047275736954346,0.9323703220504231
