date,electric,industrial,resi_comm
2023-07-16,2.086666666666667,0.48666666666666664,0.28555555555555556
2023-07-17,2.3311111111111114,0.5833333333333334,0.38999999999999996
2023-07-18,2.3,0.6422222222222222,0.4277777777777778
2023-07-19,2.126666666666667,0.54,0.33555555555555555
2023-07-20,2.025555555555555,0.5211111111111112,0.31444444444444447
2023-07-21,2.021,0.5930000000000001,0.382
2023-07-22,1.9259999999999997,0.523,0.316
2023-07-23,2.028,0.538,0.33399999999999996
2023-07-24,2.176,0.561,0.35700000000000004
2023-07-25,2.237,0.601,0.397
2023-07-26,2.434,0.708,0.513
2023-07-27,2.584,0.729,0.527
2023-07-28,2.58,0.726,0.525
2023-07-29,2.246,0.661,0.445
2023-07-30,2.008,0.671,0.438
2023-07-31,1.8699999999999999,0.606,0.382
2023-08-01,1.908,0.6940000000000001,0.47300000000000003
2023-08-02,1.809,0.646,0.414
2023-08-03,1.9150000000000003,0.6719999999999999,0.44700000000000006
2023-08-04,2.056,0.807,0.583
2023-08-05,1.7760000000000002,0.533,0.314
2023-08-06,1.798,0.532,0.32199999999999995
2023-08-07,1.846,0.614,0.39699999999999996
2023-08-08,1.966,0.609,0.40199999999999997
2023-08-09,2.06,0.6980000000000001,0.488
2023-08-10,2.0309999999999997,0.686,0.48200000000000004
2023-08-11,1.813,0.5970000000000001,0.378
2023-08-12,1.781,0.52,0.31
2023-08-13,2.018,0.612,0.40800000000000003
2023-08-14,2.0229999999999997,0.655,0.45099999999999996
2023-08-15,1.8780000000000001,0.61,0.396
2023-08-16,1.8539999999999999,0.619,0.409
2023-08-17,1.832,0.6050000000000001,0.385
2023-08-18,1.8650000000000002,0.611,0.40199999999999997
2023-08-19,1.658,0.561,0.336
2023-08-20,1.812,0.5670000000000001,0.34700000000000003
2023-08-21,1.86,0.594,0.393
2023-08-22,1.7189999999999999,0.61,0.4
2023-08-23,1.673,0.636,0.425
2023-08-24,1.687,0.6519999999999999,0.43600000000000005
2023-08-25,1.775,0.593,0.383
2023-08-26,1.8980000000000001,0.515,0.316
2023-08-27,1.842,0.579,0.369
2023-08-28,1.746,0.629,0.417
2023-08-29,1.8399999999999999,0.639,0.433
2023-08-30,1.9489999999999998,0.685,0.483
2023-08-31,1.6833333333333331,0.7488888888888889,0.54
2023-09-01,1.6622222222222223,0.7455555555555555,0.5255555555555556
2023-09-02,1.4066666666666667,0.49888888888888894,0.2933333333333333
2023-09-03,1.8122222222222222,0.51,0.31666666666666665
2023-09-04,2.1855555555555557,0.6622222222222223,0.45999999999999996
2023-09-05,2.3833333333333333,0.6944444444444444,0.4955555555555555
2023-09-06,2.56,0.7577777777777778,0.5777777777777778
2023-09-07,2.717777777777778,0.741111111111111,0.5555555555555556
2023-09-08,2.421111111111111,0.6577777777777778,0.45222222222222225
2023-09-09,2.131111111111111,0.6288888888888889,0.42
2023-09-10,2.0288888888888885,0.6066666666666667,0.4088888888888889
2023-09-11,2.1255555555555556,0.6666666666666666,0.45999999999999996
2023-09-12,1.98,0.62875,0.43624999999999997
2023-09-13,1.80875,0.5625,0.365
2023-09-14,1.6822222222222223,0.6111111111111112,0.4011111111111111
2023-09-15,1.5655555555555556,0.6844444444444444,0.45444444444444443
2023-09-16,1.3655555555555556,0.5333333333333334,0.3044444444444444
2023-09-17,1.4966666666666668,0.5244444444444444,0.31
2023-09-18,1.7177777777777776,0.6133333333333333,0.39111111111111113
2023-09-19,1.691111111111111,0.6977777777777778,0.49666666666666665
2023-09-20,1.70875,0.6875,0.4775
2023-09-21,1.7275,0.70375,0.4875
2023-09-22,1.6225,0.64,0.4225
2023-09-23,1.6824999999999999,0.7075,0.4775
2023-09-24,1.6949999999999998,0.70875,0.47875
2023-09-25,1.77125,0.705,0.47375
2023-09-26,1.895,0.79625,0.56375
2023-09-27,1.9200000000000002,0.8028571428571428,0.5742857142857144
2023-09-28,1.987142857142857,0.8642857142857142,0.6371428571428571
2023-09-29,2.025714285714286,0.8657142857142857,0.6314285714285715
2023-09-30,1.85,0.7785714285714286,0.5614285714285714
2023-10-01,1.6842857142857142,0.6614285714285714,0.45
2023-10-02,1.7742857142857142,0.7028571428571428,0.49714285714285716
2023-10-03,1.832857142857143,0.6471428571428571,0.44857142857142857
2023-10-04,2.03,0.81375,0.61375
2023-10-05,1.9875,0.84875,0.6475
2023-10-06,2.325,0.9325,0.73
2023-10-07,1.947142857142857,0.8314285714285713,0.6157142857142857
2023-10-08,1.5771428571428572,0.74,0.5071428571428571
2023-10-09,1.737142857142857,0.8642857142857142,0.62
2023-10-10,1.8725,1.00625,0.7725
2023-10-11,1.8477777777777777,0.9822222222222222,0.7533333333333334
2023-10-12,1.8900000000000001,0.9733333333333333,0.7533333333333334
2023-10-13,1.8425,0.9824999999999999,0.7474999999999999
2023-10-14,1.7862500000000001,0.8574999999999999,0.6275
2023-10-15,1.84625,0.89125,0.6525
2023-10-16,2.16125,1.0775000000000001,0.83125
2023-10-17,2.1925,1.1025,0.855
2023-10-18,2.0275,0.99625,0.75625
2023-10-19,2.03875,0.9275,0.6975
2023-10-20,1.9987499999999998,0.90125,0.67
2023-10-21,1.9577777777777774,0.9411111111111112,0.6922222222222222
2023-10-22,2.0544444444444445,1.017777777777778,0.7488888888888889
2023-10-23,2.1733333333333333,1.1133333333333333,0.86
2023-10-24,2.1344444444444446,1.0844444444444443,0.8311111111111111
2023-10-25,1.9955555555555557,0.9533333333333334,0.7322222222222222
2023-10-26,2.0611111111111113,0.9477777777777777,0.7344444444444443
2023-10-27,1.839,0.7769999999999999,0.572
2023-10-28,1.7129999999999999,0.722,0.518
2023-10-29,1.94,0.977,0.734
2023-10-30,2.21,1.244,0.9879999999999999
2023-10-31,2.479,1.491,1.218
2023-11-01,2.907,1.829,1.546
2023-11-02,2.876,1.8530000000000002,1.55
2023-11-03,2.286,1.439,1.147
2023-11-04,2.1522222222222225,1.2555555555555555,0.99
2023-11-05,2.0844444444444443,1.2144444444444444,0.9544444444444444
2023-11-06,2.322222222222222,1.3955555555555557,1.1055555555555556
2023-11-07,2.24,1.3433333333333333,1.1022222222222222
2023-11-08,2.657777777777778,1.6833333333333331,1.3811111111111112
2023-11-09,2.75,1.731111111111111,1.402222222222222
2023-11-10,2.776666666666667,1.6788888888888889,1.3844444444444446
